block,trial,event,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample,cue,blink
2,5,baseline,nan,-1.8387870156439021,nan,nan,nan,nan,nan,1811.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8367847291519865,nan,nan,nan,nan,nan,1811.0,6.0,nan,nan,nan
2,5,baseline,nan,-1.8347841031500138,nan,nan,nan,nan,nan,1811.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8327823701547459,nan,nan,nan,nan,nan,1810.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.830780913878698,nan,nan,nan,nan,nan,1810.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.82877945760265,nan,nan,nan,nan,nan,1810.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8267788316006772,nan,nan,nan,nan,nan,1809.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8247790358727798,nan,nan,nan,nan,nan,1807.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.822775919106789,nan,nan,nan,nan,nan,1807.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.8207761233206838,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8187752205994911,nan,nan,nan,nan,nan,1809.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.816772657330148,nan,nan,nan,nan,nan,1809.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.8147706475574523,nan,nan,nan,nan,nan,1809.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8127700215554796,nan,nan,nan,nan,nan,1809.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.810768011782784,nan,nan,nan,nan,nan,1809.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8087687695515342,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8067670365562662,nan,nan,nan,nan,nan,1808.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.804766133776866,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8027632937883027,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.8007618375122547,nan,nan,nan,nan,nan,1807.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.7987603812362067,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7967583714635111,nan,nan,nan,nan,nan,1805.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7947585757356137,nan,nan,nan,nan,nan,1805.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.792758226452861,nan,nan,nan,nan,nan,1804.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7907576004508883,nan,nan,nan,nan,nan,1804.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.788756420952268,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7867552414536476,nan,nan,nan,nan,nan,1808.0,4.0,nan,nan,nan
2,5,baseline,nan,-1.784753231680952,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.782753159175627,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7807528098928742,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7787521838909015,nan,nan,nan,nan,nan,1806.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7767493439023383,nan,nan,nan,nan,nan,1806.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.7747473341296427,nan,nan,nan,nan,nan,1809.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7727475384017453,nan,nan,nan,nan,nan,1809.0,3.0,nan,nan,nan
2,5,baseline,nan,-1.770746358903125,nan,nan,nan,nan,nan,1805.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7687460096203722,nan,nan,nan,nan,nan,1804.0,-4.0,nan,nan,nan
2,5,baseline,nan,-1.7667451068409719,nan,nan,nan,nan,nan,1804.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.7647436506231315,nan,nan,nan,nan,nan,1810.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7627408105763607,nan,nan,nan,nan,nan,1810.0,6.0,nan,nan,nan
2,5,baseline,nan,-1.7607393543585204,nan,nan,nan,nan,nan,1802.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7587392818531953,nan,nan,nan,nan,nan,1802.0,-8.0,nan,nan,nan
2,5,baseline,nan,-1.7567372720804997,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7547355390852317,nan,nan,nan,nan,nan,1807.0,5.0,nan,nan,nan
2,5,baseline,nan,-1.752735466521699,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.750735117297154,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.748736151785124,nan,nan,nan,nan,nan,1802.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7467333117965609,nan,nan,nan,nan,nan,1802.0,-5.0,nan,nan,nan
2,5,baseline,nan,-1.7447324090171605,nan,nan,nan,nan,nan,1805.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7427317830151878,nan,nan,nan,nan,nan,1807.0,3.0,nan,nan,nan
2,5,baseline,nan,-1.7407317105098628,nan,nan,nan,nan,nan,1807.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.7387302542338148,nan,nan,nan,nan,nan,1803.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7367290747351944,nan,nan,nan,nan,nan,1803.0,-4.0,nan,nan,nan
2,5,baseline,nan,-1.7347284487332217,nan,nan,nan,nan,nan,1803.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7327264389605261,nan,nan,nan,nan,nan,1802.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7307258129585534,nan,nan,nan,nan,nan,1801.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.728724910179153,nan,nan,nan,nan,nan,1800.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.7267237306805328,nan,nan,nan,nan,nan,1800.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.7247217209078372,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7227205414092168,nan,nan,nan,nan,nan,1801.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.7207182549173012,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7187184591311961,nan,nan,nan,nan,nan,1802.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7167161726392806,nan,nan,nan,nan,nan,1802.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.7147149931406602,nan,nan,nan,nan,nan,1803.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7127151973545551,nan,nan,nan,nan,nan,1804.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.7107131876400672,nan,nan,nan,nan,nan,1804.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.7087103475932963,nan,nan,nan,nan,nan,1805.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7067116588586941,nan,nan,nan,nan,nan,1805.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.7047102025826462,nan,nan,nan,nan,nan,1804.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.7027084695873782,nan,nan,nan,nan,nan,1804.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.7007070133113302,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6987047268194146,nan,nan,nan,nan,nan,1808.0,4.0,nan,nan,nan
2,5,baseline,nan,-1.6967046543140896,nan,nan,nan,nan,nan,1802.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6947045818087645,nan,nan,nan,nan,nan,1802.0,-6.0,nan,nan,nan
2,5,baseline,nan,-1.6927036790293641,nan,nan,nan,nan,nan,1804.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6907022227533162,nan,nan,nan,nan,nan,1804.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.688701873528771,nan,nan,nan,nan,nan,1804.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6866998637560755,nan,nan,nan,nan,nan,1804.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6846997912507504,nan,nan,nan,nan,nan,1806.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6827019327320158,nan,nan,nan,nan,nan,1808.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.6806999229593202,nan,nan,nan,nan,nan,1808.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.6786973597481847,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6766964569687843,nan,nan,nan,nan,nan,1807.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.6746963844634593,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.672695481684059,nan,nan,nan,nan,nan,1803.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6706926416954957,nan,nan,nan,nan,nan,1803.0,-4.0,nan,nan,nan
2,5,baseline,nan,-1.6686909087002277,nan,nan,nan,nan,nan,1804.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6666888989275321,nan,nan,nan,nan,nan,1804.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.664688826422207,nan,nan,nan,nan,nan,1800.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6626859864336438,nan,nan,nan,nan,nan,1800.0,-4.0,nan,nan,nan
2,5,baseline,nan,-1.6606864674249664,nan,nan,nan,nan,nan,1803.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6586852878681384,nan,nan,nan,nan,nan,1801.0,3.0,nan,nan,nan
2,5,baseline,nan,-1.656684108369518,nan,nan,nan,nan,nan,1802.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.6546834823675454,nan,nan,nan,nan,nan,1802.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.6526811958756298,nan,nan,nan,nan,nan,1796.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6506800163770095,nan,nan,nan,nan,nan,1796.0,-6.0,nan,nan,nan
2,5,baseline,nan,-1.6486777298268862,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6466773806023411,nan,nan,nan,nan,nan,1801.0,5.0,nan,nan,nan
2,5,baseline,nan,-1.6446767546003684,nan,nan,nan,nan,nan,1800.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6426744680502452,nan,nan,nan,nan,nan,1801.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.6406721815583296,nan,nan,nan,nan,nan,1801.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.638669895066414,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.636668438790366,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6346658755210228,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6326652495190501,nan,nan,nan,nan,nan,1795.0,-3.0,nan,nan,nan
2,5,baseline,nan,-1.6306635165237822,nan,nan,nan,nan,nan,1795.0,-3.0,nan,nan,nan
2,5,baseline,nan,-1.6286631672410294,nan,nan,nan,nan,nan,1795.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6266611575265415,nan,nan,nan,nan,nan,1794.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.624659147753846,nan,nan,nan,nan,nan,1794.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.622657414758578,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6206565119791776,nan,nan,nan,nan,nan,1797.0,3.0,nan,nan,nan
2,5,baseline,nan,-1.618655885977205,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.616654152981937,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6146521432092413,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6126501334365457,nan,nan,nan,nan,nan,1798.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.6106492306571454,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6086483279359527,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6066485321498476,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6046481829253025,nan,nan,nan,nan,nan,1795.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.6026481104199775,nan,nan,nan,nan,nan,1795.0,-3.0,nan,nan,nan
2,5,baseline,nan,-1.6006469308631495,nan,nan,nan,nan,nan,1796.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5986465816386044,nan,nan,nan,nan,nan,1796.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.5966440183692612,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5946420085965656,nan,nan,nan,nan,nan,1798.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.5926408290979452,nan,nan,nan,nan,nan,1798.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.5906404798734002,nan,nan,nan,nan,nan,1795.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.588638193323277,nan,nan,nan,nan,nan,1795.0,-3.0,nan,nan,nan
2,5,baseline,nan,-1.5866372906020842,nan,nan,nan,nan,nan,1795.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5846372180967592,nan,nan,nan,nan,nan,1796.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5826343780499883,nan,nan,nan,nan,nan,1798.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.5806337520480156,nan,nan,nan,nan,nan,1801.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.578633126046043,nan,nan,nan,nan,nan,1801.0,3.0,nan,nan,nan
2,5,baseline,nan,-1.5766325000440702,nan,nan,nan,nan,nan,1799.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5746313205454499,nan,nan,nan,nan,nan,1799.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.5726315247593448,nan,nan,nan,nan,nan,1799.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5706303452607244,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5686299959779717,nan,nan,nan,nan,nan,1798.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.5666288164793514,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.564627360261511,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5626253504888155,nan,nan,nan,nan,nan,1796.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5606252779834904,nan,nan,nan,nan,nan,1796.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.5586235449882224,nan,nan,nan,nan,nan,1795.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5566220887121744,nan,nan,nan,nan,nan,1795.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.554622569703497,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5526202832115814,nan,nan,nan,nan,nan,1797.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.550619380432181,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.548617924156133,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.546617851650808,nan,nan,nan,nan,nan,1798.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.5446155651588924,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5426152158761397,nan,nan,nan,nan,nan,1794.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.540614589874167,nan,nan,nan,nan,nan,1794.0,-3.0,nan,nan,nan
2,5,baseline,nan,-1.538614517368842,nan,nan,nan,nan,nan,1795.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5366125075961463,nan,nan,nan,nan,nan,1795.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.5346102211042307,nan,nan,nan,nan,nan,1799.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5326090416056104,nan,nan,nan,nan,nan,1799.0,4.0,nan,nan,nan
2,5,baseline,nan,-1.5306086923228577,nan,nan,nan,nan,nan,1795.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5286075128242373,nan,nan,nan,nan,nan,1795.0,-4.0,nan,nan,nan
2,5,baseline,nan,-1.5266068868222646,nan,nan,nan,nan,nan,1796.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.524604877049569,nan,nan,nan,nan,nan,1798.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.5226061883149669,nan,nan,nan,nan,nan,1798.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.5206041785422713,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5186024455470033,nan,nan,nan,nan,nan,1797.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.5166009892709553,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.514599809772335,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5125986302737147,nan,nan,nan,nan,nan,1794.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.510598004271742,nan,nan,nan,nan,nan,1794.0,-3.0,nan,nan,nan
2,5,baseline,nan,-1.5085973782697693,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.506596475490369,nan,nan,nan,nan,nan,1798.0,4.0,nan,nan,nan
2,5,baseline,nan,-1.5045958494883962,nan,nan,nan,nan,nan,1793.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.5025949467089958,nan,nan,nan,nan,nan,1793.0,-5.0,nan,nan,nan
2,5,baseline,nan,-1.5005926602170803,nan,nan,nan,nan,nan,1793.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.498590096947737,nan,nan,nan,nan,nan,1793.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.496588640671689,nan,nan,nan,nan,nan,1800.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4945880146697164,nan,nan,nan,nan,nan,1800.0,7.0,nan,nan,nan
2,5,baseline,nan,-1.4925854514003731,nan,nan,nan,nan,nan,1799.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4905845486791804,nan,nan,nan,nan,nan,1799.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.4885822621290572,nan,nan,nan,nan,nan,1795.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4865813594078645,nan,nan,nan,nan,nan,1795.0,-4.0,nan,nan,nan
2,5,baseline,nan,-1.4845810101251118,nan,nan,nan,nan,nan,1794.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.482580384123139,nan,nan,nan,nan,nan,1794.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.480580311617814,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4785799623350613,nan,nan,nan,nan,nan,1797.0,3.0,nan,nan,nan
2,5,baseline,nan,-1.4765782293397933,nan,nan,nan,nan,nan,1796.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.47457566607045,nan,nan,nan,nan,nan,1792.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.4725747633492574,nan,nan,nan,nan,nan,1792.0,-4.0,nan,nan,nan
2,5,baseline,nan,-1.4705727535765618,nan,nan,nan,nan,nan,1793.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4685715740779415,nan,nan,nan,nan,nan,1793.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.4665701178018935,nan,nan,nan,nan,nan,1794.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4645697685773484,nan,nan,nan,nan,nan,1794.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.4625683123013005,nan,nan,nan,nan,nan,1794.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4605665793060325,nan,nan,nan,nan,nan,1794.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4585653997492045,nan,nan,nan,nan,nan,1794.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4565642202505842,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4545627640327439,nan,nan,nan,nan,nan,1801.0,7.0,nan,nan,nan
2,5,baseline,nan,-1.4525621379725635,nan,nan,nan,nan,nan,1799.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4505604049772955,nan,nan,nan,nan,nan,1798.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.4485603324719705,nan,nan,nan,nan,nan,1797.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.4465536179486662,nan,nan,nan,nan,nan,1797.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.444554929214064,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4425523659447208,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4405509097268805,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4385494534508325,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4365352666936815,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4345351941883564,nan,nan,nan,nan,nan,1796.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4325326309190132,nan,nan,nan,nan,nan,1794.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.430532558413688,nan,nan,nan,nan,nan,1794.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.4285297183669172,nan,nan,nan,nan,nan,1794.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4265296458615921,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4245276361471042,nan,nan,nan,nan,nan,1798.0,4.0,nan,nan,nan
2,5,baseline,nan,-1.422527840360999,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.420527767855674,nan,nan,nan,nan,nan,1797.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.4185257580829784,nan,nan,nan,nan,nan,1796.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4165254088584334,nan,nan,nan,nan,nan,1795.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.4145228455890901,nan,nan,nan,nan,nan,1795.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.4125224963063374,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4105215935851447,nan,nan,nan,nan,nan,1798.0,3.0,nan,nan,nan
2,5,baseline,nan,-1.408521244302392,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.406520895077847,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4045199922984466,nan,nan,nan,nan,nan,1798.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.4025168755324557,nan,nan,nan,nan,nan,1799.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.400516526249703,nan,nan,nan,nan,nan,1799.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.3985153467510827,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.396513336978387,nan,nan,nan,nan,nan,1797.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.394513264473062,nan,nan,nan,nan,nan,1797.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3925123617518693,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3905117357498966,nan,nan,nan,nan,nan,1801.0,4.0,nan,nan,nan
2,5,baseline,nan,-1.3885105562512763,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3865090999752283,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.384507920476608,nan,nan,nan,nan,nan,1800.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.38250646420056,nan,nan,nan,nan,nan,1800.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.3805041777086444,nan,nan,nan,nan,nan,1800.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3785027214325964,nan,nan,nan,nan,nan,1801.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3765007116599008,nan,nan,nan,nan,nan,1801.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.3745006391545758,nan,nan,nan,nan,nan,1803.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3724983526626602,nan,nan,nan,nan,nan,1803.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.3704955126158893,nan,nan,nan,nan,nan,1804.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3684935029014014,nan,nan,nan,nan,nan,1804.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.3664937071152963,nan,nan,nan,nan,nan,1806.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3644933578907512,nan,nan,nan,nan,nan,1806.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.3624919016147032,nan,nan,nan,nan,nan,1806.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3604912756127305,nan,nan,nan,nan,nan,1806.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3584895426174626,nan,nan,nan,nan,nan,1806.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3564880863414146,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.354487460339442,nan,nan,nan,nan,nan,1807.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.352485727344174,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3504856547806412,nan,nan,nan,nan,nan,1810.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.3484830915695056,nan,nan,nan,nan,nan,1810.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.3464830190641806,nan,nan,nan,nan,nan,1810.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3444826697814278,nan,nan,nan,nan,nan,1808.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3424801065120846,nan,nan,nan,nan,nan,1807.0,-2.0,nan,nan,nan
2,5,baseline,nan,-1.3404789270134643,nan,nan,nan,nan,nan,1807.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.3384788545081392,nan,nan,nan,nan,nan,1807.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.3364776750095189,nan,nan,nan,nan,nan,1809.0,0.0,nan,nan,nan
2,5,baseline,nan,-1.334475942014251,nan,nan,nan,nan,nan,1810.0,2.0,nan,nan,nan
2,5,baseline,nan,-1.3324753159540705,nan,nan,nan,nan,nan,1809.0,1.0,nan,nan,nan
2,5,baseline,nan,-1.3304735829588026,nan,nan,nan,nan,nan,1808.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.3284710196894594,nan,nan,nan,nan,nan,1808.0,-1.0,nan,nan,nan
2,5,baseline,nan,-1.3264701169682667,nan,nan,nan,nan,nan,1809.0,0.0,nan,nan,nan
