block,trial,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample
1,1,15820610829.18065,0.20192925065930467,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,0.001,1618.0
1,1,15820612845.477037,0.20394457175279967,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,0.001,1618.0
1,1,15820614943.547497,0.2060412584542064,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,0.0,1618.0
1,1,15820617024.056547,0.20812327720341273,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,0.0,1618.0
1,1,15820619031.335417,0.2101291886647232,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,0.0,1618.0
1,1,15820621030.148708,0.2121284580352949,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.005,1623.0
1,1,15820623107.905735,0.21420660223520827,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.005,1623.0
1,1,15820625186.227621,0.21628613020584453,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820627189.303068,0.21828872061450966,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.002,1625.0
1,1,15820629267.097008,0.22036741832562257,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.002,1625.0
1,1,15820631345.835068,0.22244611603673548,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,-0.004,1621.0
1,1,15820633421.578367,0.2245220462064026,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.003,1622.0
1,1,15820635510.3068,0.2266112605575472,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,0.001,1622.0
1,1,15820637611.240665,0.2287132055789698,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.001,1623.0
1,1,15820639592.135853,0.23070832363737281,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.001,1623.0
1,1,15820641687.233135,0.23278923537873197,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1619.0,-0.004,1619.0
1,1,15820643776.568472,0.23487761947035324,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1619.0,-0.004,1619.0
1,1,15820645855.557102,0.23695659392978996,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.004,1623.0
1,1,15820647930.82984,0.23903612190042622,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.004,1623.0
1,1,15820650018.933243,0.2411261665110942,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820652047.234577,0.2431564323051134,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.001,1622.0
1,1,15820654127.749886,0.24525035147962626,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1620.0,-0.003,1620.0
1,1,15820656206.194887,0.24731687201710884,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1619.0,-0.003,1619.0
1,1,15820658241.690989,0.24935267287946772,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1619.0,-0.001,1619.0
1,1,15820666893.347664,0.2580081476335181,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,-0.001,1618.0
1,1,15820668900.26071,0.2600162731250748,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,-0.001,1618.0
1,1,15820670921.935495,0.2620374060352333,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,0.0,1618.0
1,1,15820673010.696785,0.2641260668897303,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,0.0,1618.0
1,1,15820675091.92285,0.26620725537941325,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1619.0,0.001,1619.0
1,1,15820677095.084393,0.2682103992992779,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,0.0,1618.0
1,1,15820679175.522705,0.2702915877889609,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1618.0,-0.001,1618.0
1,1,15820681162.17225,0.27228006375662517,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.005,1623.0
1,1,15820683238.048805,0.27435682418581564,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.005,1623.0
1,1,15820685324.307829,0.2764452082774369,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,-0.002,1621.0
1,1,15820687400.121672,0.2785219687066274,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,-0.002,1621.0
1,1,15820689477.25924,0.2805992826470174,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.006,1627.0
1,1,15820691483.894054,0.2826074081385741,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.006,1627.0
1,1,15820693570.416174,0.28471322772384156,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.0,1627.0
1,1,15820695678.58785,0.2868043793423567,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1620.0,-0.007,1620.0
1,1,15820697757.356094,0.2888828003051458,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1620.0,-0.007,1620.0
1,1,15820699840.942392,0.29099304793635383,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,0.001,1621.0
1,1,15820701902.623545,0.29302940232446417,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,0.001,1621.0
1,1,15820703914.571074,0.29504112561699003,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,0.001,1622.0
1,1,15820705919.499653,0.2970459300559014,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.002,1623.0
1,1,15820707920.40966,0.29904713670839556,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.005,1627.0
1,1,15820709923.601467,0.3010502806282602,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.004,1627.0
1,1,15820712019.689438,0.30314586030726787,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.003,1624.0
1,1,15820714018.75565,0.30514457618119195,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.003,1624.0
1,1,15820716113.780537,0.3072404326230753,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.0,1624.0
1,1,15820718206.224926,0.30933213775279,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,-0.001,1623.0
1,1,15820720298.400427,0.3114235661341809,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,-0.003,1621.0
1,1,15820722390.492418,0.3135155480267713,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,-0.002,1621.0
1,1,15820724392.48257,0.3155181384354364,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,0.0,1621.0
1,1,15820726483.592918,0.31760873655730393,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,0.0,1621.0
1,1,15820728575.70106,0.3197012719610939,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,0.001,1622.0
1,1,15820730574.847038,0.3217008180799894,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,0.001,1622.0
1,1,15820732669.090097,0.3237944604916265,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1620.0,-0.002,1620.0
1,1,15820734762.408295,0.32588671913254075,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1620.0,-0.002,1620.0
1,1,15820736761.90013,0.327886542014312,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,0.002,1622.0
1,1,15820738859.642126,0.3299829519673949,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.003,1623.0
1,1,15820740950.389284,0.3320729965780629,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.001,1623.0
1,1,15820743041.221498,0.33416276444040705,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.004,1627.0
1,1,15820745132.217068,0.33625474631844554,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.004,1627.0
1,1,15820747224.352726,0.33834811198175885,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.0,1627.0
1,1,15820749318.68567,0.34044286141579505,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,-0.002,1625.0
1,1,15820751327.811958,0.3424529241747223,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,-0.002,1625.0
1,1,15820753325.435719,0.34444997951504774,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1630.0,0.005,1630.0
1,1,15820755408.587004,0.3465342122945003,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1630.0,0.005,1630.0
1,1,15820757490.835264,0.3486167845549062,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,-0.005,1625.0
1,1,15820759585.55856,0.35071402476751246,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,-0.005,1625.0
1,1,15820761666.227388,0.3527935527381487,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.0,1625.0
1,1,15820763745.94284,0.35487391096830834,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.0,1625.0
1,1,15820765822.783983,0.3569517784198979,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.001,1624.0
1,1,15820767919.993738,0.3590479116101051,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.001,1624.0
1,1,15820770006.453863,0.3611338049231563,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.0,1624.0
1,1,15820772084.524786,0.36321194912306964,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.003,1627.0
1,1,15820774176.734291,0.36530282399326097,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.003,1627.0
1,1,15820776248.819605,0.3673759866214823,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,-0.001,1626.0
1,1,15820778343.003212,0.3694679685140727,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,-0.001,1626.0
1,1,15820780414.183147,0.37153974737157114,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,0.0,1626.0
1,1,15820782489.779484,0.3736148472817149,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1631.0,0.005,1631.0
1,1,15820784605.023893,0.37573118350701407,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1631.0,0.005,1631.0
1,1,15820786689.903416,0.37781624654599,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1630.0,-0.001,1630.0
1,1,15820788772.125347,0.3798977117985487,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1628.0,-0.003,1628.0
1,1,15820790855.02284,0.3819927379809087,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1628.0,-0.002,1628.0
1,1,15820792933.182384,0.3840592585183913,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,-0.002,1626.0
1,1,15820794948.438736,0.3860734725894872,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,-0.002,1626.0
1,1,15820797024.76996,0.38814829575130716,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,0.0,1626.0
1,1,15820799107.43456,0.3902305912488373,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.001,1627.0
1,1,15820801200.78587,0.39232478717167396,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,0.0,1626.0
1,1,15820803209.070152,0.3943320824037073,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,-0.001,1626.0
1,1,15820805285.26875,0.39640828932169825,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,0.0,1626.0
1,1,15820807357.483374,0.39847979143087287,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.001,1627.0
1,1,15820809446.853706,0.4005703895527404,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.001,1627.0
1,1,15820811516.236631,0.40263801711262204,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.0,1627.0
1,1,15820813590.4919,0.4047297222423367,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.0,1627.0
1,1,15820815688.662062,0.4068109107320197,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.0,1627.0
1,1,15820817771.02882,0.40889292949577793,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.0,1627.0
1,1,15820819850.113678,0.4109710736956913,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,-0.004,1623.0
1,1,15820821925.491404,0.41304589684295934,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,-0.004,1623.0
1,1,15820824001.861576,0.415122380523826,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.002,1625.0
1,1,15820826078.284344,0.4171980339451693,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820828183.538656,0.4193016394856386,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,-0.002,1623.0
1,1,15820830265.007883,0.4213831047381973,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820832344.427725,0.42346124893811066,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.001,1624.0
1,1,15820834434.73917,0.42555323081614915,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.001,1624.0
1,1,15820836422.944387,0.4275397695164429,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.0,1624.0
1,1,15820838499.2455,0.4296154229377862,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.002,1622.0
1,1,15820840571.90059,0.431688032054808,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.002,1622.0
1,1,15820842665.062578,0.43378195122932084,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.001,1623.0
1,1,15820844666.101326,0.43578288111893926,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.001,1623.0
1,1,15820846741.7593,0.437857981029083,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820848823.764114,0.43993999977828935,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820850902.348831,0.44202893736655824,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.001,1624.0
1,1,15820852937.621855,0.4440520075731911,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.001,1624.0
1,1,15820855006.849419,0.4461207421409199,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.001,1625.0
1,1,15820857078.15243,0.4481919675017707,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.001,1625.0
1,1,15820859155.389381,0.45026845116808545,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1629.0,0.004,1629.0
1,1,15820861237.621593,0.4523507466801675,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1629.0,0.004,1629.0
1,1,15820863308.889162,0.4544219720410183,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,-0.004,1625.0
1,1,15820865381.071379,0.4564931973873172,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,-0.004,1625.0
1,1,15820867452.229952,0.45856525300769135,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.0,1625.0
1,1,15820869475.725353,0.46058804645144846,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.001,1624.0
1,1,15820871549.990847,0.46266203933919314,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.001,1624.0
1,1,15820873646.17103,0.4647592795517994,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.002,1622.0
1,1,15820875722.367609,0.46683576323266607,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,-0.003,1621.0
1,1,15820877816.000257,0.4689282986219041,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,-0.001,1621.0
1,1,15820879897.864647,0.4710097638744628,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.002,1623.0
1,1,15820881988.007355,0.4731000852334546,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.002,1623.0
1,1,15820884066.927208,0.4751787829445675,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820886163.148664,0.47727408587525133,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820888236.245691,0.47934669500682503,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1620.0,-0.003,1620.0
1,1,15820890314.380777,0.4814251159550622,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1620.0,-0.003,1620.0
1,1,15820892385.093163,0.4834949575451901,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,0.001,1621.0
1,1,15820894459.093163,0.485568673684611,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1621.0,0.001,1621.0
1,1,15820896529.873074,0.4876421130611561,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,0.001,1622.0
1,1,15820898601.075613,0.4897277296258835,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1628.0,0.007,1628.0
1,1,15820900693.434101,0.49180808785604313,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1628.0,0.006,1628.0
1,1,15820902725.38542,0.4938405676803086,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,-0.001,1627.0
1,1,15820904804.63771,0.49592147940711584,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,-0.002,1626.0
1,1,15820906885.004957,0.49801346129970625,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,-0.001,1626.0
1,1,15820908968.024858,0.500097417330835,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1626.0,0.0,1626.0
1,1,15820916997.836145,0.5081169118639082,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,-0.003,1623.0
1,1,15820918991.859423,0.510110922914464,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.002,1624.0
1,1,15820921071.862234,0.5121907276334241,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.002,1625.0
1,1,15820923152.26499,0.5142699788557366,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.001,1625.0
1,1,15820925229.77969,0.5163475695444504,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.001,1624.0
1,1,15820927320.084097,0.5184378909179941,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,-0.001,1624.0
1,1,15820929395.202415,0.5205129908135859,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.0,1624.0
1,1,15820931469.458366,0.5225867069530068,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.002,1622.0
1,1,15820933544.729198,0.5246618068631506,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.002,1622.0
1,1,15820935650.234615,0.5267684567079414,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.003,1625.0
1,1,15820937726.769922,0.5288438333664089,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.003,1625.0
1,1,15820939808.994524,0.5309255753672915,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.0,1625.0
1,1,15820941886.747541,0.5330028893076815,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.003,1622.0
1,1,15820943968.11259,0.5350838010490406,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.003,1622.0
1,1,15820946044.65034,0.5371597312187077,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.002,1624.0
1,1,15820948131.157331,0.5392450710060075,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.002,1624.0
1,1,15820950205.654184,0.5413190639083041,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1624.0,0.0,1624.0
1,1,15820952228.7411,0.5433415805891855,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,-0.001,1623.0
1,1,15820954304.386278,0.5454166804993292,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,-0.001,1623.0
1,1,15820956370.386278,0.5474826475401642,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820958444.23418,0.5495583009469556,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820960529.409496,0.5516447477712063,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820962615.681307,0.5537358993897215,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820964705.24768,0.555822622962296,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820966779.882727,0.5578982763690874,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.0,1623.0
1,1,15820968857.585072,0.559976143820677,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.001,1622.0
1,1,15820970949.31337,0.5620667419425445,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1622.0,-0.001,1622.0
1,1,15820973018.167103,0.5641363067697966,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.001,1623.0
1,1,15820975090.103762,0.566208085641847,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1623.0,0.001,1623.0
1,1,15820977177.161686,0.5682945324515458,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1625.0,0.002,1625.0
1,1,15820979253.258451,0.5703704626212129,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1627.0,0.004,1627.0
1,1,15820981323.513283,0.5724405809596647,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1629.0,0.004,1629.0
1,1,15820983395.703016,0.5745129133283626,11.3,29.0,1397.2953778717711,1530.6498951781971,1664.0044124846231,1629.0,0.002,1629.0
