block,trial,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample
1,1,11408243851.693079,0.20999939113971777,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1540.0,-0.01,1540.0
1,1,11408245869.159218,0.2120166495005833,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1538.0,-0.012,1538.0
1,1,11408247891.496033,0.21403833593649324,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1538.0,-0.002,1538.0
1,1,11408249922.566113,0.21606970873835962,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1537.0,-0.001,1537.0
1,1,11408252001.69479,0.21814895996067207,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1529.0,-0.009,1529.0
1,1,11408254043.960894,0.22019057265424635,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1528.0,-0.009,1528.0
1,1,11408256083.181675,0.2222299713321263,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1528.0,-0.001,1528.0
1,1,11408258129.538042,0.22427407480427064,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1528.0,0.0,1528.0
1,1,11408260198.887281,0.22634253262367565,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1522.0,-0.006,1522.0
1,1,11408262230.129536,0.2283747356996173,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1522.0,-0.006,1522.0
1,1,11408264263.546946,0.23041994619416073,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1518.0,-0.004,1518.0
1,1,11408266246.546946,0.23238987966033164,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1518.0,-0.004,1518.0
1,1,11408268276.853687,0.23443730419967324,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1514.0,-0.004,1514.0
1,1,11408270329.876614,0.23647836338204797,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1510.0,-0.008,1510.0
1,1,11408272366.959082,0.2385161015263293,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1508.0,-0.006,1508.0
1,1,11408274406.0999,0.2405563304637326,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1507.0,-0.003,1507.0
1,1,11408276483.377901,0.24263447466364596,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1499.0,-0.009,1499.0
1,1,11408278524.710342,0.2446769176312955,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1499.0,-0.008,1499.0
1,1,11408280550.956135,0.24670303211314604,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1498.0,-0.001,1498.0
1,1,11408282620.657013,0.24877204342919867,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1497.0,-0.002,1497.0
1,1,11408290994.319433,0.2571471665869467,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1484.0,-0.014,1484.0
1,1,11408293079.353045,0.2592313993809512,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1483.0,-0.014,1483.0
1,1,11408295118.445984,0.26126969103643205,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1482.0,-0.002,1482.0
1,1,11408297150.657064,0.26330244760902133,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1473.0,-0.01,1473.0
1,1,11408299186.823923,0.2653379717230564,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1472.0,-0.01,1472.0
1,1,11408301265.987444,0.26743078387517016,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1471.0,-0.002,1471.0
1,1,11408303313.187695,0.2694660312408814,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1471.0,-0.001,1471.0
1,1,11408305354.363941,0.27150653692660853,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1471.0,0.0,1471.0
1,1,11408307393.596663,0.2735451053304132,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1468.0,-0.003,1468.0
1,1,11408309468.784729,0.27562131224840414,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1468.0,-0.003,1468.0
1,1,11408311512.049034,0.2776637552160537,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1460.0,-0.008,1460.0
1,1,11408313540.448053,0.2796912534686271,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1460.0,-0.008,1460.0
1,1,11408315580.739092,0.281743382816785,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1459.0,-0.001,1459.0
1,1,11408317629.14431,0.283777799908421,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1458.0,-0.002,1458.0
1,1,11408319705.521423,0.28585428358928766,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1453.0,-0.006,1453.0
1,1,11408321738.890995,0.2878867634135531,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1443.0,-0.015,1443.0
1,1,11408323773.313175,0.28993889276171103,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1443.0,-0.01,1443.0
1,1,11408325835.350374,0.2919835497450549,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1441.0,-0.002,1441.0
1,1,11408327909.843367,0.29405837290687487,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1440.0,-0.003,1440.0
1,1,11408329948.2465,0.2960958343028324,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1436.0,-0.005,1436.0
1,1,11408331992.48157,0.29813993778952863,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1434.0,-0.006,1434.0
1,1,11408334029.811937,0.3001768456742866,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1428.0,-0.008,1428.0
1,1,11408336107.055698,0.3022655065142317,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1428.0,-0.006,1428.0
1,1,11408338178.334585,0.30432289418240543,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1428.0,0.0,1428.0
1,1,11408340216.627893,0.3063611858378863,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1428.0,0.0,1428.0
1,1,11408342256.555336,0.30840113801241387,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1428.0,0.0,1428.0
1,1,11408344352.90423,0.3104981014621444,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1426.0,-0.002,1426.0
1,1,11408346397.146145,0.3125424816971645,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1424.0,-0.004,1424.0
1,1,11408348437.403221,0.31458243388624396,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1420.0,-0.006,1420.0
1,1,11408350477.795156,0.3166229395719711,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1420.0,-0.004,1420.0
1,1,11408352557.779253,0.31870274429093115,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1419.0,-0.001,1419.0
1,1,11408354594.103668,0.32075044556404464,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1417.0,-0.003,1417.0
1,1,11408356641.401594,0.32278458592190873,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1414.0,-0.005,1414.0
1,1,11408358739.173563,0.3248848704242846,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1414.0,-0.003,1414.0
1,1,11408360746.97009,0.32689216565631796,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1405.0,-0.009,1405.0
1,1,11408362781.930689,0.32892824328155257,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1402.0,-0.012,1402.0
1,1,11408364811.832075,0.33095961608341895,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1402.0,-0.003,1402.0
1,1,11408366844.095434,0.3329920959076844,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1402.0,0.0,1402.0
1,1,11408368932.513525,0.3350824172812281,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1400.0,-0.002,1400.0
1,1,11408370977.043255,0.3371256904938491,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1400.0,-0.002,1400.0
1,1,11408373009.42239,0.33915927734051365,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1395.0,-0.005,1395.0
1,1,11408375049.973942,0.34119978302624077,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1390.0,-0.01,1390.0
1,1,11408377126.734463,0.3432770969666308,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1391.0,-0.004,1391.0
1,1,11408379162.599773,0.3453134513401892,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1391.0,0.001,1391.0
1,1,11408381197.487778,0.34734842194302473,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1387.0,-0.004,1387.0
1,1,11408383229.618023,0.34938007150776684,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1386.0,-0.005,1386.0
1,1,11408385315.685663,0.35146734859154094,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1385.0,-0.002,1385.0
1,1,11408387350.81195,0.35350231919437647,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1380.0,-0.006,1380.0
1,1,11408389386.055712,0.355537289797212,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1380.0,-0.005,1380.0
1,1,11408391423.274597,0.3575747511931695,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1378.0,-0.002,1378.0
1,1,11408393498.409105,0.3596492975921137,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1377.0,-0.003,1377.0
1,1,11408395532.540924,0.36168371469830163,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1373.0,-0.005,1373.0
1,1,11408397567.770105,0.36373003221524414,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1373.0,-0.004,1373.0
1,1,11408399602.954702,0.36575282565900125,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1372.0,-0.001,1372.0
1,1,11408401693.275608,0.36784204001014587,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1369.0,-0.004,1369.0
1,1,11408403730.470097,0.36987894789490383,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1369.0,-0.003,1369.0
1,1,11408405768.640696,0.37191696278750896,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1369.0,0.0,1369.0
1,1,11408407818.607882,0.3739696456468664,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1369.0,0.0,1369.0
1,1,11408409894.17861,0.37604419204581063,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1363.0,-0.006,1363.0
1,1,11408411928.475039,0.37807777887792327,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1363.0,-0.006,1363.0
1,1,11408413966.685537,0.3801155170222046,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1358.0,-0.005,1358.0
1,1,11408415999.991827,0.3821485503576696,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1354.0,-0.009,1354.0
1,1,11408418072.31199,0.3842319528775988,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1353.0,-0.005,1353.0
1,1,11408420103.785751,0.38626221867161803,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1349.0,-0.005,1349.0
1,1,11408422102.785751,0.38824958763143513,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1349.0,-0.004,1349.0
1,1,11408424178.420235,0.39032717832014896,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1349.0,0.0,1349.0
1,1,11408426240.35183,0.3923901010712143,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1347.0,-0.002,1347.0
1,1,11408428216.484793,0.39436667662812397,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1347.0,-0.002,1347.0
1,1,11408430245.815098,0.39639666567381937,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1346.0,-0.001,1346.0
1,1,11408432295.278795,0.3984496252669487,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1345.0,-0.002,1345.0
1,1,11408434333.77322,0.40048764017410576,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1345.0,-0.001,1345.0
1,1,11408436412.457756,0.402567168144742,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1344.0,-0.001,1344.0
1,1,11408438448.1086,0.4046029690071009,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1339.0,-0.006,1339.0
1,1,11408440483.886429,0.406638493121136,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1338.0,-0.006,1338.0
1,1,11408442520.8487,0.40867512425757013,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1332.0,-0.007,1332.0
1,1,11408444604.731726,0.41075825002917554,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1332.0,-0.006,1332.0
1,1,11408446638.737091,0.4127918368612882,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1331.0,-0.001,1331.0
1,1,11408448671.82235,0.4148254237079527,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1329.0,-0.003,1329.0
1,1,11408450711.025902,0.4168637153634336,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1328.0,-0.003,1328.0
1,1,11408452785.285383,0.4189382617623778,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1326.0,-0.003,1326.0
1,1,11408454821.479675,0.4209743393876124,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1319.0,-0.009,1319.0
1,1,11408456857.750082,0.4230098635016475,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1319.0,-0.007,1319.0
1,1,11408458891.87508,0.42504400384495966,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1320.0,0.001,1320.0
1,1,11408460966.23758,0.42711799674725626,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1320.0,0.001,1320.0
1,1,11408463007.532827,0.4291587791813072,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1320.0,0.0,1320.0
1,1,11408465041.882172,0.43119291952461936,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1319.0,-0.001,1319.0
1,1,11408467083.324528,0.43323453223274555,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1319.0,-0.001,1319.0
1,1,11408469157.698038,0.43530880186881404,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1319.0,0.0,1319.0
1,1,11408471194.064077,0.4373437724862015,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1319.0,0.0,1319.0
1,1,11408473226.542795,0.4393768058216665,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1318.0,-0.001,1318.0
1,1,11408475267.771938,0.4414289351552725,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1317.0,-0.002,1317.0
1,1,11408477358.276499,0.4435079096147092,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1319.0,0.001,1319.0
1,1,11408479414.830969,0.4455647437716834,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1319.0,0.002,1319.0
1,1,11408481447.57435,0.447598330618348,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1313.0,-0.006,1313.0
1,1,11408483470.622864,0.449622507832828,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1311.0,-0.008,1311.0
1,1,11408485555.630407,0.45170840113132726,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1310.0,-0.003,1310.0
1,1,11408487617.8778,0.453769663348794,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1306.0,-0.005,1306.0
1,1,11408489649.300243,0.45580186642473564,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1306.0,-0.004,1306.0
1,1,11408491681.63424,0.45783489976020064,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1306.0,0.0,1306.0
1,1,11408493761.321554,0.4599185790284537,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1306.0,0.0,1306.0
1,1,11408495796.735123,0.46195105885271914,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1301.0,-0.005,1301.0
1,1,11408497852.330412,0.46400927678041626,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1301.0,-0.005,1301.0
1,1,11408499885.163803,0.4660412031080341,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1302.0,0.001,1302.0
1,1,11408501962.140528,0.46811907054507174,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1302.0,0.001,1302.0
1,1,11408503997.237717,0.47015348765125964,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1302.0,0.0,1302.0
1,1,11408506025.492962,0.4721815394150326,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1300.0,-0.002,1300.0
1,1,11408508055.823103,0.47422398236813024,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1300.0,-0.002,1300.0
1,1,11408510139.086641,0.476292716950411,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1300.0,0.0,1300.0
1,1,11408512128.086641,0.47828146966639906,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1300.0,0.0,1300.0
1,1,11408514208.58961,0.4803648721863283,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1297.0,-0.003,1297.0
1,1,11408516239.617817,0.4823967985139461,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1297.0,-0.003,1297.0
1,1,11408518323.82546,0.48448324532364495,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1297.0,0.0,1297.0
1,1,11408520355.22895,0.4865151716367109,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1295.0,-0.002,1295.0
1,1,11408522384.644371,0.48854488391953055,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1294.0,-0.003,1294.0
1,1,11408524415.291483,0.49057653348427266,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1294.0,-0.001,1294.0
1,1,11408526498.025654,0.4926591057446785,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1291.0,-0.003,1291.0
1,1,11408528533.725142,0.4946957368811127,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1289.0,-0.005,1289.0
1,1,11408530565.650639,0.49673984036780894,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1288.0,-0.003,1288.0
1,1,11408532610.617626,0.49877148993255105,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1288.0,-0.001,1288.0
1,1,11408541569.094927,0.5077408034703694,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1288.0,0.0,1288.0
1,1,11408543667.43303,0.5098261432722211,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1285.0,-0.003,1285.0
1,1,11408545704.784369,0.5118636046536267,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1282.0,-0.006,1282.0
1,1,11408547744.148682,0.5139021730719833,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1282.0,-0.003,1282.0
1,1,11408549806.245708,0.5159664795792196,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1282.0,0.0,1282.0
1,1,11408551894.305578,0.5180520961293951,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1282.0,0.0,1282.0
1,1,11408553931.779467,0.5200895575253526,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1282.0,0.0,1282.0
1,1,11408555978.403877,0.5221355982794194,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1282.0,0.0,1282.0
1,1,11408558020.8758,0.5241777644841932,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1281.0,-0.001,1281.0
1,1,11408560115.398283,0.5262708533991827,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1278.0,-0.004,1278.0
1,1,11408562149.970318,0.5283038867346477,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1278.0,-0.003,1278.0
1,1,11408564185.410912,0.5303394108486827,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1278.0,0.0,1278.0
1,1,11408566221.862694,0.5323749349627178,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1278.0,0.0,1278.0
1,1,11408568321.56544,0.5344757729762932,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1278.0,0.0,1278.0
1,1,11408570366.97413,0.5365209834708367,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1276.0,-0.002,1276.0
1,1,11408572407.714647,0.5385609356453642,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1275.0,-0.003,1275.0
1,1,11408574446.240355,0.5405986737896455,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1275.0,-0.001,1275.0
1,1,11408576520.875547,0.5426726666919421,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1275.0,0.0,1275.0
1,1,11408578560.478037,0.5447117886069464,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1276.0,0.001,1276.0
1,1,11408580609.048475,0.5467583828722127,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1276.0,0.001,1276.0
1,1,11408582643.627506,0.5487914162076777,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1272.0,-0.004,1272.0
1,1,11408584721.074957,0.550869560407591,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1272.0,-0.004,1272.0
1,1,11408586764.633457,0.5529117266123649,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1271.0,-0.001,1271.0
1,1,11408588802.060787,0.5549486344971228,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1271.0,-0.001,1271.0
1,1,11408590839.619572,0.556986649389728,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1271.0,0.0,1271.0
1,1,11408592907.86718,0.5590548304608092,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1271.0,0.0,1271.0
1,1,11408594948.529837,0.5610936756129377,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1268.0,-0.003,1268.0
1,1,11408596986.03924,0.5631311370088952,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1267.0,-0.004,1267.0
1,1,11408599019.758455,0.565164447092684,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1266.0,-0.002,1266.0
1,1,11408601117.343287,0.5672616873052903,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1264.0,-0.003,1264.0
1,1,11408603155.91642,0.569298871952924,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1264.0,-0.002,1264.0
1,1,11408605194.458092,0.5713368868455291,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1263.0,-0.001,1263.0
1,1,11408607229.94893,0.5733726877224399,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1263.0,-0.001,1263.0
1,1,11408609266.409952,0.5754076583252754,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1263.0,0.0,1263.0
1,1,11408611355.881754,0.5774988099583425,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1257.0,-0.006,1257.0
1,1,11408613395.104118,0.5795373783621471,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1257.0,-0.006,1257.0
1,1,11408615437.602036,0.5815792678185971,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1260.0,0.003,1260.0
1,1,11408617473.929995,0.5836158989550313,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1260.0,0.003,1260.0
1,1,11408619559.251394,0.5857001317344839,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1260.0,0.0,1260.0
1,1,11408621601.466366,0.5877536448388128,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1260.0,0.0,1260.0
1,1,11408623648.837038,0.5897880619450007,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1260.0,0.0,1260.0
1,1,11408625682.200296,0.591821925539989,13.6,29.0,1456.2225480290435,1561.2872161480236,1666.3518842670037,1260.0,0.0,1260.0
