block,trial,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample
1,2,11759122086.53667,12.439310938425479,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1487.0,0.001,1487.0
1,2,11759124154.465937,12.441377458962961,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1487.0,0.0,1487.0
1,2,11759126165.796618,12.443388905492611,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1488.0,0.001,1488.0
1,2,11759128250.740685,12.44547341503494,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1488.0,0.001,1488.0
1,2,11759130301.785872,12.447523607101175,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,-0.003,1485.0
1,2,11759132352.910154,12.44957490618981,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,-0.004,1484.0
1,2,11759134407.931952,12.451630633324385,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,-0.001,1484.0
1,2,11759136465.033312,12.453686913984711,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.0,1484.0
1,2,11759138522.292646,12.455743748141686,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1487.0,0.003,1487.0
1,2,11759140575.426794,12.45779753800889,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1488.0,0.004,1488.0
1,2,11759142654.698257,12.459876235705451,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1488.0,0.001,1488.0
1,2,11759144710.984293,12.461932516365778,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,-0.004,1484.0
1,2,11759146767.184607,12.463987966752029,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,-0.004,1484.0
1,2,11759148818.400915,12.466039542588987,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.0,1484.0
1,2,11759150914.652897,12.468135675779195,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.0,1484.0
1,2,11759152982.65984,12.4702046871098,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.0,1484.0
1,2,11759155044.026644,12.472265949327266,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.001,1485.0
1,2,11759157106.366112,12.474328318567132,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.001,1485.0
1,2,11759159169.63879,12.476389857532922,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.0,1485.0
1,2,11759161227.986013,12.478459422360174,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.0,1485.0
1,2,11759163295.286293,12.480514319249778,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.0,1485.0
