block,trial,eyelink_timestamp,psychopy_timestamp,pupil_sample,pupil_running_avg,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,cpu,ram
1,1,13111139289,9.054181742,1646,1691,1639.635266,1669.709677,1699.784089,15,28.5
1,1,13111163053,9.077948678,1637,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111165119,9.080014635,1637,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111167179,9.082074226,1637,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111169245,9.084139351,1637,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111171237,9.086131138,1631,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111173294,9.088187685,1631,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111175358,9.09025115,1633,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111177431,9.092324578,1634,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111179502,9.094396346,1634,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111181564,9.096457321,1636,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111183625,9.098517742,1636,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111185692,9.100583698,1632,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111187680,9.102571057,1632,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111189783,9.104673821,1629,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111191840,9.106731475,1629,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111193847,9.108738206,1629,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111195904,9.110794752,1629,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111197976,9.112864306,1630,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111200033,9.1149203,1630,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111202085,9.116974079,1623,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111204180,9.119067433,1623,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111206245,9.121131452,1623,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111208305,9.123190766,1623,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111210361,9.125245929,1623,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111212445,9.127330151,1622,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111214421,9.129305332,1622,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111216478,9.131362156,1623,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111218534,9.133417042,1623,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111220617,9.135501817,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111222663,9.137558087,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111224733,9.139616847,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111226793,9.141675885,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111228850,9.143732431,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111230920,9.145801709,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111232976,9.147869602,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111235056,9.149935281,1621,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111237111,9.151991275,1621,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111239204,9.154082138,1621,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111241264,9.156141453,1620,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111243325,9.158202704,1620,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111245384,9.160261465,1618,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111247458,9.162336277,1617,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111249520,9.164397805,1617,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111251581,9.166457949,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111253645,9.168521968,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111255705,9.170581836,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111257765,9.172640596,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111259822,9.17469742,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111261886,9.176761162,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111263940,9.178814664,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111266016,9.1808892,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111268068,9.182939935,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111270121,9.184994821,1615,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111272209,9.18708098,1615,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111274265,9.189136419,1610,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111276324,9.19119518,1610,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111278377,9.193248129,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111280441,9.195312701,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111282501,9.197372015,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111284560,9.199430222,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111286625,9.201494795,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111288685,9.203568777,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111290765,9.205636393,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111292823,9.20769377,1608,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111294875,9.209744505,1608,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111296928,9.211798007,1607,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111299018,9.21388638,1607,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111301070,9.215938776,1606,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111303137,9.218004178,1606,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111305185,9.220052699,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111307243,9.222110353,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111309296,9.224162748,1610,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111311355,9.226221785,1610,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111313409,9.228287465,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111315481,9.230347886,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111317541,9.232407477,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111319608,9.234475094,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111321648,9.236513651,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111323761,9.238629423,1612,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111325814,9.240684586,1614,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111327872,9.242742239,1614,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111329937,9.244809302,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111332005,9.246876919,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111334061,9.248932635,1611,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111336121,9.250993887,1610,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111338179,9.25305154,1610,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111340231,9.255104766,1609,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111342285,9.257158545,1609,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111344337,9.259210387,1609,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111346392,9.26126555,1609,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111348446,9.263319605,1609,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111350506,9.265379473,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111352575,9.26744875,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111354626,9.269499208,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111356678,9.271565165,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111358743,9.273617837,1614,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111360801,9.27567549,1616,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111362859,9.277733974,1616,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111364914,9.27978886,1607,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111366979,9.281864779,1607,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111369034,9.283907488,1616,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111371121,9.285993647,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111373177,9.288049641,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111375231,9.290102589,1619,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111377285,9.292156645,1618,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111379342,9.294213745,1618,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111381402,9.296286067,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111383469,9.298340399,1613,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111385526,9.300396946,1614,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111387573,9.302442422,1615,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111389596,9.304468526,1614,1694,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13111429858,9.34474291,1618,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111431838,9.346721965,1617,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111433901,9.348785708,1618,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111435966,9.35086135,1618,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111438055,9.352937823,1618,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111440062,9.354944554,1618,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111442125,9.357007743,1621,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111444183,9.359064843,1621,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111446234,9.361115578,1621,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111448237,9.363121478,1623,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111450288,9.36517332,1623,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111452356,9.367241767,1626,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111454420,9.36930717,1629,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111456488,9.371375894,1629,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111458540,9.373427459,1630,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111460592,9.375480131,1630,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111462696,9.377586493,1626,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111464751,9.379640825,1629,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111466805,9.381694604,1629,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111468862,9.383751428,1623,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111470955,9.385856959,1623,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111473023,9.387910185,1623,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111475074,9.389961473,1627,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111477123,9.392010548,1627,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111479181,9.394068478,1628,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111481231,9.396117552,1628,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111483285,9.398170778,1628,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111485340,9.400225387,1628,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111487411,9.402297155,1630,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111489417,9.404303056,1631,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111491470,9.406356558,1631,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111493528,9.408412275,1631,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111495585,9.410468544,1632,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111497641,9.412525368,1632,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111499697,9.414580254,1637,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111501758,9.416640122,1637,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111503809,9.418691133,1637,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111505882,9.420763178,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111507963,9.422854042,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111510029,9.424907544,1638,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111512078,9.426954958,1638,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111514128,9.429005693,1638,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111516192,9.431068051,1638,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111518247,9.433123214,1636,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111520310,9.435185572,1636,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111522359,9.437234646,1636,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111524412,9.439286211,1637,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111526462,9.441336116,1637,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111528516,9.443389618,1635,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111530569,9.445442567,1636,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111532631,9.447503265,1636,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111534686,9.449572265,1636,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111536764,9.451637115,1637,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111538852,9.453726318,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111540904,9.45577899,1640,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111542955,9.457842732,1640,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111545006,9.459894574,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111547076,9.461951397,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111549151,9.46402704,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111551203,9.466079158,1642,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111553269,9.468145668,1643,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111555320,9.470196403,1643,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111557371,9.472247414,1640,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111559437,9.474314201,1640,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111561494,9.476372131,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111563547,9.478424803,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111565601,9.480477752,1639,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111567655,9.482531254,1643,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111569717,9.484593059,1644,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111571773,9.486648776,1643,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111573826,9.488701448,1643,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111575882,9.490757441,1644,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111577949,9.49282395,1648,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111580002,9.494888523,1648,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111582069,9.496942025,1647,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111584115,9.498988609,1644,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111586168,9.501040727,1644,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111588225,9.503097551,1644,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111590274,9.505146348,1645,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111592346,9.507218669,1646,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111594331,9.509202153,1646,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111596381,9.511252611,1646,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111598434,9.513304453,1647,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111600506,9.515378435,1647,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111602493,9.517366347,1649,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111604543,9.519416805,1652,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111606596,9.521470031,1652,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111608645,9.523519935,1652,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111610694,9.525585061,1652,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111612761,9.527639117,1654,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111614820,9.529697878,1657,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111616872,9.531749443,1656,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111618928,9.533806543,1656,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111621015,9.535892702,1656,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111623067,9.537944267,1654,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111625121,9.539998323,1654,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111627175,9.542051272,1661,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111629229,9.544105051,1661,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111631280,9.546156339,1662,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111633332,9.548209011,1662,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111635384,9.550259469,1662,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111637467,9.552343414,1662,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111639521,9.554397193,1662,1615,1639.635266,1669.709677,1699.784089,11.1,28.5
1,1,13111663036,9.577907581,1665,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111665099,9.579971876,1665,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111667165,9.582039216,1664,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111669234,9.58410711,1664,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111671304,9.586178324,1668,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111673367,9.588241513,1669,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111675441,9.590316879,1669,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111677500,9.592376193,1673,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111679564,9.594441319,1673,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111681629,9.596504784,1672,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111683684,9.59855967,1671,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111685744,9.600619538,1671,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111687845,9.602719534,1671,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111689857,9.604731524,1671,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111691898,9.606772296,1671,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111693900,9.608776813,1676,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111695958,9.61083585,1671,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111698029,9.612905127,1671,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111700086,9.614963611,1670,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111702164,9.617043405,1670,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111704255,9.619133715,1670,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111706315,9.62119386,1669,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111708362,9.623241827,1669,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111710421,9.625299481,1672,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111712524,9.627403075,1672,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111714583,9.629461282,1673,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111716636,9.631514785,1672,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111718711,9.633590981,1672,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111720779,9.635657767,1673,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111722840,9.637718188,1673,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111724899,9.639777502,1674,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111726965,9.641842628,1675,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111729023,9.643901389,1678,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111731099,9.645974817,1678,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111733157,9.648032748,1677,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111735219,9.650095106,1676,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111737276,9.652156911,1674,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111739340,9.654214011,1674,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111741402,9.65628827,1678,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111743477,9.658350905,1678,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111745541,9.66041354,1678,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111747603,9.662475345,1679,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111749661,9.664532722,1681,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111751732,9.666601999,1684,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111753813,9.668684283,1684,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111755894,9.670764077,1688,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111757953,9.672822008,1688,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111760013,9.674893499,1688,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111762114,9.676980211,1687,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111764175,9.67904174,1686,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111766229,9.681093858,1686,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111768312,9.683176143,1686,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111770372,9.685236287,1688,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111772434,9.687298645,1688,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111774510,9.689372904,1686,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111776566,9.691428897,1684,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111778644,9.693506477,1684,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111780742,9.695605367,1684,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111782799,9.69766219,1684,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111784889,9.699750563,1686,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111786958,9.701819287,1689,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111788962,9.703823804,1689,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111791034,9.705893358,1692,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111793039,9.707898429,1692,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111795121,9.70998016,1689,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111797179,9.712037813,1688,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111799191,9.714048419,1688,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111801250,9.716107733,1688,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111803318,9.718175626,1687,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111805379,9.720235494,1687,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111807474,9.722331893,1692,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111809537,9.724393698,1692,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111811627,9.726484008,1692,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111813687,9.728543046,1692,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111815781,9.730636954,1692,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111817843,9.732699035,1693,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111819909,9.734763885,1693,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111821973,9.73682818,1693,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111824043,9.738895243,1693,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111826101,9.740953727,1691,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
1,1,13111828150,9.743015809,1691,1639,1639.635266,1669.709677,1699.784089,14.6,28.5
