subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	5	1	1	13078016	1536	809	1254	1126	424	20
1	5	1	2	13078052	664	583	1254	1126	801	20
1	5	1	3	13078084	967	614	1254	1126	586	20
1	5	1	4	13078117	768	555	1254	1126	749	20
1	5	1	5	13078149	1316	685	1254	1126	445	20
1	5	1	6	13078181	1334	817	1254	1126	319	20
1	5	1	7	13078212	1109	632	1254	1126	514	20
1	5	1	8	13078244	1117	655	1254	1126	490	20
1	5	1	9	13078277	1040	971	1254	1126	264	20
1	5	1	10	13078310	1046	951	1254	1126	271	20
1	5	1	11	13078340	1003	701	1254	1126	493	20
1	5	1	12	13078372	1032	929	1254	1126	296	20
1	5	1	13	13078403	876	869	1254	1126	457	20
1	5	1	14	13078435	876	869	1254	1126	457	20
1	5	1	15	13078466	1723	858	1254	1126	540	20
1	5	1	16	13078498	1594	863	1254	1126	429	20
1	5	1	17	13078529	1839	666	1254	1126	744	20
1	5	1	18	13078562	1994	624	1254	1126	894	20
1	5	1	19	13078594	1745	784	1254	1126	598	20
1	5	1	20	13078627	1834	925	1254	1126	613	20
1	5	1	21	13078660	1845	956	1254	1126	614	20
1	5	1	22	13078691	1289	556	1254	1126	571	20
1	5	1	23	13078721	1386	993	1254	1126	187	20
1	5	1	24	13078754	1405	520	1254	1126	624	20
1	5	1	25	13078788	1397	404	1254	1126	736	20
1	5	1	26	13078924	1314	901	1254	1126	232	19
1	5	1	27	13078972	1215	989	1254	1126	142	18
1	5	1	28	13079005	1004	592	1254	1126	589	18
1	5	1	29	13079039	763	985	1254	1126	510	18
1	5	1	30	13079071	1133	919	1254	1126	239	18
1	5	1	31	13079109	1641	717	1254	1126	563	17
1	5	1	32	13079143	1504	896	1254	1126	339	17
1	5	1	33	13079176	1420	611	1254	1126	541	17
1	5	1	34	13079207	1399	742	1254	1126	410	17
1	5	1	35	13079239	1273	739	1254	1126	387	17
1	5	1	36	13079275	1270	767	1254	1126	359	16
1	5	1	37	13079309	1417	931	1254	1126	254	16
1	5	1	38	13079343	1767	1033	1254	1126	521	16
1	5	1	39	13079374	1392	823	1254	1126	332	16
1	5	1	40	13079405	1623	951	1254	1126	408	16
1	5	1	41	13079442	1097	1044	1254	1126	177	15
1	5	1	42	13079476	1296	1006	1254	1126	127	15
1	5	1	43	13079508	1392	1110	1254	1126	138	15
1	5	1	44	13079537	1414	1032	1254	1126	185	15
1	5	1	45	13079568	1335	1130	1254	1126	81	15
1	5	1	46	13079606	1194	964	1254	1126	172	14
1	5	1	47	13079640	1396	1028	1254	1126	172	14
1	5	1	48	13079672	1342	917	1254	1126	226	14
1	5	1	49	13079704	1466	1179	1254	1126	218	14
1	5	1	50	13079736	1562	1090	1254	1126	310	14
1	5	1	51	13079775	1393	1155	1254	1126	141	13
1	5	1	52	13079809	903	1061	1254	1126	356	13
1	5	1	53	13079841	1124	928	1254	1126	236	13
1	5	1	54	13079873	1313	1108	1254	1126	61	13
1	5	1	55	13079904	1312	1023	1254	1126	118	13
1	5	1	56	13079942	1054	1248	1254	1126	234	12
1	5	1	57	13079975	1408	1102	1254	1126	155	12
1	5	1	58	13080008	1350	1139	1254	1126	96	12
1	5	1	59	13080040	1142	1059	1254	1126	130	12
1	5	1	60	13080071	1218	1192	1254	1126	75	12
1	5	1	61	13080109	1180	1163	1254	1126	82	11
1	5	1	62	13080141	1383	1276	1254	1126	197	11
1	5	1	63	13080172	1446	1203	1254	1126	206	11
1	5	1	64	13080203	1361	1273	1254	1126	181	11
1	5	1	65	13080235	1445	1336	1254	1126	283	11
1	5	1	66	13080274	560	625	1254	1126	855	10
