subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	5	freeviewing	4	1	13224109	view_stimuli/tolcam_face_22.png_left	1876	1117	-1	-1	fixation_onset
1	5	freeviewing	4	2	13224147	view_stimuli/tolcam_face_22.png_left	1986	1082	-1	-1	fixation_onset
1	5	freeviewing	4	3	13224178	view_stimuli/tolcam_face_22.png_left	1815	1001	-1	-1	fixation_onset
1	5	freeviewing	4	4	13224302	view_stimuli/tolcam_face_22.png_left	676	524	-1	-1	fixation_onset
1	5	freeviewing	4	5	13224345	view_stimuli/tolcam_face_22.png_left	960	-158	-1	-1	fixation_onset
1	5	freeviewing	4	6	13224378	view_stimuli/tolcam_face_22.png_left	1083	88	-1	-1	fixation_onset
1	5	freeviewing	4	7	13224409	view_stimuli/tolcam_face_22.png_left	1110	289	-1	-1	fixation_onset
1	5	freeviewing	4	8	13224443	view_stimuli/tolcam_face_22.png_left	637	249	-1	-1	fixation_onset
1	5	freeviewing	4	9	13224478	view_stimuli/tolcam_face_22.png_left	1424	1044	-1	-1	fixation_onset
1	5	freeviewing	4	10	13224513	view_stimuli/tolcam_face_22.png_left	1107	1111	-1	-1	fixation_onset
1	5	freeviewing	4	11	13224547	view_stimuli/tolcam_face_22.png_left	481	997	-1	-1	fixation_onset
1	5	freeviewing	4	12	13224580	view_stimuli/tolcam_face_22.png_left	945	787	-1	-1	fixation_onset
1	5	freeviewing	4	13	13224612	view_stimuli/tolcam_face_22.png_left	750	669	-1	-1	fixation_onset
1	5	freeviewing	4	14	13224645	view_stimuli/tolcam_face_22.png_left	861	851	-1	-1	fixation_onset
1	5	freeviewing	4	15	13224679	view_stimuli/tolcam_face_22.png_left	613	673	-1	-1	fixation_onset
1	5	freeviewing	4	16	13224711	view_stimuli/tolcam_face_22.png_left	465	821	-1	-1	fixation_onset
1	5	freeviewing	4	17	13224743	view_stimuli/tolcam_face_22.png_left	856	1431	-1	-1	fixation_onset
1	5	freeviewing	4	18	13224775	view_stimuli/tolcam_face_22.png_left	878	1102	-1	-1	fixation_onset
1	5	freeviewing	4	19	13224808	view_stimuli/tolcam_face_22.png_left	591	1150	-1	-1	fixation_onset
1	5	freeviewing	4	20	13224843	view_stimuli/tolcam_face_22.png_left	704	1752	-1	-1	fixation_onset
1	5	freeviewing	4	21	13224875	view_stimuli/tolcam_face_22.png_left	1222	1193	-1	-1	fixation_onset
1	5	freeviewing	4	22	13224907	view_stimuli/tolcam_face_22.png_left	589	1699	-1	-1	fixation_onset
