subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	20	1	3082235	pursuit_80%_80%_20%_20%	1858	1015	2023	1127	fixation_onset
1	3	pursuit	20	2	3082275	pursuit_80%_80%_20%_20%	2260	906	2023	1127	fixation_onset
1	3	pursuit	20	3	3082315	pursuit_80%_80%_20%_20%	1859	836	2023	1127	fixation_onset
1	3	pursuit	20	4	3082348	pursuit_80%_80%_20%_20%	1884	823	2023	1127	fixation_onset
1	3	pursuit	20	5	3082379	pursuit_80%_80%_20%_20%	2059	734	2023	1127	fixation_onset
1	3	pursuit	20	6	3082411	pursuit_80%_80%_20%_20%	2079	795	2023	1127	fixation_onset
1	3	pursuit	20	7	3082444	pursuit_80%_80%_20%_20%	1731	890	2023	1127	fixation_onset
1	3	pursuit	20	8	3082478	pursuit_80%_80%_20%_20%	1874	1013	2023	1127	fixation_onset
1	3	pursuit	20	9	3082512	pursuit_80%_80%_20%_20%	2186	909	2023	1127	fixation_onset
1	3	pursuit	20	10	3082545	pursuit_80%_80%_20%_20%	2079	857	2023	1127	fixation_onset
1	3	pursuit	20	11	3082577	pursuit_80%_80%_20%_20%	2118	818	2023	1127	fixation_onset
1	3	pursuit	20	12	3082609	pursuit_80%_80%_20%_20%	2118	818	2023	1127	fixation_onset
1	3	pursuit	20	13	3082643	pursuit_80%_80%_20%_20%	2101	548	2023	1127	fixation_onset
1	3	pursuit	20	14	3082676	pursuit_80%_80%_20%_20%	2069	575	2023	1127	fixation_onset
1	3	pursuit	20	15	3082708	pursuit_80%_80%_20%_20%	1872	799	2023	1127	fixation_onset
1	3	pursuit	20	16	3082738	pursuit_80%_80%_20%_20%	1689	805	2023	1127	fixation_onset
1	3	pursuit	20	17	3082770	pursuit_80%_80%_20%_20%	1730	760	2023	1127	fixation_onset
1	3	pursuit	20	18	3082803	pursuit_80%_80%_20%_20%	1956	798	2023	1127	fixation_onset
1	3	pursuit	20	19	3082839	pursuit_80%_80%_20%_20%	1882	853	2023	1127	fixation_onset
1	3	pursuit	20	20	3082872	pursuit_80%_80%_20%_20%	2006	901	2023	1127	fixation_onset
1	3	pursuit	20	21	3082905	pursuit_80%_80%_20%_20%	2048	731	2023	1127	fixation_onset
1	3	pursuit	20	22	3082937	pursuit_80%_80%_20%_20%	1992	670	2023	1127	fixation_onset
1	3	pursuit	20	23	3082969	pursuit_80%_80%_20%_20%	2241	681	2023	1127	fixation_onset
1	3	pursuit	20	24	3083000	pursuit_80%_80%_20%_20%	2289	655	2023	1127	fixation_onset
1	3	pursuit	20	25	3083031	pursuit_80%_80%_20%_20%	2289	655	2023	1127	fixation_onset
1	3	pursuit	20	26	3083062	pursuit_80%_80%_20%_20%	2160	651	2023	1127	fixation_onset
1	3	pursuit	20	27	3083094	pursuit_80%_80%_20%_20%	2298	417	2023	1127	fixation_onset
1	3	pursuit	20	28	3083127	pursuit_80%_80%_20%_20%	1754	756	2023	1127	fixation_onset
1	3	pursuit	20	29	3083161	pursuit_80%_80%_20%_20%	1844	783	2023	1127	fixation_onset
1	3	pursuit	20	30	3083193	pursuit_80%_80%_20%_20%	1802	864	2023	1127	fixation_onset
1	3	pursuit	20	31	3083223	pursuit_80%_80%_20%_20%	1892	961	2023	1127	fixation_onset
1	3	pursuit	20	32	3083255	pursuit_80%_80%_20%_20%	1927	896	2023	1127	fixation_onset
1	3	pursuit	20	33	3083289	pursuit_80%_80%_20%_20%	1890	889	2023	1127	fixation_onset
1	3	pursuit	20	34	3083321	pursuit_80%_80%_20%_20%	1866	826	2023	1127	fixation_onset
1	3	pursuit	20	35	3083354	pursuit_80%_80%_20%_20%	1721	970	2023	1127	fixation_onset
1	3	pursuit	20	36	3083388	pursuit_80%_80%_20%_20%	2003	941	2023	1127	fixation_onset
1	3	pursuit	20	37	3083422	pursuit_80%_80%_20%_20%	1874	841	2023	1127	fixation_onset
1	3	pursuit	20	38	3083456	pursuit_80%_80%_20%_20%	1905	1115	2023	1127	fixation_onset
1	3	pursuit	20	39	3083489	pursuit_80%_80%_20%_20%	1681	1084	2023	1127	fixation_onset
1	3	pursuit	20	40	3083521	pursuit_80%_80%_20%_20%	1625	1092	2023	1127	fixation_onset
1	3	pursuit	20	41	3083553	pursuit_80%_80%_20%_20%	1314	999	2023	1127	fixation_onset
1	3	pursuit	20	42	3083585	pursuit_80%_80%_20%_20%	1713	954	2023	1127	fixation_onset
1	3	pursuit	20	43	3083617	pursuit_80%_80%_20%_20%	1912	861	2023	1127	fixation_onset
1	3	pursuit	20	44	3083650	pursuit_80%_80%_20%_20%	2105	845	2023	1127	fixation_onset
1	3	pursuit	20	45	3083680	pursuit_80%_80%_20%_20%	2042	968	2023	1127	fixation_onset
1	3	pursuit	20	46	3083712	pursuit_80%_80%_20%_20%	2102	744	2023	1127	fixation_onset
