subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	6	simple	15	1	14369521	dot_80%_80%	1454	716	0	0	fixation_onset
1	6	simple	15	2	14369578	dot_80%_80%	1070	907	0	0	fixation_onset
1	6	simple	15	3	14369618	dot_80%_80%	947	1251	0	0	fixation_onset
1	6	simple	15	4	14369656	dot_80%_80%	750	653	0	0	fixation_onset
1	6	simple	15	5	14369705	dot_80%_80%	750	653	0	0	fixation_onset
1	6	simple	15	6	14369752	dot_80%_80%	1020	847	0	0	fixation_onset
1	6	simple	15	7	14369800	dot_80%_80%	917	840	0	0	fixation_onset
1	6	simple	15	8	14369850	dot_80%_80%	825	1072	0	0	fixation_onset
1	6	simple	15	9	14369899	dot_80%_80%	617	946	0	0	fixation_onset
1	6	simple	15	10	14369954	dot_80%_80%	1086	1071	0	0	fixation_onset
1	6	simple	15	11	14369998	dot_80%_80%	629	951	0	0	fixation_onset
1	6	simple	15	12	14370049	dot_80%_80%	563	869	0	0	fixation_onset
1	6	simple	15	13	14370098	dot_80%_80%	1015	951	0	0	fixation_onset
1	6	simple	15	14	14370132	dot_80%_80%	801	752	0	0	fixation_onset
1	6	simple	15	15	14370164	dot_80%_80%	801	752	0	0	fixation_onset
1	6	simple	15	16	14370195	dot_80%_80%	1412	809	0	0	fixation_onset
1	6	simple	15	17	14370229	dot_80%_80%	1277	733	0	0	fixation_onset
1	6	simple	15	18	14370261	dot_80%_80%	1584	1033	0	0	fixation_onset
1	6	simple	15	19	14370294	dot_80%_80%	872	687	0	0	fixation_onset
1	6	simple	15	20	14370326	dot_80%_80%	876	711	0	0	fixation_onset
1	6	simple	15	21	14370357	dot_80%_80%	876	711	0	0	fixation_onset
1	6	simple	15	22	14370393	dot_80%_80%	876	711	0	0	fixation_onset
1	6	simple	15	23	14370429	dot_80%_80%	750	703	0	0	fixation_onset
1	6	simple	15	24	14370463	dot_80%_80%	1006	892	0	0	fixation_onset
1	6	simple	15	25	14370502	dot_80%_80%	750	1017	0	0	fixation_onset
1	6	simple	15	26	14370536	dot_80%_80%	834	1117	0	0	fixation_onset
1	6	simple	15	27	14370572	dot_80%_80%	998	748	0	0	fixation_onset
1	6	simple	15	28	14370605	dot_80%_80%	1007	1057	0	0	fixation_onset
1	6	simple	15	29	14370637	dot_80%_80%	772	1210	0	0	fixation_onset
1	6	simple	15	30	14370668	dot_80%_80%	896	1051	0	0	fixation_onset
1	6	simple	15	31	14370699	dot_80%_80%	697	687	0	0	fixation_onset
1	6	simple	15	32	14370732	dot_80%_80%	887	1048	0	0	fixation_onset
1	6	simple	15	33	14370767	dot_80%_80%	812	885	0	0	fixation_onset
1	6	simple	15	34	14370799	dot_80%_80%	645	658	0	0	fixation_onset
1	6	simple	15	35	14370832	dot_80%_80%	843	892	0	0	fixation_onset
1	6	simple	15	36	14370863	dot_80%_80%	892	812	0	0	fixation_onset
1	6	simple	15	37	14370899	dot_80%_80%	684	887	0	0	fixation_onset
1	6	simple	15	38	14370934	dot_80%_80%	655	1175	0	0	fixation_onset
1	6	simple	15	39	14370971	dot_80%_80%	602	708	0	0	fixation_onset
1	6	simple	15	40	14371003	dot_80%_80%	932	1061	0	0	fixation_onset
1	6	simple	15	41	14371036	dot_80%_80%	1141	1070	0	0	fixation_onset
1	6	simple	15	42	14371069	dot_80%_80%	714	601	0	0	fixation_offset
1	6	simple	15	43	14371106	dot_80%_80%	815	1037	0	0	fixation_offset
1	6	simple	15	44	14371139	dot_80%_80%	782	1177	0	0	fixation_offset
1	6	simple	15	45	14371172	dot_80%_80%	663	886	0	0	fixation_offset
1	6	simple	15	46	14371204	dot_80%_80%	785	820	0	0	fixation_offset
1	6	simple	15	47	14371237	dot_80%_80%	775	662	0	0	fixation_offset
1	6	simple	15	48	14371269	dot_80%_80%	853	895	0	0	fixation_offset
1	6	simple	15	49	14371302	dot_80%_80%	814	893	0	0	fixation_offset
1	6	simple	15	50	14371334	dot_80%_80%	809	1146	0	0	fixation_offset
1	6	simple	15	51	14371367	dot_80%_80%	680	791	0	0	fixation_offset
1	6	simple	15	52	14371399	dot_80%_80%	756	729	0	0	fixation_offset
1	6	simple	15	53	14371435	dot_80%_80%	896	600	0	0	fixation_offset
1	6	simple	15	54	14371468	dot_80%_80%	622	878	0	0	fixation_offset
1	6	simple	15	55	14371501	dot_80%_80%	647	925	0	0	fixation_offset
1	6	simple	15	56	14371533	dot_80%_80%	939	884	0	0	fixation_offset
1	6	simple	15	57	14371569	dot_80%_80%	830	842	2023	1127	stimulus_onset
1	6	simple	15	58	14371605	dot_80%_80%	826	916	2023	1127	stimulus_onset
1	6	simple	15	59	14371638	dot_80%_80%	507	1007	2023	1127	stimulus_onset
1	6	simple	15	60	14371671	dot_80%_80%	532	908	2023	1127	stimulus_onset
1	6	simple	15	61	14371703	dot_80%_80%	753	913	2023	1127	stimulus_onset
1	6	simple	15	62	14371735	dot_80%_80%	722	754	2023	1127	stimulus_onset
1	6	simple	15	63	14371772	dot_80%_80%	636	936	2023	1127	stimulus_onset
1	6	simple	15	64	14371802	dot_80%_80%	765	645	2023	1127	stimulus_onset
1	6	simple	15	65	14371833	dot_80%_80%	775	946	2023	1127	stimulus_onset
1	6	simple	15	66	14371865	dot_80%_80%	458	849	2023	1127	stimulus_onset
1	6	simple	15	67	14371899	dot_80%_80%	818	987	2023	1127	stimulus_onset
1	6	simple	15	68	14371932	dot_80%_80%	779	786	2023	1127	stimulus_onset
1	6	simple	15	69	14371964	dot_80%_80%	710	935	2023	1127	stimulus_onset
1	6	simple	15	70	14371997	dot_80%_80%	516	891	2023	1127	stimulus_onset
1	6	simple	15	71	14372029	dot_80%_80%	775	707	2023	1127	stimulus_onset
1	6	simple	15	72	14372063	dot_80%_80%	811	713	2023	1127	stimulus_onset
1	6	simple	15	73	14372096	dot_80%_80%	747	969	2023	1127	stimulus_onset
1	6	simple	15	74	14372127	dot_80%_80%	642	1066	2023	1127	stimulus_onset
1	6	simple	15	75	14372160	dot_80%_80%	713	945	2023	1127	stimulus_onset
1	6	simple	15	76	14372193	dot_80%_80%	634	1240	2023	1127	stimulus_onset
1	6	simple	15	77	14372225	dot_80%_80%	980	572	2023	1127	stimulus_onset
1	6	simple	15	78	14372256	dot_80%_80%	657	1012	2023	1127	stimulus_onset
1	6	simple	15	79	14372286	dot_80%_80%	785	691	2023	1127	stimulus_onset
1	6	simple	15	80	14372317	dot_80%_80%	942	857	2023	1127	stimulus_onset
1	6	simple	15	81	14372347	dot_80%_80%	1030	935	2023	1127	stimulus_onset
1	6	simple	15	82	14372379	dot_80%_80%	804	781	2023	1127	stimulus_onset
1	6	simple	15	83	14372413	dot_80%_80%	804	781	2023	1127	stimulus_onset
1	6	simple	15	84	14372446	dot_80%_80%	821	954	2023	1127	stimulus_onset
1	6	simple	15	85	14372479	dot_80%_80%	886	903	2023	1127	stimulus_onset
1	6	simple	15	86	14372513	dot_80%_80%	928	908	2023	1127	stimulus_onset
1	6	simple	15	87	14372549	dot_80%_80%	625	810	2023	1127	stimulus_onset
1	6	simple	15	88	14372584	dot_80%_80%	743	925	2023	1127	stimulus_onset
1	6	simple	15	89	14372615	dot_80%_80%	854	820	2023	1127	stimulus_onset
1	6	simple	15	90	14372646	dot_80%_80%	602	855	2023	1127	stimulus_onset
1	6	simple	15	91	14372678	dot_80%_80%	663	908	2023	1127	stimulus_onset
1	6	simple	15	92	14372712	dot_80%_80%	900	1031	2023	1127	stimulus_onset
1	6	simple	15	93	14372749	dot_80%_80%	874	954	2023	1127	stimulus_onset
1	6	simple	15	94	14372780	dot_80%_80%	898	758	2023	1127	stimulus_onset
1	6	simple	15	95	14372811	dot_80%_80%	898	758	2023	1127	stimulus_onset
1	6	simple	15	96	14372844	dot_80%_80%	568	987	2023	1127	stimulus_onset
1	6	simple	15	97	14372878	dot_80%_80%	653	1043	2023	1127	stimulus_onset
1	6	simple	15	98	14372911	dot_80%_80%	1086	861	2023	1127	stimulus_onset
1	6	simple	15	99	14372943	dot_80%_80%	669	806	2023	1127	stimulus_onset
1	6	simple	15	100	14372977	dot_80%_80%	980	794	2023	1127	stimulus_onset
1	6	simple	15	101	14373008	dot_80%_80%	695	765	2023	1127	stimulus_onset
1	6	simple	15	102	14373040	dot_80%_80%	945	844	2023	1127	stimulus_onset
1	6	simple	15	103	14373074	dot_80%_80%	619	848	2023	1127	stimulus_onset
1	6	simple	15	104	14373104	dot_80%_80%	669	1029	2023	1127	stimulus_onset
1	6	simple	15	105	14373135	dot_80%_80%	662	855	2023	1127	stimulus_onset
1	6	simple	15	106	14373167	dot_80%_80%	719	674	2023	1127	stimulus_onset
1	6	simple	15	107	14373201	dot_80%_80%	719	709	2023	1127	stimulus_onset
1	6	simple	15	108	14373235	dot_80%_80%	733	802	2023	1127	stimulus_onset
1	6	simple	15	109	14373267	dot_80%_80%	488	1225	2023	1127	stimulus_onset
1	6	simple	15	110	14373300	dot_80%_80%	863	1093	2023	1127	stimulus_onset
1	6	simple	15	111	14373332	dot_80%_80%	953	1022	2023	1127	stimulus_onset
1	6	simple	15	112	14373366	dot_80%_80%	850	1110	2023	1127	stimulus_onset
1	6	simple	15	113	14373402	dot_80%_80%	843	1156	2023	1127	stimulus_onset
1	6	simple	15	114	14373435	dot_80%_80%	628	990	2023	1127	stimulus_onset
1	6	simple	15	115	14373468	dot_80%_80%	583	1064	2023	1127	stimulus_onset
1	6	simple	15	116	14373501	dot_80%_80%	1118	589	2023	1127	stimulus_onset
1	6	simple	15	117	14373535	dot_80%_80%	905	945	2023	1127	stimulus_onset
1	6	simple	15	118	14373568	dot_80%_80%	860	657	2023	1127	stimulus_onset
