subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	6	1	14196055	1796	475	1254	262	582	20
1	6	6	2	14196087	1467	476	1254	262	301	20
1	6	6	3	14196118	1743	509	1254	262	547	20
1	6	6	4	14196151	1417	509	1254	262	295	20
1	6	6	5	14196183	1722	648	1254	262	606	20
1	6	6	6	14196215	1657	469	1254	262	453	20
1	6	6	7	14196247	1755	358	1254	262	510	20
1	6	6	8	14196281	1772	507	1254	262	573	20
1	6	6	9	14196311	1772	507	1254	262	573	20
1	6	6	10	14196341	1434	408	1254	262	231	20
1	6	6	11	14196370	1576	469	1254	262	382	20
1	6	6	12	14196400	1124	478	1254	262	252	20
1	6	6	13	14196432	1457	886	1254	262	656	20
1	6	6	14	14196464	1549	1141	1254	262	927	20
1	6	6	15	14196494	1426	1073	1254	262	829	20
1	6	6	16	14196524	1718	647	1254	262	602	20
1	6	6	17	14196554	1648	672	1254	262	568	20
1	6	6	18	14196586	1422	986	1254	262	743	20
1	6	6	19	14196711	1124	680	1254	262	437	20
1	6	6	20	14196742	1223	542	1254	262	281	20
1	6	6	21	14196774	1649	705	1254	262	593	20
1	6	6	22	14196803	1434	620	1254	262	400	20
1	6	6	23	14196843	957	332	1254	262	305	19
1	6	6	24	14196874	1326	579	1254	262	325	19
1	6	6	25	14196904	1743	382	1254	262	503	19
1	6	6	26	14196933	1666	415	1254	262	439	19
1	6	6	27	14196965	1289	452	1254	262	193	19
1	6	6	28	14197002	1543	796	1254	262	607	18
1	6	6	29	14197034	1882	1139	1254	262	1078	18
1	6	6	30	14197064	1714	917	1254	262	800	18
1	6	6	31	14197093	1021	684	1254	262	482	18
1	6	6	32	14197125	1430	903	1254	262	664	18
1	6	6	33	14197163	1693	758	1254	262	662	17
1	6	6	34	14197194	1483	601	1254	262	409	17
1	6	6	35	14197223	1061	685	1254	262	464	17
1	6	6	36	14197253	1017	302	1254	262	240	17
1	6	6	37	14197282	1551	658	1254	262	495	17
1	6	6	38	14197318	1511	740	1254	262	542	16
1	6	6	39	14197350	1453	692	1254	262	473	16
1	6	6	40	14197380	1649	584	1254	262	509	16
1	6	6	41	14197413	1385	542	1254	262	309	16
1	6	6	42	14197457	1689	327	1254	262	439	16
1	6	6	43	14197494	1604	250	1254	262	350	15
1	6	6	44	14197533	1625	322	1254	262	375	15
1	6	6	45	14197562	1614	242	1254	262	360	15
1	6	6	46	14197595	1711	120	1254	262	478	15
1	6	6	47	14197628	1931	114	1254	262	692	15
1	6	6	48	14197665	1770	227	1254	262	517	14
1	6	6	49	14197695	1510	241	1254	262	256	14
1	6	6	50	14197728	1497	227	1254	262	245	14
1	6	6	51	14197759	1448	209	1254	262	201	14
1	6	6	52	14197792	1322	160	1254	262	122	14
1	6	6	53	14197916	495	493	1254	262	793	13
1	6	6	54	14197955	924	433	1254	262	371	12
1	6	6	55	14197986	1346	444	1254	262	203	12
1	6	6	56	14198015	953	476	1254	262	369	12
1	6	6	57	14198048	1251	263	1254	262	3	12
1	6	6	58	14198084	984	4	1254	262	373	12
1	6	6	59	14198127	1120	374	1254	262	174	11
1	6	6	60	14198172	1112	324	1254	262	154	11
1	6	6	61	14198212	1247	300	1254	262	38	11
1	6	6	62	14198243	1387	478	1254	262	253	11
1	6	6	63	14198279	1385	415	1254	262	201	10
1	6	6	64	14198310	1402	395	1254	262	198	10
1	6	6	65	14198341	1341	344	1254	262	119	10
1	6	6	66	14198371	1380	392	1254	262	181	10
1	6	6	67	14198408	1298	389	1254	262	134	10
1	6	6	68	14198444	1309	324	1254	262	82	9
1	6	6	69	14198475	1268	286	1254	262	27	9
1	6	6	70	14198508	1138	254	1254	262	116	9
1	6	6	71	14198538	1291	317	1254	262	66	9
1	6	6	72	14198568	1271	328	1254	262	68	9
1	6	6	73	14198602	1279	272	1254	262	26	8
1	6	6	74	14198633	1266	270	1254	262	14	8
1	6	6	75	14198663	1130	847	1254	262	597	8
1	6	6	76	14198694	716	734	1254	262	715	8
1	6	6	77	14198723	1124	529	1254	262	296	8
1	6	6	78	14198759	1323	276	1254	262	70	7
1	6	6	79	14198790	1135	371	1254	262	161	7
1	6	6	80	14198821	1331	182	1254	262	111	7
1	6	6	81	14198852	1512	91	1254	262	309	7
1	6	6	82	14198881	1379	193	1254	262	142	7
1	6	6	83	14198916	1558	265	1254	262	304	6
1	6	6	84	14198946	1491	154	1254	262	260	6
1	6	6	85	14198977	1491	154	1254	262	260	6
1	6	6	86	14199121	477	887	1254	262	997	5
1	6	6	87	14199152	279	441	1254	262	991	5
1	6	6	88	14199183	768	367	1254	262	497	5
1	6	6	89	14199214	807	688	1254	262	617	5
1	6	6	90	14199244	514	712	1254	262	866	5
1	6	6	91	14199279	1068	732	1254	262	505	4
1	6	6	92	14199309	952	597	1254	262	451	4
1	6	6	93	14199341	1370	323	1254	262	131	4
1	6	6	94	14199372	1195	472	1254	262	218	4
1	6	6	95	14199402	2070	493	1254	262	848	4
1	6	6	96	14199438	1685	491	1254	262	488	3
1	6	6	97	14199469	1173	528	1254	262	278	3
1	6	6	98	14199500	1161	508	1254	262	262	3
1	6	6	99	14199531	1168	613	1254	262	361	3
1	6	6	100	14199567	1071	168	1254	262	205	2
1	6	6	101	14199597	1361	111	1254	262	185	2
1	6	6	102	14199626	1279	56	1254	262	207	2
1	6	6	103	14199657	1439	-36	1254	262	350	2
1	6	6	104	14199687	1220	138	1254	262	128	2
1	6	6	105	14199722	1359	186	1254	262	129	1
1	6	6	106	14199752	1418	133	1254	262	208	1
1	6	6	107	14199783	1538	28	1254	262	367	1
1	6	6	108	14199813	1298	190	1254	262	84	1
1	6	6	109	14199842	1298	190	1254	262	84	1
