subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	5	17	1	13140109	1243	1016	1638	910	408	20
1	5	17	2	13140144	1189	1034	1638	910	465	20
1	5	17	3	13140177	1380	1095	1638	910	317	20
1	5	17	4	13140211	1304	1059	1638	910	365	20
1	5	17	5	13140243	1136	985	1638	910	507	20
1	5	17	6	13140275	1298	906	1638	910	340	20
1	5	17	7	13140307	1453	1020	1638	910	215	20
1	5	17	8	13140341	1269	1095	1638	910	412	20
1	5	17	9	13140375	1403	1068	1638	910	283	20
1	5	17	10	13140406	1041	911	1638	910	597	20
1	5	17	11	13140438	1567	798	1638	910	132	20
1	5	17	12	13140469	1369	835	1638	910	279	20
1	5	17	13	13140501	1589	830	1638	910	93	20
1	5	17	14	13140535	1123	746	1638	910	540	20
1	5	17	15	13140565	1123	746	1638	910	540	20
1	5	17	16	13140595	1596	799	1638	910	118	20
1	5	17	17	13140627	1230	805	1638	910	421	20
1	5	17	18	13140660	1124	845	1638	910	518	20
1	5	17	19	13140695	1206	856	1638	910	435	20
1	5	17	20	13140727	1449	824	1638	910	207	20
1	5	17	21	13140759	1646	830	1638	910	80	20
1	5	17	22	13140791	1675	886	1638	910	44	20
1	5	17	23	13140825	1592	697	1638	910	217	20
1	5	17	24	13140859	1445	747	1638	910	252	20
1	5	17	25	13140903	1372	858	1638	910	271	19
1	5	17	26	13140935	1312	849	1638	910	331	19
1	5	17	27	13140967	1312	849	1638	910	331	19
1	5	17	28	13140999	1296	855	1638	910	346	19
1	5	17	29	13141033	1280	829	1638	910	367	19
1	5	17	30	13141071	1709	927	1638	910	73	18
1	5	17	31	13141104	1571	1035	1638	910	141	18
1	5	17	32	13141135	1718	1188	1638	910	289	18
1	5	17	33	13141169	1462	786	1638	910	215	18
1	5	17	34	13141204	1546	925	1638	910	93	18
1	5	17	35	13141242	1648	916	1638	910	11	17
1	5	17	36	13141273	1679	987	1638	910	87	17
1	5	17	37	13141305	1586	1010	1638	910	112	17
1	5	17	38	13141338	1443	1165	1638	910	321	17
1	5	17	39	13141372	1513	1050	1638	910	187	17
1	5	17	40	13141409	1348	962	1638	910	294	16
1	5	17	41	13141442	1625	1113	1638	910	203	16
1	5	17	42	13141473	1830	850	1638	910	201	16
1	5	17	43	13141506	1206	845	1638	910	436	16
1	5	17	44	13141539	1451	1136	1638	910	293	16
1	5	17	45	13141577	1334	1078	1638	910	347	15
1	5	17	46	13141610	1836	1173	1638	910	329	15
1	5	17	47	13141643	1426	991	1638	910	226	15
1	5	17	48	13141678	1512	1121	1638	910	245	15
1	5	17	49	13141716	1351	942	1638	910	288	14
1	5	17	50	13141749	1630	943	1638	910	33	14
1	5	17	51	13141782	1524	946	1638	910	119	14
1	5	17	52	13141816	1474	892	1638	910	164	14
1	5	17	53	13141850	1244	945	1638	910	395	14
1	5	17	54	13141888	1372	887	1638	910	266	13
1	5	17	55	13141921	1677	974	1638	910	74	13
1	5	17	56	13141954	1483	889	1638	910	156	13
1	5	17	57	13141988	1541	1075	1638	910	191	13
1	5	17	58	13142021	1521	1101	1638	910	223	13
1	5	17	59	13142056	1409	1013	1638	910	251	12
1	5	17	60	13142089	1345	1010	1638	910	309	12
1	5	17	61	13142122	1360	931	1638	910	278	12
1	5	17	62	13142157	1106	971	1638	910	535	12
1	5	17	63	13142187	1127	904	1638	910	511	12
1	5	17	64	13142224	1375	911	1638	910	263	11
1	5	17	65	13142258	1405	864	1638	910	237	11
1	5	17	66	13142291	1439	856	1638	910	206	11
1	5	17	67	13142326	1409	750	1638	910	279	11
1	5	17	68	13142364	1418	848	1638	910	228	10
1	5	17	69	13142397	1167	911	1638	910	471	10
1	5	17	70	13142428	1374	1009	1638	910	281	10
1	5	17	71	13142463	1202	822	1638	910	444	10
1	5	17	72	13142499	1389	904	1638	910	249	10
1	5	17	73	13142535	1441	905	1638	910	197	9
1	5	17	74	13142567	1214	884	1638	910	424	9
1	5	17	75	13142600	1475	901	1638	910	163	9
1	5	17	76	13142632	1366	900	1638	910	272	9
1	5	17	77	13142665	1378	801	1638	910	281	9
1	5	17	78	13142702	1308	769	1638	910	358	8
1	5	17	79	13142735	1346	829	1638	910	303	8
1	5	17	80	13142769	1271	806	1638	910	381	8
1	5	17	81	13142804	1342	952	1638	910	298	8
1	5	17	82	13142841	1382	920	1638	910	256	7
1	5	17	83	13142874	1266	875	1638	910	373	7
1	5	17	84	13142906	1275	830	1638	910	371	7
1	5	17	85	13142939	1275	830	1638	910	371	7
1	5	17	86	13142974	1367	924	1638	910	271	7
1	5	17	87	13143010	1383	1050	1638	910	290	6
1	5	17	88	13143042	1558	1101	1638	910	207	6
1	5	17	89	13143075	1632	1131	1638	910	221	6
1	5	17	90	13143109	1430	886	1638	910	209	6
1	5	17	91	13143143	1447	894	1638	910	191	6
1	5	17	92	13143181	1734	918	1638	910	96	5
1	5	17	93	13143213	1576	1019	1638	910	125	5
1	5	17	94	13143246	1455	1011	1638	910	209	5
1	5	17	95	13143279	1426	1005	1638	910	232	5
1	5	17	96	13143314	1566	938	1638	910	77	5
1	5	17	97	13143352	1283	1031	1638	910	375	4
1	5	17	98	13143386	1141	985	1638	910	502	4
1	5	17	99	13143420	1334	1165	1638	910	396	4
1	5	17	100	13143455	1404	1014	1638	910	256	4
1	5	17	101	13143492	1254	932	1638	910	384	3
1	5	17	102	13143524	1154	798	1638	910	496	3
1	5	17	103	13143555	1060	1011	1638	910	586	3
1	5	17	104	13143588	1352	905	1638	910	286	3
1	5	17	105	13143621	1420	1037	1638	910	252	3
