subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	21	1	3086898	pursuit_80%_80%_20%_20%	311	247	2023	1127	fixation_onset
1	3	pursuit	21	2	3086938	pursuit_80%_80%_20%_20%	483	265	2023	1127	fixation_onset
1	3	pursuit	21	3	3086974	pursuit_80%_80%_20%_20%	542	278	2023	1127	fixation_onset
1	3	pursuit	21	4	3087006	pursuit_80%_80%_20%_20%	584	177	2023	1127	fixation_onset
1	3	pursuit	21	5	3087038	pursuit_80%_80%_20%_20%	585	190	2023	1127	fixation_onset
1	3	pursuit	21	6	3087069	pursuit_80%_80%_20%_20%	585	190	2023	1127	fixation_onset
1	3	pursuit	21	7	3087102	pursuit_80%_80%_20%_20%	505	214	2023	1127	fixation_onset
1	3	pursuit	21	8	3087137	pursuit_80%_80%_20%_20%	584	157	2023	1127	fixation_onset
1	3	pursuit	21	9	3087169	pursuit_80%_80%_20%_20%	523	112	2023	1127	fixation_onset
1	3	pursuit	21	10	3087201	pursuit_80%_80%_20%_20%	471	183	2023	1127	fixation_onset
1	3	pursuit	21	11	3087232	pursuit_80%_80%_20%_20%	633	177	2023	1127	fixation_onset
1	3	pursuit	21	12	3087266	pursuit_80%_80%_20%_20%	881	130	2023	1127	fixation_onset
1	3	pursuit	21	13	3087300	pursuit_80%_80%_20%_20%	1365	107	2023	1127	fixation_onset
1	3	pursuit	21	14	3087333	pursuit_80%_80%_20%_20%	1565	333	2023	1127	fixation_onset
1	3	pursuit	21	15	3087366	pursuit_80%_80%_20%_20%	1896	939	2023	1127	fixation_onset
1	3	pursuit	21	16	3087399	pursuit_80%_80%_20%_20%	1937	971	2023	1127	fixation_onset
1	3	pursuit	21	17	3087433	pursuit_80%_80%_20%_20%	1910	949	2023	1127	fixation_onset
1	3	pursuit	21	18	3087469	pursuit_80%_80%_20%_20%	1901	901	2023	1127	fixation_onset
1	3	pursuit	21	19	3087501	pursuit_80%_80%_20%_20%	1818	974	2023	1127	fixation_onset
1	3	pursuit	21	20	3087534	pursuit_80%_80%_20%_20%	1781	853	2023	1127	fixation_onset
1	3	pursuit	21	21	3087567	pursuit_80%_80%_20%_20%	1634	807	2023	1127	fixation_onset
1	3	pursuit	21	22	3087601	pursuit_80%_80%_20%_20%	1735	855	2023	1127	fixation_onset
1	3	pursuit	21	23	3087636	pursuit_80%_80%_20%_20%	1640	844	2023	1127	fixation_onset
1	3	pursuit	21	24	3087668	pursuit_80%_80%_20%_20%	1745	794	2023	1127	fixation_onset
1	3	pursuit	21	25	3087700	pursuit_80%_80%_20%_20%	1680	813	2023	1127	fixation_onset
1	3	pursuit	21	26	3087732	pursuit_80%_80%_20%_20%	1680	813	2023	1127	fixation_onset
1	3	pursuit	21	27	3087767	pursuit_80%_80%_20%_20%	1646	852	2023	1127	fixation_onset
1	3	pursuit	21	28	3087801	pursuit_80%_80%_20%_20%	2087	704	2023	1127	fixation_onset
1	3	pursuit	21	29	3087836	pursuit_80%_80%_20%_20%	2173	665	2023	1127	fixation_onset
1	3	pursuit	21	30	3087869	pursuit_80%_80%_20%_20%	1877	895	2023	1127	fixation_onset
1	3	pursuit	21	31	3087901	pursuit_80%_80%_20%_20%	1687	899	2023	1127	fixation_onset
1	3	pursuit	21	32	3087936	pursuit_80%_80%_20%_20%	1914	887	2023	1127	fixation_onset
1	3	pursuit	21	33	3087969	pursuit_80%_80%_20%_20%	1874	891	2023	1127	fixation_onset
1	3	pursuit	21	34	3088001	pursuit_80%_80%_20%_20%	1781	916	2023	1127	fixation_onset
1	3	pursuit	21	35	3088032	pursuit_80%_80%_20%_20%	2076	932	2023	1127	fixation_onset
1	3	pursuit	21	36	3088063	pursuit_80%_80%_20%_20%	2066	786	2023	1127	fixation_onset
1	3	pursuit	21	37	3088096	pursuit_80%_80%_20%_20%	1896	787	2023	1127	fixation_onset
1	3	pursuit	21	38	3088130	pursuit_80%_80%_20%_20%	2024	715	2023	1127	fixation_onset
1	3	pursuit	21	39	3088162	pursuit_80%_80%_20%_20%	1855	924	2023	1127	fixation_onset
1	3	pursuit	21	40	3088194	pursuit_80%_80%_20%_20%	1681	850	2023	1127	fixation_onset
1	3	pursuit	21	41	3088225	pursuit_80%_80%_20%_20%	1869	800	2023	1127	fixation_onset
1	3	pursuit	21	42	3088259	pursuit_80%_80%_20%_20%	1761	803	2023	1127	fixation_onset
1	3	pursuit	21	43	3088292	pursuit_80%_80%_20%_20%	1734	784	2023	1127	fixation_onset
1	3	pursuit	21	44	3088324	pursuit_80%_80%_20%_20%	2237	849	2023	1127	fixation_onset
1	3	pursuit	21	45	3088356	pursuit_80%_80%_20%_20%	2100	724	2023	1127	fixation_onset
1	3	pursuit	21	46	3088388	pursuit_80%_80%_20%_20%	1726	779	2023	1127	fixation_onset
1	3	pursuit	21	47	3088418	pursuit_80%_80%_20%_20%	1751	809	2023	1127	fixation_onset
1	3	pursuit	21	48	3088453	pursuit_80%_80%_20%_20%	1784	800	2023	1127	pursuit_start
1	3	pursuit	21	49	3088487	pursuit_80%_80%_20%_20%	1829	857	1997	1112	pursuit_start
1	3	pursuit	21	50	3088521	pursuit_80%_80%_20%_20%	1870	808	1972	1098	pursuit_start
1	3	pursuit	21	51	3088555	pursuit_80%_80%_20%_20%	1883	873	1945	1083	pursuit_start
1	3	pursuit	21	52	3088590	pursuit_80%_80%_20%_20%	1815	816	1919	1069	pursuit_start
1	3	pursuit	21	53	3088623	pursuit_80%_80%_20%_20%	1821	799	1919	1069	pursuit_start
