subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	4	freeviewing	7	1	3574193	view_stimuli/tolcam_face_10.png_left	1106	447	-1	-1	fixation_onset
1	4	freeviewing	7	2	3574230	view_stimuli/tolcam_face_10.png_left	1363	545	-1	-1	fixation_onset
1	4	freeviewing	7	3	3574266	view_stimuli/tolcam_face_10.png_left	1147	555	-1	-1	fixation_onset
1	4	freeviewing	7	4	3574298	view_stimuli/tolcam_face_10.png_left	1268	501	-1	-1	fixation_onset
1	4	freeviewing	7	5	3574332	view_stimuli/tolcam_face_10.png_left	1274	470	-1	-1	fixation_onset
1	4	freeviewing	7	6	3574366	view_stimuli/tolcam_face_10.png_left	1251	506	-1	-1	fixation_onset
1	4	freeviewing	7	7	3574401	view_stimuli/tolcam_face_10.png_left	1152	506	-1	-1	fixation_onset
1	4	freeviewing	7	8	3574436	view_stimuli/tolcam_face_10.png_left	1152	506	-1	-1	fixation_onset
1	4	freeviewing	7	9	3574469	view_stimuli/tolcam_face_10.png_left	1423	653	-1	-1	fixation_onset
1	4	freeviewing	7	10	3574501	view_stimuli/tolcam_face_10.png_left	1265	506	-1	-1	fixation_onset
1	4	freeviewing	7	11	3574533	view_stimuli/tolcam_face_10.png_left	1296	528	-1	-1	fixation_onset
1	4	freeviewing	7	12	3574566	view_stimuli/tolcam_face_10.png_left	1222	552	-1	-1	fixation_onset
1	4	freeviewing	7	13	3574597	view_stimuli/tolcam_face_10.png_left	1280	701	-1	-1	fixation_onset
1	4	freeviewing	7	14	3574630	view_stimuli/tolcam_face_10.png_left	1168	456	-1	-1	fixation_onset
1	4	freeviewing	7	15	3574662	view_stimuli/tolcam_face_10.png_left	1383	608	-1	-1	fixation_onset
1	4	freeviewing	7	16	3574694	view_stimuli/tolcam_face_10.png_left	1258	532	-1	-1	fixation_onset
1	4	freeviewing	7	17	3574728	view_stimuli/tolcam_face_10.png_left	1562	658	-1	-1	fixation_onset
1	4	freeviewing	7	18	3574761	view_stimuli/tolcam_face_10.png_left	1232	573	-1	-1	fixation_onset
1	4	freeviewing	7	19	3574794	view_stimuli/tolcam_face_10.png_left	1319	558	-1	-1	fixation_onset
1	4	freeviewing	7	20	3574827	view_stimuli/tolcam_face_10.png_left	1236	549	-1	-1	fixation_onset
1	4	freeviewing	7	21	3574860	view_stimuli/tolcam_face_10.png_left	1306	617	-1	-1	fixation_onset
1	4	freeviewing	7	22	3574894	view_stimuli/tolcam_face_10.png_left	1126	453	-1	-1	fixation_onset
1	4	freeviewing	7	23	3574927	view_stimuli/tolcam_face_10.png_left	1185	525	-1	-1	fixation_onset
