subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	5	freeviewing	5	1	13229260	view_stimuli/tolcam_face_29.png_right	490	-326	-1	-1	fixation_onset
1	5	freeviewing	5	2	13229309	view_stimuli/tolcam_face_29.png_right	551	-243	-1	-1	fixation_onset
1	5	freeviewing	5	3	13229345	view_stimuli/tolcam_face_29.png_right	773	-203	-1	-1	fixation_onset
1	5	freeviewing	5	4	13229482	view_stimuli/tolcam_face_29.png_right	672	328	-1	-1	fixation_onset
1	5	freeviewing	5	5	13229518	view_stimuli/tolcam_face_29.png_right	1257	107	-1	-1	fixation_onset
1	5	freeviewing	5	6	13229553	view_stimuli/tolcam_face_29.png_right	1390	146	-1	-1	fixation_onset
1	5	freeviewing	5	7	13229586	view_stimuli/tolcam_face_29.png_right	1462	189	-1	-1	fixation_onset
1	5	freeviewing	5	8	13229617	view_stimuli/tolcam_face_29.png_right	1852	170	-1	-1	fixation_onset
1	5	freeviewing	5	9	13229649	view_stimuli/tolcam_face_29.png_right	2152	426	-1	-1	fixation_onset
1	5	freeviewing	5	10	13229682	view_stimuli/tolcam_face_29.png_right	1901	337	-1	-1	fixation_onset
1	5	freeviewing	5	11	13229714	view_stimuli/tolcam_face_29.png_right	2084	574	-1	-1	fixation_onset
1	5	freeviewing	5	12	13229748	view_stimuli/tolcam_face_29.png_right	2378	392	-1	-1	fixation_onset
1	5	freeviewing	5	13	13229780	view_stimuli/tolcam_face_29.png_right	2164	330	-1	-1	fixation_onset
1	5	freeviewing	5	14	13229810	view_stimuli/tolcam_face_29.png_right	1394	30	-1	-1	fixation_onset
1	5	freeviewing	5	15	13229841	view_stimuli/tolcam_face_29.png_right	1023	-61	-1	-1	fixation_onset
1	5	freeviewing	5	16	13229872	view_stimuli/tolcam_face_29.png_right	-267	-372	-1	-1	fixation_onset
1	5	freeviewing	5	17	13229905	view_stimuli/tolcam_face_29.png_right	602	-5	-1	-1	fixation_onset
1	5	freeviewing	5	18	13229936	view_stimuli/tolcam_face_29.png_right	1029	159	-1	-1	fixation_onset
1	5	freeviewing	5	19	13229968	view_stimuli/tolcam_face_29.png_right	1542	411	-1	-1	fixation_onset
1	5	freeviewing	5	20	13230001	view_stimuli/tolcam_face_29.png_right	1184	692	-1	-1	fixation_onset
1	5	freeviewing	5	21	13230034	view_stimuli/tolcam_face_29.png_right	815	783	-1	-1	fixation_onset
1	5	freeviewing	5	22	13230068	view_stimuli/tolcam_face_29.png_right	753	328	-1	-1	fixation_onset
