subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	simple	14	1	438311	dot_50%_80%	-201	1639	0	0	fixation_onset
1	2	simple	14	2	438349	dot_50%_80%	-261	1696	0	0	fixation_onset
1	2	simple	14	3	438382	dot_50%_80%	-206	1674	0	0	fixation_onset
1	2	simple	14	4	438415	dot_50%_80%	-175	1687	0	0	fixation_onset
1	2	simple	14	5	438450	dot_50%_80%	-338	1741	0	0	fixation_onset
1	2	simple	14	6	438485	dot_50%_80%	-344	1691	0	0	fixation_onset
1	2	simple	14	7	438518	dot_50%_80%	-344	1691	0	0	fixation_onset
1	2	simple	14	8	438551	dot_50%_80%	-243	1590	0	0	fixation_onset
1	2	simple	14	9	438583	dot_50%_80%	-337	1623	0	0	fixation_onset
1	2	simple	14	10	438617	dot_50%_80%	-186	1620	0	0	fixation_onset
1	2	simple	14	11	438650	dot_50%_80%	-263	1621	0	0	fixation_onset
1	2	simple	14	12	438682	dot_50%_80%	-221	1573	0	0	fixation_onset
1	2	simple	14	13	438714	dot_50%_80%	307	1340	0	0	fixation_onset
1	2	simple	14	14	438746	dot_50%_80%	-132	1752	0	0	fixation_onset
1	2	simple	14	15	438780	dot_50%_80%	100	1509	0	0	fixation_onset
1	2	simple	14	16	438812	dot_50%_80%	-161	1807	0	0	fixation_onset
1	2	simple	14	17	438844	dot_50%_80%	272	1519	0	0	fixation_onset
1	2	simple	14	18	438877	dot_50%_80%	438	1465	0	0	fixation_onset
1	2	simple	14	19	438909	dot_50%_80%	-9	1614	0	0	fixation_onset
1	2	simple	14	20	438943	dot_50%_80%	-183	1568	0	0	fixation_onset
1	2	simple	14	21	438975	dot_50%_80%	-55	1590	0	0	fixation_onset
1	2	simple	14	22	439006	dot_50%_80%	-16	1613	0	0	fixation_onset
1	2	simple	14	23	439039	dot_50%_80%	-104	1555	0	0	fixation_onset
1	2	simple	14	24	439070	dot_50%_80%	-126	1472	0	0	fixation_onset
1	2	simple	14	25	439103	dot_50%_80%	-27	1489	0	0	fixation_onset
1	2	simple	14	26	439135	dot_50%_80%	-91	1473	0	0	fixation_onset
1	2	simple	14	27	439167	dot_50%_80%	-20	1523	0	0	fixation_onset
1	2	simple	14	28	439200	dot_50%_80%	30	1507	0	0	fixation_onset
1	2	simple	14	29	439233	dot_50%_80%	-53	1552	0	0	fixation_onset
1	2	simple	14	30	439267	dot_50%_80%	-114	1578	0	0	fixation_onset
1	2	simple	14	31	439299	dot_50%_80%	-21	1590	0	0	fixation_onset
1	2	simple	14	32	439332	dot_50%_80%	47	1552	0	0	fixation_onset
1	2	simple	14	33	439364	dot_50%_80%	18	1451	0	0	fixation_onset
1	2	simple	14	34	439397	dot_50%_80%	43	1606	0	0	fixation_onset
1	2	simple	14	35	439430	dot_50%_80%	13	1595	0	0	fixation_onset
1	2	simple	14	36	439465	dot_50%_80%	55	1530	0	0	fixation_onset
1	2	simple	14	37	439498	dot_50%_80%	169	1499	0	0	fixation_onset
1	2	simple	14	38	439531	dot_50%_80%	148	1577	0	0	fixation_onset
1	2	simple	14	39	439564	dot_50%_80%	118	1503	0	0	fixation_onset
1	2	simple	14	40	439596	dot_50%_80%	60	1495	0	0	fixation_onset
1	2	simple	14	41	439627	dot_50%_80%	-1	1479	0	0	fixation_onset
1	2	simple	14	42	439657	dot_50%_80%	14	1509	0	0	fixation_onset
1	2	simple	14	43	439688	dot_50%_80%	55	1443	0	0	fixation_onset
1	2	simple	14	44	439720	dot_50%_80%	55	1443	0	0	fixation_onset
1	2	simple	14	45	439751	dot_50%_80%	21	1494	0	0	fixation_onset
1	2	simple	14	46	439784	dot_50%_80%	508	1764	0	0	fixation_onset
1	2	simple	14	47	439816	dot_50%_80%	817	1132	0	0	fixation_onset
1	2	simple	14	48	439849	dot_50%_80%	836	1003	0	0	fixation_offset
