subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	15	1	310833	1675	786	486	694	1192	20
1	2	15	2	310868	1672	987	486	694	1221	20
1	2	15	3	310900	1537	881	486	694	1067	20
1	2	15	4	310933	1495	897	486	694	1029	20
1	2	15	5	310965	1652	912	486	694	1186	20
1	2	15	6	310998	1603	818	486	694	1123	20
1	2	15	7	311031	1607	783	486	694	1124	20
1	2	15	8	311064	1607	783	486	694	1124	20
1	2	15	9	311096	1586	906	486	694	1120	20
1	2	15	10	311127	1645	763	486	694	1161	20
1	2	15	11	311159	1190	839	486	694	718	20
1	2	15	12	311191	954	798	486	694	479	20
1	2	15	13	311223	874	740	486	694	390	20
1	2	15	14	311255	517	752	486	694	65	20
1	2	15	15	311286	777	446	486	694	382	20
1	2	15	16	311321	398	438	486	694	270	20
1	2	15	17	311352	704	735	486	694	221	20
1	2	15	18	311383	835	1003	486	694	466	20
1	2	15	19	311414	603	774	486	694	141	20
1	2	15	20	311444	564	566	486	694	149	20
1	2	15	21	311476	679	470	486	694	295	20
1	2	15	22	311510	503	427	486	694	267	20
1	2	15	23	311645	425	615	486	694	99	20
1	2	15	24	311679	559	995	486	694	309	20
1	2	15	25	311715	466	1014	486	694	320	19
1	2	15	26	311749	548	878	486	694	194	19
1	2	15	27	311781	586	789	486	694	137	19
1	2	15	28	311812	511	840	486	694	148	19
1	2	15	29	311843	446	782	486	694	96	19
1	2	15	30	311882	581	787	486	694	132	18
1	2	15	31	311917	534	832	486	694	146	18
1	2	15	32	311949	481	707	486	694	13	18
1	2	15	33	311981	523	787	486	694	100	18
1	2	15	34	312017	478	781	486	694	87	17
1	2	15	35	312050	456	859	486	694	167	17
1	2	15	36	312082	565	794	486	694	127	17
1	2	15	37	312113	570	791	486	694	128	17
1	2	15	38	312146	570	791	486	694	128	17
1	2	15	39	312186	581	757	486	694	113	16
1	2	15	40	312220	412	763	486	694	101	16
1	2	15	41	312252	412	763	486	694	101	16
1	2	15	42	312283	412	763	486	694	101	16
1	2	15	43	312322	410	760	486	694	100	15
1	2	15	44	312357	426	829	486	694	147	15
1	2	15	45	312391	473	792	486	694	98	15
1	2	15	46	312423	454	644	486	694	59	15
1	2	15	47	312462	403	757	486	694	104	14
1	2	15	48	312497	474	798	486	694	104	14
1	2	15	49	312532	423	805	486	694	127	14
1	2	15	50	312564	470	867	486	694	173	14
1	2	15	51	312604	518	708	486	694	34	13
1	2	15	52	312637	413	778	486	694	111	13
1	2	15	53	312671	499	810	486	694	116	13
1	2	15	54	312705	461	783	486	694	92	13
1	2	15	55	312849	534	417	486	694	281	12
1	2	15	56	312884	597	563	486	694	171	12
1	2	15	57	312923	582	618	486	694	122	11
1	2	15	58	312957	613	639	486	694	138	11
1	2	15	59	312989	543	671	486	694	61	11
1	2	15	60	313022	543	671	486	694	61	11
1	2	15	61	313055	381	620	486	694	128	11
1	2	15	62	313095	425	534	486	694	171	10
1	2	15	63	313131	570	557	486	694	160	10
1	2	15	64	313163	557	556	486	694	155	10
1	2	15	65	313196	527	656	486	694	55	10
1	2	15	66	313235	616	601	486	694	159	9
1	2	15	67	313272	583	630	486	694	116	9
1	2	15	68	313306	675	742	486	694	195	9
1	2	15	69	313337	478	588	486	694	106	9
1	2	15	70	313375	491	623	486	694	71	8
1	2	15	71	313409	521	501	486	694	196	8
1	2	15	72	313441	588	708	486	694	102	8
1	2	15	73	313472	630	682	486	694	144	8
1	2	15	74	313505	645	706	486	694	159	8
1	2	15	75	313543	656	697	486	694	170	7
1	2	15	76	313576	576	682	486	694	90	7
1	2	15	77	313609	566	729	486	694	87	7
1	2	15	78	313641	556	698	486	694	70	7
1	2	15	79	313674	571	636	486	694	102	7
1	2	15	80	313711	504	675	486	694	26	6
1	2	15	81	313746	479	690	486	694	8	6
1	2	15	82	313781	582	724	486	694	100	6
1	2	15	83	313814	467	842	486	694	149	6
1	2	15	84	313850	602	809	486	694	163	5
1	2	15	85	313882	529	900	486	694	210	5
1	2	15	86	313915	567	801	486	694	134	5
1	2	15	87	313949	568	788	486	694	124	5
1	2	15	88	314092	624	473	486	694	260	4
1	2	15	89	314129	478	613	486	694	81	4
1	2	15	90	314162	492	843	486	694	149	4
1	2	15	91	314192	503	706	486	694	20	4
1	2	15	92	314232	455	721	486	694	41	3
1	2	15	93	314265	458	699	486	694	28	3
1	2	15	94	314297	264	751	486	694	229	3
1	2	15	95	314332	575	695	486	694	89	3
1	2	15	96	314370	567	793	486	694	127	2
1	2	15	97	314404	639	719	486	694	155	2
1	2	15	98	314436	604	713	486	694	119	2
1	2	15	99	314471	540	656	486	694	66	2
1	2	15	100	314505	489	721	486	694	27	2
1	2	15	101	314544	389	488	486	694	227	1
1	2	15	102	314577	507	552	486	694	143	1
1	2	15	103	314609	409	564	486	694	151	1
1	2	15	104	314644	328	658	486	694	162	1
1	2	15	105	314679	441	577	486	694	125	1
