subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	8	1	3451477	1510	992	1254	262	773	20
1	4	8	2	3451515	1644	926	1254	262	770	20
1	4	8	3	3451546	1568	893	1254	262	704	20
1	4	8	4	3451577	1537	860	1254	262	661	20
1	4	8	5	3451608	1537	875	1254	262	675	20
1	4	8	6	3451640	1558	832	1254	262	646	20
1	4	8	7	3451673	1594	793	1254	262	630	20
1	4	8	8	3451705	1631	794	1254	262	652	20
1	4	8	9	3451739	1451	918	1254	262	684	20
1	4	8	10	3451771	1448	868	1254	262	636	20
1	4	8	11	3451804	1525	982	1254	262	769	20
1	4	8	12	3451838	1271	833	1254	262	571	20
1	4	8	13	3451871	1010	867	1254	262	652	20
1	4	8	14	3451904	952	821	1254	262	635	20
1	4	8	15	3451937	777	847	1254	262	754	20
1	4	8	16	3451972	726	348	1254	262	534	20
1	4	8	17	3452002	1250	807	1254	262	545	20
1	4	8	18	3452033	1163	322	1254	262	109	20
1	4	8	19	3452063	1299	855	1254	262	594	20
1	4	8	20	3452097	1092	783	1254	262	545	20
1	4	8	21	3452130	1096	624	1254	262	394	20
1	4	8	22	3452165	1436	428	1254	262	246	20
1	4	8	23	3452195	1317	850	1254	262	591	20
1	4	8	24	3452227	1353	813	1254	262	559	20
1	4	8	25	3452264	1260	655	1254	262	393	19
1	4	8	26	3452298	1280	813	1254	262	551	19
1	4	8	27	3452328	1239	778	1254	262	516	19
1	4	8	28	3452360	1240	681	1254	262	419	19
1	4	8	29	3452393	1222	788	1254	262	526	19
1	4	8	30	3452431	1208	575	1254	262	316	18
1	4	8	31	3452464	1226	209	1254	262	59	18
1	4	8	32	3452499	1271	588	1254	262	326	18
1	4	8	33	3452537	1188	493	1254	262	240	17
1	4	8	34	3452569	1227	616	1254	262	355	17
1	4	8	35	3452601	1225	512	1254	262	251	17
1	4	8	36	3452635	1213	580	1254	262	320	17
1	4	8	37	3452666	1345	492	1254	262	247	17
1	4	8	38	3452703	1213	473	1254	262	214	16
1	4	8	39	3452735	1306	425	1254	262	171	16
1	4	8	40	3452767	1272	432	1254	262	170	16
1	4	8	41	3452801	1331	460	1254	262	212	16
1	4	8	42	3452830	1255	473	1254	262	211	16
1	4	8	43	3452868	1315	431	1254	262	179	15
1	4	8	44	3452901	471	440	1254	262	802	15
1	4	8	45	3452933	420	598	1254	262	899	15
1	4	8	46	3452964	1054	768	1254	262	544	15
1	4	8	47	3452995	1107	699	1254	262	461	15
1	4	8	48	3453034	1276	529	1254	262	267	14
1	4	8	49	3453070	1409	242	1254	262	156	14
1	4	8	50	3453101	1264	164	1254	262	98	14
1	4	8	51	3453133	1424	-88	1254	262	389	14
1	4	8	52	3453169	1313	467	1254	262	213	13
1	4	8	53	3453199	1345	480	1254	262	236	13
1	4	8	54	3453229	1274	423	1254	262	162	13
1	4	8	55	3453263	1274	423	1254	262	162	13
1	4	8	56	3453295	1347	522	1254	262	276	13
1	4	8	57	3453332	1391	50	1254	262	252	12
1	4	8	58	3453365	1258	393	1254	262	131	12
1	4	8	59	3453397	1371	7	1254	262	280	12
1	4	8	60	3453431	1245	450	1254	262	188	12
1	4	8	61	3453463	1326	-44	1254	262	314	12
1	4	8	62	3453500	1311	161	1254	262	115	11
1	4	8	63	3453534	789	643	1254	262	601	11
1	4	8	64	3453567	339	353	1254	262	919	11
1	4	8	65	3453597	666	554	1254	262	656	11
1	4	8	66	3453629	666	554	1254	262	656	11
1	4	8	67	3453667	1227	525	1254	262	264	10
1	4	8	68	3453700	1270	436	1254	262	174	10
1	4	8	69	3453732	1158	400	1254	262	168	10
1	4	8	70	3453766	1404	420	1254	262	217	10
1	4	8	71	3453803	1430	394	1254	262	220	9
1	4	8	72	3453836	1363	459	1254	262	225	9
1	4	8	73	3453867	1256	383	1254	262	121	9
1	4	8	74	3453900	1398	758	1254	262	516	9
1	4	8	75	3453937	1353	736	1254	262	484	8
1	4	8	76	3453970	1405	495	1254	262	277	8
1	4	8	77	3454002	1375	784	1254	262	535	8
1	4	8	78	3454036	1334	432	1254	262	187	8
1	4	8	79	3454072	1413	584	1254	262	359	8
1	4	8	80	3454110	1317	439	1254	262	187	7
1	4	8	81	3454143	1304	445	1254	262	189	7
1	4	8	82	3454174	1423	376	1254	262	203	7
1	4	8	83	3454208	1325	429	1254	262	181	7
