subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	simple	1	1	377828	dot_80%_20%	1187	594	0	0	fixation_onset
1	2	simple	1	2	377881	dot_80%_20%	1227	660	0	0	fixation_onset
1	2	simple	1	3	377914	dot_80%_20%	1308	580	0	0	fixation_onset
1	2	simple	1	4	377948	dot_80%_20%	1288	465	0	0	fixation_onset
1	2	simple	1	5	377981	dot_80%_20%	1284	477	0	0	fixation_onset
1	2	simple	1	6	378015	dot_80%_20%	1235	524	0	0	fixation_onset
1	2	simple	1	7	378064	dot_80%_20%	1362	427	0	0	fixation_onset
1	2	simple	1	8	378097	dot_80%_20%	1297	470	0	0	fixation_onset
1	2	simple	1	9	378129	dot_80%_20%	1297	470	0	0	fixation_onset
1	2	simple	1	10	378162	dot_80%_20%	1267	444	0	0	fixation_onset
1	2	simple	1	11	378192	dot_80%_20%	1327	537	0	0	fixation_onset
1	2	simple	1	12	378223	dot_80%_20%	1201	620	0	0	fixation_onset
1	2	simple	1	13	378255	dot_80%_20%	1242	519	0	0	fixation_onset
1	2	simple	1	14	378289	dot_80%_20%	1192	537	0	0	fixation_onset
1	2	simple	1	15	378321	dot_80%_20%	1153	470	0	0	fixation_onset
1	2	simple	1	16	378352	dot_80%_20%	1100	618	0	0	fixation_onset
1	2	simple	1	17	378385	dot_80%_20%	1288	412	0	0	fixation_onset
1	2	simple	1	18	378530	dot_80%_20%	1320	427	0	0	fixation_onset
1	2	simple	1	19	378564	dot_80%_20%	1112	574	0	0	fixation_onset
1	2	simple	1	20	378599	dot_80%_20%	1112	574	0	0	fixation_onset
1	2	simple	1	21	378629	dot_80%_20%	804	603	0	0	fixation_onset
1	2	simple	1	22	378659	dot_80%_20%	874	575	0	0	fixation_onset
1	2	simple	1	23	378691	dot_80%_20%	1094	637	0	0	fixation_onset
1	2	simple	1	24	378721	dot_80%_20%	1142	611	0	0	fixation_onset
1	2	simple	1	25	378753	dot_80%_20%	1176	580	0	0	fixation_onset
1	2	simple	1	26	378785	dot_80%_20%	1356	424	0	0	fixation_onset
1	2	simple	1	27	378816	dot_80%_20%	1238	453	0	0	fixation_onset
1	2	simple	1	28	378851	dot_80%_20%	1238	453	0	0	fixation_onset
1	2	simple	1	29	378885	dot_80%_20%	1653	925	0	0	fixation_onset
1	2	simple	1	30	378919	dot_80%_20%	1620	918	0	0	fixation_onset
1	2	simple	1	31	378951	dot_80%_20%	1690	906	0	0	fixation_onset
1	2	simple	1	32	378984	dot_80%_20%	1837	893	0	0	fixation_onset
1	2	simple	1	33	379018	dot_80%_20%	1789	826	0	0	fixation_onset
1	2	simple	1	34	379050	dot_80%_20%	1878	807	0	0	fixation_onset
1	2	simple	1	35	379081	dot_80%_20%	1754	943	0	0	fixation_onset
1	2	simple	1	36	379113	dot_80%_20%	1878	807	0	0	fixation_onset
1	2	simple	1	37	379146	dot_80%_20%	1121	598	0	0	fixation_onset
1	2	simple	1	38	379179	dot_80%_20%	1170	652	0	0	fixation_onset
1	2	simple	1	39	379211	dot_80%_20%	1344	506	0	0	fixation_onset
1	2	simple	1	40	379243	dot_80%_20%	1290	657	0	0	fixation_onset
1	2	simple	1	41	379275	dot_80%_20%	1281	695	0	0	fixation_onset
1	2	simple	1	42	379305	dot_80%_20%	1495	484	0	0	fixation_onset
1	2	simple	1	43	379339	dot_80%_20%	1442	583	0	0	fixation_onset
1	2	simple	1	44	379372	dot_80%_20%	1216	482	0	0	fixation_offset
1	2	simple	1	45	379406	dot_80%_20%	1023	494	0	0	fixation_offset
1	2	simple	1	46	379438	dot_80%_20%	1359	480	0	0	fixation_offset
1	2	simple	1	47	379472	dot_80%_20%	963	623	0	0	fixation_offset
1	2	simple	1	48	379505	dot_80%_20%	1324	533	0	0	fixation_offset
1	2	simple	1	49	379540	dot_80%_20%	1085	592	0	0	fixation_offset
1	2	simple	1	50	379572	dot_80%_20%	1060	639	0	0	fixation_offset
1	2	simple	1	51	379604	dot_80%_20%	966	631	0	0	fixation_offset
1	2	simple	1	52	379637	dot_80%_20%	1155	573	0	0	fixation_offset
1	2	simple	1	53	379671	dot_80%_20%	1161	651	0	0	fixation_offset
1	2	simple	1	54	379702	dot_80%_20%	1388	512	0	0	fixation_offset
1	2	simple	1	55	379734	dot_80%_20%	1244	676	0	0	fixation_offset
1	2	simple	1	56	379765	dot_80%_20%	1333	677	0	0	fixation_offset
1	2	simple	1	57	379797	dot_80%_20%	1194	706	0	0	fixation_offset
1	2	simple	1	58	379932	dot_80%_20%	1223	334	2023	263	stimulus_onset
1	2	simple	1	59	379970	dot_80%_20%	1353	305	2023	263	stimulus_onset
1	2	simple	1	60	380001	dot_80%_20%	1126	352	2023	263	stimulus_onset
1	2	simple	1	61	380033	dot_80%_20%	1200	339	2023	263	stimulus_onset
1	2	simple	1	62	380066	dot_80%_20%	1147	256	2023	263	stimulus_onset
1	2	simple	1	63	380100	dot_80%_20%	1247	235	2023	263	stimulus_onset
1	2	simple	1	64	380134	dot_80%_20%	1112	515	2023	263	stimulus_onset
1	2	simple	1	65	380166	dot_80%_20%	977	661	2023	263	stimulus_onset
1	2	simple	1	66	380199	dot_80%_20%	1162	754	2023	263	stimulus_onset
1	2	simple	1	67	380233	dot_80%_20%	1276	695	2023	263	stimulus_onset
1	2	simple	1	68	380265	dot_80%_20%	1395	582	2023	263	stimulus_onset
1	2	simple	1	69	380298	dot_80%_20%	1887	672	2023	263	stimulus_onset
1	2	simple	1	70	380329	dot_80%_20%	1860	284	2023	263	stimulus_onset
1	2	simple	1	71	380360	dot_80%_20%	1824	299	2023	263	stimulus_onset
1	2	simple	1	72	380394	dot_80%_20%	1769	126	2023	263	stimulus_onset
1	2	simple	1	73	380426	dot_80%_20%	1769	126	2023	263	stimulus_onset
1	2	simple	1	74	380459	dot_80%_20%	1936	232	2023	263	stimulus_onset
1	2	simple	1	75	380494	dot_80%_20%	1936	232	2023	263	stimulus_onset
1	2	simple	1	76	380525	dot_80%_20%	1822	191	2023	263	stimulus_onset
1	2	simple	1	77	380558	dot_80%_20%	2069	-11	2023	263	stimulus_onset
1	2	simple	1	78	380591	dot_80%_20%	2060	300	2023	263	stimulus_onset
1	2	simple	1	79	380624	dot_80%_20%	2015	317	2023	263	stimulus_onset
1	2	simple	1	80	380656	dot_80%_20%	1900	212	2023	263	stimulus_onset
1	2	simple	1	81	380687	dot_80%_20%	1900	212	2023	263	stimulus_onset
1	2	simple	1	82	380721	dot_80%_20%	1900	212	2023	263	stimulus_onset
1	2	simple	1	83	380754	dot_80%_20%	1821	228	2023	263	stimulus_onset
1	2	simple	1	84	380787	dot_80%_20%	2043	161	2023	263	stimulus_onset
1	2	simple	1	85	380821	dot_80%_20%	2049	330	2023	263	stimulus_onset
1	2	simple	1	86	380853	dot_80%_20%	2016	190	2023	263	stimulus_onset
1	2	simple	1	87	380888	dot_80%_20%	2016	190	2023	263	stimulus_onset
1	2	simple	1	88	380922	dot_80%_20%	2016	190	2023	263	stimulus_onset
1	2	simple	1	89	380955	dot_80%_20%	2016	190	2023	263	stimulus_onset
1	2	simple	1	90	380986	dot_80%_20%	1978	272	2023	263	stimulus_onset
1	2	simple	1	91	381018	dot_80%_20%	2009	92	2023	263	stimulus_onset
1	2	simple	1	92	381053	dot_80%_20%	1952	108	2023	263	stimulus_onset
1	2	simple	1	93	381086	dot_80%_20%	2004	145	2023	263	stimulus_onset
1	2	simple	1	94	381117	dot_80%_20%	1966	175	2023	263	stimulus_onset
1	2	simple	1	95	381151	dot_80%_20%	1936	254	2023	263	stimulus_onset
1	2	simple	1	96	381182	dot_80%_20%	1922	357	2023	263	stimulus_onset
1	2	simple	1	97	381214	dot_80%_20%	1951	352	2023	263	stimulus_onset
1	2	simple	1	98	381348	dot_80%_20%	2089	400	2023	263	stimulus_onset
1	2	simple	1	99	381381	dot_80%_20%	1644	340	2023	263	stimulus_onset
1	2	simple	1	100	381413	dot_80%_20%	1968	359	2023	263	stimulus_onset
1	2	simple	1	101	381447	dot_80%_20%	1845	66	2023	263	stimulus_onset
1	2	simple	1	102	381480	dot_80%_20%	1971	290	2023	263	stimulus_onset
1	2	simple	1	103	381512	dot_80%_20%	1909	244	2023	263	stimulus_onset
