subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	18	1	3072919	pursuit_20%_80%_20%_20%	2007	210	487	1127	fixation_onset
1	3	pursuit	18	2	3072956	pursuit_20%_80%_20%_20%	1890	385	487	1127	fixation_onset
1	3	pursuit	18	3	3072990	pursuit_20%_80%_20%_20%	1559	204	487	1127	fixation_onset
1	3	pursuit	18	4	3073025	pursuit_20%_80%_20%_20%	1415	158	487	1127	fixation_onset
1	3	pursuit	18	5	3073062	pursuit_20%_80%_20%_20%	1292	256	487	1127	fixation_onset
1	3	pursuit	18	6	3073093	pursuit_20%_80%_20%_20%	1160	548	487	1127	fixation_onset
1	3	pursuit	18	7	3073125	pursuit_20%_80%_20%_20%	1164	662	487	1127	fixation_onset
1	3	pursuit	18	8	3073157	pursuit_20%_80%_20%_20%	1819	318	487	1127	fixation_onset
1	3	pursuit	18	9	3073192	pursuit_20%_80%_20%_20%	1637	415	487	1127	fixation_onset
1	3	pursuit	18	10	3073224	pursuit_20%_80%_20%_20%	1637	415	487	1127	fixation_onset
1	3	pursuit	18	11	3073256	pursuit_20%_80%_20%_20%	1944	490	487	1127	fixation_onset
1	3	pursuit	18	12	3073289	pursuit_20%_80%_20%_20%	1228	781	487	1127	fixation_onset
1	3	pursuit	18	13	3073321	pursuit_20%_80%_20%_20%	550	852	487	1127	fixation_onset
1	3	pursuit	18	14	3073355	pursuit_20%_80%_20%_20%	264	880	487	1127	fixation_onset
1	3	pursuit	18	15	3073390	pursuit_20%_80%_20%_20%	452	678	487	1127	fixation_onset
1	3	pursuit	18	16	3073422	pursuit_20%_80%_20%_20%	586	816	487	1127	fixation_onset
1	3	pursuit	18	17	3073456	pursuit_20%_80%_20%_20%	421	892	487	1127	fixation_onset
1	3	pursuit	18	18	3073489	pursuit_20%_80%_20%_20%	621	747	487	1127	fixation_onset
1	3	pursuit	18	19	3073522	pursuit_20%_80%_20%_20%	501	822	487	1127	fixation_onset
1	3	pursuit	18	20	3073554	pursuit_20%_80%_20%_20%	459	804	487	1127	fixation_onset
1	3	pursuit	18	21	3073587	pursuit_20%_80%_20%_20%	395	1054	487	1127	fixation_onset
1	3	pursuit	18	22	3073619	pursuit_20%_80%_20%_20%	395	1054	487	1127	fixation_onset
1	3	pursuit	18	23	3073652	pursuit_20%_80%_20%_20%	372	1029	487	1127	fixation_onset
1	3	pursuit	18	24	3073686	pursuit_20%_80%_20%_20%	495	917	487	1127	fixation_onset
1	3	pursuit	18	25	3073720	pursuit_20%_80%_20%_20%	538	916	487	1127	fixation_onset
1	3	pursuit	18	26	3073752	pursuit_20%_80%_20%_20%	522	820	487	1127	fixation_onset
1	3	pursuit	18	27	3073784	pursuit_20%_80%_20%_20%	536	844	487	1127	fixation_onset
1	3	pursuit	18	28	3073927	pursuit_20%_80%_20%_20%	519	440	487	1127	fixation_onset
1	3	pursuit	18	29	3073961	pursuit_20%_80%_20%_20%	579	398	487	1127	fixation_onset
1	3	pursuit	18	30	3073991	pursuit_20%_80%_20%_20%	880	757	487	1127	fixation_onset
1	3	pursuit	18	31	3074024	pursuit_20%_80%_20%_20%	761	976	487	1127	fixation_onset
1	3	pursuit	18	32	3074057	pursuit_20%_80%_20%_20%	823	893	487	1127	fixation_onset
1	3	pursuit	18	33	3074090	pursuit_20%_80%_20%_20%	611	983	487	1127	fixation_onset
1	3	pursuit	18	34	3074126	pursuit_20%_80%_20%_20%	505	691	487	1127	fixation_onset
1	3	pursuit	18	35	3074158	pursuit_20%_80%_20%_20%	536	831	487	1127	fixation_onset
1	3	pursuit	18	36	3074191	pursuit_20%_80%_20%_20%	415	830	487	1127	fixation_onset
1	3	pursuit	18	37	3074223	pursuit_20%_80%_20%_20%	424	888	487	1127	fixation_onset
1	3	pursuit	18	38	3074257	pursuit_20%_80%_20%_20%	401	767	487	1127	fixation_onset
1	3	pursuit	18	39	3074291	pursuit_20%_80%_20%_20%	511	734	487	1127	fixation_onset
1	3	pursuit	18	40	3074324	pursuit_20%_80%_20%_20%	582	696	487	1127	fixation_onset
1	3	pursuit	18	41	3074356	pursuit_20%_80%_20%_20%	692	701	487	1127	fixation_onset
1	3	pursuit	18	42	3074387	pursuit_20%_80%_20%_20%	692	701	487	1127	fixation_onset
1	3	pursuit	18	43	3074419	pursuit_20%_80%_20%_20%	559	720	487	1127	fixation_onset
1	3	pursuit	18	44	3074456	pursuit_20%_80%_20%_20%	624	763	487	1127	fixation_onset
1	3	pursuit	18	45	3074489	pursuit_20%_80%_20%_20%	672	703	487	1127	pursuit_start
1	3	pursuit	18	46	3074522	pursuit_20%_80%_20%_20%	515	773	487	1112	pursuit_start
1	3	pursuit	18	47	3074555	pursuit_20%_80%_20%_20%	639	621	487	1098	pursuit_start
1	3	pursuit	18	48	3074590	pursuit_20%_80%_20%_20%	459	889	487	1084	pursuit_start
1	3	pursuit	18	49	3074624	pursuit_20%_80%_20%_20%	634	799	487	1069	pursuit_start
1	3	pursuit	18	50	3074656	pursuit_20%_80%_20%_20%	706	797	487	1054	pursuit_start
1	3	pursuit	18	51	3074690	pursuit_20%_80%_20%_20%	706	877	487	1040	pursuit_start
1	3	pursuit	18	52	3074724	pursuit_20%_80%_20%_20%	671	657	487	1025	pursuit_start
1	3	pursuit	18	53	3074757	pursuit_20%_80%_20%_20%	693	824	487	1011	pursuit_start
1	3	pursuit	18	54	3074793	pursuit_20%_80%_20%_20%	693	824	487	1011	pursuit_start
1	3	pursuit	18	55	3074827	pursuit_20%_80%_20%_20%	689	727	487	981	pursuit_start
1	3	pursuit	18	56	3074861	pursuit_20%_80%_20%_20%	478	896	487	967	pursuit_start
1	3	pursuit	18	57	3074895	pursuit_20%_80%_20%_20%	722	901	487	952	pursuit_start
1	3	pursuit	18	58	3074931	pursuit_20%_80%_20%_20%	847	478	487	937	pursuit_start
1	3	pursuit	18	59	3074965	pursuit_20%_80%_20%_20%	870	735	487	921	pursuit_start
1	3	pursuit	18	60	3074999	pursuit_20%_80%_20%_20%	475	516	487	907	pursuit_start
1	3	pursuit	18	61	3075031	pursuit_20%_80%_20%_20%	642	415	487	892	pursuit_start
1	3	pursuit	18	62	3075064	pursuit_20%_80%_20%_20%	441	121	487	878	pursuit_start
1	3	pursuit	18	63	3075099	pursuit_20%_80%_20%_20%	750	140	487	864	pursuit_start
1	3	pursuit	18	64	3075138	pursuit_20%_80%_20%_20%	728	331	487	864	pursuit_start
1	3	pursuit	18	65	3075170	pursuit_20%_80%_20%_20%	533	245	487	833	pursuit_start
1	3	pursuit	18	66	3075203	pursuit_20%_80%_20%_20%	330	235	487	818	pursuit_start
1	3	pursuit	18	67	3075237	pursuit_20%_80%_20%_20%	785	373	487	818	pursuit_start
1	3	pursuit	18	68	3075380	pursuit_20%_80%_20%_20%	458	23	487	790	pursuit_start
1	3	pursuit	18	69	3075413	pursuit_20%_80%_20%_20%	502	234	487	728	pursuit_start
1	3	pursuit	18	70	3075446	pursuit_20%_80%_20%_20%	502	230	487	714	pursuit_start
1	3	pursuit	18	71	3075481	pursuit_20%_80%_20%_20%	539	401	487	699	pursuit_start
1	3	pursuit	18	72	3075514	pursuit_20%_80%_20%_20%	699	425	487	684	pursuit_start
1	3	pursuit	18	73	3075547	pursuit_20%_80%_20%_20%	853	277	487	670	pursuit_start
1	3	pursuit	18	74	3075581	pursuit_20%_80%_20%_20%	791	312	487	670	pursuit_start
1	3	pursuit	18	75	3075614	pursuit_20%_80%_20%_20%	968	292	487	641	pursuit_start
1	3	pursuit	18	76	3075648	pursuit_20%_80%_20%_20%	1002	329	487	627	pursuit_start
1	3	pursuit	18	77	3075683	pursuit_20%_80%_20%_20%	975	429	487	612	pursuit_start
1	3	pursuit	18	78	3075720	pursuit_20%_80%_20%_20%	778	480	487	612	pursuit_start
1	3	pursuit	18	79	3075754	pursuit_20%_80%_20%_20%	560	170	487	581	pursuit_start
1	3	pursuit	18	80	3075787	pursuit_20%_80%_20%_20%	663	133	487	566	pursuit_start
1	3	pursuit	18	81	3075821	pursuit_20%_80%_20%_20%	605	122	487	552	pursuit_start
1	3	pursuit	18	82	3075857	pursuit_20%_80%_20%_20%	696	149	487	552	pursuit_start
1	3	pursuit	18	83	3075889	pursuit_20%_80%_20%_20%	655	124	487	522	pursuit_start
1	3	pursuit	18	84	3075922	pursuit_20%_80%_20%_20%	781	370	487	508	pursuit_start
1	3	pursuit	18	85	3075954	pursuit_20%_80%_20%_20%	781	370	487	494	pursuit_start
1	3	pursuit	18	86	3075988	pursuit_20%_80%_20%_20%	792	370	487	479	pursuit_start
1	3	pursuit	18	87	3076022	pursuit_20%_80%_20%_20%	619	272	487	465	pursuit_start
1	3	pursuit	18	88	3076058	pursuit_20%_80%_20%_20%	687	307	487	465	pursuit_start
1	3	pursuit	18	89	3076090	pursuit_20%_80%_20%_20%	762	313	487	435	pursuit_start
1	3	pursuit	18	90	3076123	pursuit_20%_80%_20%_20%	601	-132	487	421	pursuit_start
1	3	pursuit	18	91	3076156	pursuit_20%_80%_20%_20%	475	517	487	406	pursuit_start
1	3	pursuit	18	92	3076192	pursuit_20%_80%_20%_20%	772	415	487	392	pursuit_start
1	3	pursuit	18	93	3076225	pursuit_20%_80%_20%_20%	562	27	487	377	pursuit_start
