subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	1	1	3425159	1615	638	870	910	793	20
1	4	1	2	3425197	1618	460	870	910	872	20
1	4	1	3	3425229	1539	542	870	910	763	20
1	4	1	4	3425261	1783	510	870	910	996	20
1	4	1	5	3425294	1655	506	870	910	882	20
1	4	1	6	3425326	1996	570	870	910	1176	20
1	4	1	7	3425358	1907	493	870	910	1117	20
1	4	1	8	3425390	1907	493	870	910	1117	20
1	4	1	9	3425421	1272	434	870	910	623	20
1	4	1	10	3425453	1293	724	870	910	462	20
1	4	1	11	3425485	1370	672	870	910	553	20
1	4	1	12	3425519	1259	790	870	910	407	20
1	4	1	13	3425551	1173	976	870	910	310	20
1	4	1	14	3425583	1033	1008	870	910	190	20
1	4	1	15	3425614	954	907	870	910	84	20
1	4	1	16	3425644	904	1125	870	910	217	20
1	4	1	17	3425677	793	921	870	910	77	20
1	4	1	18	3425707	756	1001	870	910	145	20
1	4	1	19	3425737	971	839	870	910	123	20
1	4	1	20	3425769	974	992	870	910	132	20
1	4	1	21	3425801	974	992	870	910	132	20
1	4	1	22	3425833	945	913	870	910	75	20
1	4	1	23	3425866	879	782	870	910	128	20
1	4	1	24	3425897	1091	946	870	910	223	20
1	4	1	25	3425936	1002	962	870	910	141	19
1	4	1	26	3425967	943	778	870	910	150	19
1	4	1	27	3426000	1015	786	870	910	190	19
1	4	1	28	3426031	1075	875	870	910	207	19
1	4	1	29	3426063	912	876	870	910	54	19
1	4	1	30	3426100	973	836	870	910	126	18
1	4	1	31	3426132	929	973	870	910	86	18
1	4	1	32	3426166	681	859	870	910	195	18
1	4	1	33	3426199	841	1120	870	910	211	18
1	4	1	34	3426231	1011	1077	870	910	218	18
1	4	1	35	3426269	965	956	870	910	105	17
1	4	1	36	3426302	860	993	870	910	83	17
1	4	1	37	3426334	1143	988	870	910	283	17
1	4	1	38	3426366	955	847	870	910	105	17
1	4	1	39	3426398	921	788	870	910	132	17
1	4	1	40	3426436	890	915	870	910	20	16
1	4	1	41	3426468	982	942	870	910	116	16
1	4	1	42	3426500	938	800	870	910	129	16
1	4	1	43	3426531	769	1094	870	910	209	16
1	4	1	44	3426568	791	1053	870	910	163	15
1	4	1	45	3426601	886	1007	870	910	98	15
1	4	1	46	3426634	851	991	870	910	83	15
1	4	1	47	3426666	693	908	870	910	177	15
1	4	1	48	3426697	693	908	870	910	177	15
1	4	1	49	3426736	816	978	870	910	86	14
1	4	1	50	3426772	1018	984	870	910	165	14
1	4	1	51	3426807	963	945	870	910	99	14
1	4	1	52	3426839	1361	727	870	910	523	14
1	4	1	53	3426874	948	921	870	910	78	13
1	4	1	54	3426906	647	586	870	910	393	13
1	4	1	55	3426939	238	598	870	910	704	13
1	4	1	56	3426971	706	994	870	910	184	13
1	4	1	57	3427008	755	676	870	910	260	12
1	4	1	58	3427041	749	626	870	910	308	12
1	4	1	59	3427072	834	761	870	910	153	12
1	4	1	60	3427103	852	811	870	910	100	12
1	4	1	61	3427137	971	783	870	910	162	12
1	4	1	62	3427174	899	716	870	910	196	11
1	4	1	63	3427205	1240	856	870	910	373	11
1	4	1	64	3427236	950	1104	870	910	209	11
1	4	1	65	3427268	1331	842	870	910	465	11
1	4	1	66	3427300	1245	1101	870	910	420	11
1	4	1	67	3427336	1076	1065	870	910	257	10
1	4	1	68	3427367	1036	912	870	910	166	10
1	4	1	69	3427398	1190	869	870	910	322	10
1	4	1	70	3427430	1126	777	870	910	288	10
1	4	1	71	3427462	1265	783	870	910	414	10
1	4	1	72	3427499	1082	659	870	910	328	9
1	4	1	73	3427531	1047	737	870	910	247	9
1	4	1	74	3427564	1109	806	870	910	260	9
1	4	1	75	3427596	1059	882	870	910	191	9
1	4	1	76	3427632	1163	777	870	910	321	8
1	4	1	77	3427665	1110	831	870	910	252	8
1	4	1	78	3427696	1012	810	870	910	173	8
1	4	1	79	3427728	859	824	870	910	86	8
1	4	1	80	3427761	859	824	870	910	86	8
1	4	1	81	3427797	963	823	870	910	127	7
1	4	1	82	3427829	1172	854	870	910	307	7
1	4	1	83	3427860	1168	802	870	910	316	7
1	4	1	84	3427892	1136	778	870	910	296	7
1	4	1	85	3427925	1048	807	870	910	205	7
1	4	1	86	3427964	1307	830	870	910	444	6
1	4	1	87	3427996	1032	606	870	910	344	6
1	4	1	88	3428026	582	750	870	910	329	6
1	4	1	89	3428059	429	762	870	910	465	6
1	4	1	90	3428092	404	586	870	910	567	6
1	4	1	91	3428130	951	830	870	910	113	5
1	4	1	92	3428163	990	668	870	910	270	5
1	4	1	93	3428196	1275	737	870	910	440	5
1	4	1	94	3428230	1175	681	870	910	381	5
1	4	1	95	3428267	1155	953	870	910	288	4
1	4	1	96	3428299	1366	909	870	910	496	4
1	4	1	97	3428330	1074	827	870	910	220	4
1	4	1	98	3428364	1244	849	870	910	378	4
1	4	1	99	3428396	941	952	870	910	82	4
1	4	1	100	3428434	904	866	870	910	55	3
1	4	1	101	3428466	953	1080	870	910	189	3
1	4	1	102	3428495	958	821	870	910	125	3
1	4	1	103	3428528	1062	947	870	910	195	3
1	4	1	104	3428559	1063	903	870	910	193	3
1	4	1	105	3428597	826	742	870	910	173	2
1	4	1	106	3428628	766	724	870	910	213	2
