subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	17	1	3068236	pursuit_20%_80%_80%_20%	926	493	487	1127	fixation_onset
1	3	pursuit	17	2	3068276	pursuit_20%_80%_80%_20%	1393	567	487	1127	fixation_onset
1	3	pursuit	17	3	3068313	pursuit_20%_80%_80%_20%	1731	508	487	1127	fixation_onset
1	3	pursuit	17	4	3068347	pursuit_20%_80%_80%_20%	1483	685	487	1127	fixation_onset
1	3	pursuit	17	5	3068379	pursuit_20%_80%_80%_20%	1596	772	487	1127	fixation_onset
1	3	pursuit	17	6	3068412	pursuit_20%_80%_80%_20%	1475	697	487	1127	fixation_onset
1	3	pursuit	17	7	3068443	pursuit_20%_80%_80%_20%	1929	809	487	1127	fixation_onset
1	3	pursuit	17	8	3068475	pursuit_20%_80%_80%_20%	1245	740	487	1127	fixation_onset
1	3	pursuit	17	9	3068508	pursuit_20%_80%_80%_20%	850	680	487	1127	fixation_onset
1	3	pursuit	17	10	3068539	pursuit_20%_80%_80%_20%	1213	751	487	1127	fixation_onset
1	3	pursuit	17	11	3068573	pursuit_20%_80%_80%_20%	1089	637	487	1127	fixation_onset
1	3	pursuit	17	12	3068606	pursuit_20%_80%_80%_20%	1184	620	487	1127	fixation_onset
1	3	pursuit	17	13	3068640	pursuit_20%_80%_80%_20%	1032	598	487	1127	fixation_onset
1	3	pursuit	17	14	3068673	pursuit_20%_80%_80%_20%	378	1030	487	1127	fixation_onset
1	3	pursuit	17	15	3068705	pursuit_20%_80%_80%_20%	378	1030	487	1127	fixation_onset
1	3	pursuit	17	16	3068738	pursuit_20%_80%_80%_20%	378	1030	487	1127	fixation_onset
1	3	pursuit	17	17	3068769	pursuit_20%_80%_80%_20%	425	751	487	1127	fixation_onset
1	3	pursuit	17	18	3068802	pursuit_20%_80%_80%_20%	425	751	487	1127	fixation_onset
1	3	pursuit	17	19	3068839	pursuit_20%_80%_80%_20%	622	780	487	1127	fixation_onset
1	3	pursuit	17	20	3068871	pursuit_20%_80%_80%_20%	550	839	487	1127	fixation_onset
1	3	pursuit	17	21	3068903	pursuit_20%_80%_80%_20%	466	848	487	1127	fixation_onset
1	3	pursuit	17	22	3068935	pursuit_20%_80%_80%_20%	644	801	487	1127	fixation_onset
