subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	5	14	1	13128753	1514	449	486	694	1056	20
1	5	14	2	13128788	1838	582	486	694	1356	20
1	5	14	3	13128820	1858	482	486	694	1388	20
1	5	14	4	13128855	1423	549	486	694	948	20
1	5	14	5	13128887	1640	89	486	694	1302	20
1	5	14	6	13128919	1581	232	486	694	1188	20
1	5	14	7	13128952	1692	213	486	694	1298	20
1	5	14	8	13128986	2085	406	486	694	1624	20
1	5	14	9	13129018	1181	993	486	694	756	20
1	5	14	10	13129051	740	958	486	694	366	20
1	5	14	11	13129083	534	999	486	694	308	20
1	5	14	12	13129115	245	914	486	694	326	20
1	5	14	13	13129149	-21	831	486	694	525	20
1	5	14	14	13129184	-21	831	486	694	525	20
1	5	14	15	13129217	410	732	486	694	84	20
1	5	14	16	13129249	479	815	486	694	121	20
1	5	14	17	13129281	512	810	486	694	118	20
1	5	14	18	13129315	468	586	486	694	109	20
1	5	14	19	13129346	702	668	486	694	217	20
1	5	14	20	13129379	626	697	486	694	140	20
1	5	14	21	13129411	669	671	486	694	184	20
1	5	14	22	13129446	684	682	486	694	198	20
1	5	14	23	13129483	608	684	486	694	122	20
1	5	14	24	13129518	340	350	486	694	373	20
1	5	14	25	13129555	699	642	486	694	219	19
1	5	14	26	13129587	699	642	486	694	219	19
1	5	14	27	13129618	853	1080	486	694	532	19
1	5	14	28	13129650	636	776	486	694	170	19
1	5	14	29	13129681	256	717	486	694	231	19
1	5	14	30	13129717	657	741	486	694	177	18
1	5	14	31	13129749	871	803	486	694	400	18
1	5	14	32	13129780	858	722	486	694	373	18
1	5	14	33	13129813	781	582	486	694	315	18
1	5	14	34	13129846	634	506	486	694	239	18
1	5	14	35	13129882	584	510	486	694	208	17
1	5	14	36	13129913	592	459	486	694	257	17
1	5	14	37	13129946	592	459	486	694	257	17
1	5	14	38	13129975	537	736	486	694	66	17
1	5	14	39	13130006	864	911	486	694	435	17
1	5	14	40	13130042	699	913	486	694	305	16
1	5	14	41	13130073	702	842	486	694	261	16
1	5	14	42	13130104	812	803	486	694	343	16
1	5	14	43	13130137	654	759	486	694	180	16
1	5	14	44	13130167	587	718	486	694	103	16
1	5	14	45	13130205	467	593	486	694	102	15
1	5	14	46	13130238	582	649	486	694	106	15
1	5	14	47	13130272	439	674	486	694	51	15
1	5	14	48	13130304	518	729	486	694	47	15
1	5	14	49	13130336	418	571	486	694	140	15
1	5	14	50	13130374	487	798	486	694	104	14
1	5	14	51	13130406	508	761	486	694	70	14
1	5	14	52	13130439	548	620	486	694	96	14
1	5	14	53	13130474	594	639	486	694	121	14
1	5	14	54	13130506	586	655	486	694	107	14
1	5	14	55	13130544	417	616	486	694	104	13
1	5	14	56	13130577	647	724	486	694	163	13
1	5	14	57	13130610	582	942	486	694	265	13
1	5	14	58	13130642	720	1014	486	694	396	13
1	5	14	59	13130673	870	954	486	694	463	13
1	5	14	60	13130710	469	818	486	694	125	12
1	5	14	61	13130742	394	775	486	694	122	12
1	5	14	62	13130777	504	923	486	694	229	12
1	5	14	63	13130808	463	900	486	694	207	12
1	5	14	64	13130840	432	949	486	694	260	12
1	5	14	65	13130878	756	700	486	694	270	11
1	5	14	66	13130912	798	685	486	694	312	11
1	5	14	67	13130943	870	885	486	694	428	11
1	5	14	68	13130974	927	821	486	694	458	11
1	5	14	69	13131006	822	902	486	694	395	11
1	5	14	70	13131042	594	806	486	694	155	10
1	5	14	71	13131077	467	928	486	694	234	10
1	5	14	72	13131111	816	903	486	694	390	10
1	5	14	73	13131142	692	924	486	694	308	10
1	5	14	74	13131174	638	733	486	694	156	10
1	5	14	75	13131215	586	718	486	694	102	9
1	5	14	76	13131248	450	737	486	694	56	9
1	5	14	77	13131280	660	617	486	694	190	9
1	5	14	78	13131311	633	509	486	694	236	9
