subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	4	1	14188323	497	652	870	478	411	20
1	6	4	2	14188357	641	734	870	478	343	20
1	6	4	3	14188387	560	675	870	478	367	20
1	6	4	4	14188419	525	971	870	478	601	20
1	6	4	5	14188450	614	709	870	478	344	20
1	6	4	6	14188480	661	653	870	478	272	20
1	6	4	7	14188511	457	625	870	478	438	20
1	6	4	8	14188648	805	544	870	478	92	20
1	6	4	9	14188681	438	429	870	478	434	20
1	6	4	10	14188713	142	659	870	478	750	20
1	6	4	11	14188745	366	544	870	478	508	20
1	6	4	12	14188777	331	686	870	478	577	20
1	6	4	13	14188807	301	547	870	478	573	20
1	6	4	14	14188838	311	685	870	478	596	20
1	6	4	15	14188868	417	723	870	478	515	20
1	6	4	16	14188897	675	619	870	478	240	20
1	6	4	17	14188927	1135	465	870	478	265	20
1	6	4	18	14188963	830	481	870	478	40	20
1	6	4	19	14188994	618	486	870	478	252	20
1	6	4	20	14189026	791	465	870	478	80	20
1	6	4	21	14189058	583	555	870	478	297	20
1	6	4	22	14189090	203	820	870	478	749	20
1	6	4	23	14189129	304	495	870	478	566	19
1	6	4	24	14189161	353	542	870	478	520	19
1	6	4	25	14189192	728	423	870	478	152	19
1	6	4	26	14189222	303	686	870	478	603	19
1	6	4	27	14189256	472	736	870	478	474	19
1	6	4	28	14189293	545	742	870	478	418	18
1	6	4	29	14189327	755	580	870	478	153	18
1	6	4	30	14189358	634	648	870	478	290	18
1	6	4	31	14189391	481	552	870	478	395	18
1	6	4	32	14189429	1031	461	870	478	161	17
1	6	4	33	14189464	822	436	870	478	63	17
1	6	4	34	14189496	875	596	870	478	118	17
1	6	4	35	14189526	706	516	870	478	168	17
1	6	4	36	14189557	573	597	870	478	319	17
1	6	4	37	14189594	437	529	870	478	435	16
1	6	4	38	14189627	585	609	870	478	313	16
1	6	4	39	14189661	818	567	870	478	103	16
1	6	4	40	14189693	610	581	870	478	279	16
1	6	4	41	14189730	785	647	870	478	189	15
1	6	4	42	14189762	845	718	870	478	241	15
1	6	4	43	14189905	829	197	870	478	283	15
1	6	4	44	14189936	1255	340	870	478	408	15
1	6	4	45	14189972	1324	263	870	478	502	14
1	6	4	46	14190005	1489	468	870	478	619	14
1	6	4	47	14190036	919	525	870	478	67	14
1	6	4	48	14190067	898	341	870	478	139	14
1	6	4	49	14190097	1056	97	870	478	423	14
1	6	4	50	14190133	780	103	870	478	385	13
1	6	4	51	14190166	621	121	870	478	435	13
1	6	4	52	14190200	644	122	870	478	421	13
1	6	4	53	14190230	686	135	870	478	389	13
1	6	4	54	14190261	687	88	870	478	430	13
1	6	4	55	14190297	856	253	870	478	225	12
1	6	4	56	14190330	911	556	870	478	88	12
1	6	4	57	14190363	920	432	870	478	67	12
1	6	4	58	14190395	829	399	870	478	89	12
1	6	4	59	14190425	867	428	870	478	50	12
1	6	4	60	14190460	707	550	870	478	178	11
1	6	4	61	14190493	575	465	870	478	295	11
1	6	4	62	14190526	374	326	870	478	518	11
1	6	4	63	14190560	493	428	870	478	380	11
1	6	4	64	14190599	351	502	870	478	519	11
1	6	4	65	14190640	762	662	870	478	213	10
1	6	4	66	14190670	731	608	870	478	190	10
1	6	4	67	14190699	630	468	870	478	240	10
1	6	4	68	14190729	841	366	870	478	115	10
1	6	4	69	14190758	453	484	870	478	417	10
1	6	4	70	14190793	851	365	870	478	114	9
1	6	4	71	14190824	883	423	870	478	56	9
1	6	4	72	14190855	565	578	870	478	320	9
1	6	4	73	14190886	371	685	870	478	540	9
1	6	4	74	14190918	807	422	870	478	84	9
1	6	4	75	14190956	604	615	870	478	299	8
1	6	4	76	14190990	459	524	870	478	413	8
1	6	4	77	14191020	589	632	870	478	320	8
1	6	4	78	14191052	777	440	870	478	100	8
1	6	4	79	14191084	723	437	870	478	152	8
1	6	4	80	14191120	628	447	870	478	243	7
1	6	4	81	14191152	842	381	870	478	100	7
1	6	4	82	14191181	537	513	870	478	334	7
1	6	4	83	14191210	754	612	870	478	177	7
1	6	4	84	14191240	579	571	870	478	305	7
1	6	4	85	14191276	450	617	870	478	442	6
1	6	4	86	14191309	691	633	870	478	236	6
1	6	4	87	14191339	557	530	870	478	317	6
1	6	4	88	14191369	635	572	870	478	253	6
1	6	4	89	14191399	514	394	870	478	365	6
1	6	4	90	14191437	625	387	870	478	261	5
1	6	4	91	14191468	733	551	870	478	155	5
1	6	4	92	14191498	782	473	870	478	88	5
1	6	4	93	14191531	768	494	870	478	103	5
1	6	4	94	14191562	677	434	870	478	197	5
1	6	4	95	14191600	429	469	870	478	441	4
1	6	4	96	14191630	660	475	870	478	210	4
1	6	4	97	14191659	1000	437	870	478	136	4
1	6	4	98	14191689	826	419	870	478	73	4
1	6	4	99	14191718	654	477	870	478	216	4
1	6	4	100	14191757	776	491	870	478	94	3
1	6	4	101	14191787	657	541	870	478	222	3
1	6	4	102	14191816	758	492	870	478	112	3
1	6	4	103	14191845	614	596	870	478	281	3
1	6	4	104	14191876	773	552	870	478	122	3
1	6	4	105	14191912	561	381	870	478	323	2
1	6	4	106	14191945	739	585	870	478	169	2
1	6	4	107	14191982	877	575	870	478	97	2
1	6	4	108	14192013	780	541	870	478	109	2
1	6	4	109	14192056	913	499	870	478	47	2
1	6	4	110	14192094	791	531	870	478	95	1
1	6	4	111	14192124	698	390	870	478	193	1
1	6	4	112	14192155	602	552	870	478	278	1
1	6	4	113	14192184	733	420	870	478	148	1
1	6	4	114	14192218	595	532	870	478	280	1
