subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	simple	4	1	391715	dot_80%_50%	1541	294	0	0	fixation_onset
1	2	simple	4	2	391753	dot_80%_50%	1572	357	0	0	fixation_onset
1	2	simple	4	3	391789	dot_80%_50%	1466	290	0	0	fixation_onset
1	2	simple	4	4	391822	dot_80%_50%	1550	381	0	0	fixation_onset
1	2	simple	4	5	391862	dot_80%_50%	1401	435	0	0	fixation_onset
1	2	simple	4	6	391894	dot_80%_50%	1397	348	0	0	fixation_onset
1	2	simple	4	7	391924	dot_80%_50%	1455	453	0	0	fixation_onset
1	2	simple	4	8	391955	dot_80%_50%	1392	487	0	0	fixation_onset
1	2	simple	4	9	391987	dot_80%_50%	1392	487	0	0	fixation_onset
1	2	simple	4	10	392021	dot_80%_50%	1260	370	0	0	fixation_onset
1	2	simple	4	11	392056	dot_80%_50%	1574	221	0	0	fixation_onset
1	2	simple	4	12	392089	dot_80%_50%	1461	290	0	0	fixation_onset
1	2	simple	4	13	392121	dot_80%_50%	1525	224	0	0	fixation_onset
1	2	simple	4	14	392154	dot_80%_50%	1463	260	0	0	fixation_onset
1	2	simple	4	15	392189	dot_80%_50%	1507	437	0	0	fixation_onset
1	2	simple	4	16	392222	dot_80%_50%	1556	334	0	0	fixation_onset
1	2	simple	4	17	392254	dot_80%_50%	1715	278	0	0	fixation_onset
1	2	simple	4	18	392285	dot_80%_50%	1649	266	0	0	fixation_onset
1	2	simple	4	19	392318	dot_80%_50%	1649	266	0	0	fixation_onset
1	2	simple	4	20	392352	dot_80%_50%	1649	266	0	0	fixation_onset
1	2	simple	4	21	392388	dot_80%_50%	1694	257	0	0	fixation_onset
1	2	simple	4	22	392420	dot_80%_50%	1671	350	0	0	fixation_onset
1	2	simple	4	23	392451	dot_80%_50%	1519	390	0	0	fixation_onset
1	2	simple	4	24	392484	dot_80%_50%	1546	392	0	0	fixation_onset
1	2	simple	4	25	392516	dot_80%_50%	1496	470	0	0	fixation_onset
1	2	simple	4	26	392548	dot_80%_50%	1250	569	0	0	fixation_onset
1	2	simple	4	27	392580	dot_80%_50%	1605	210	0	0	fixation_onset
