subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	3	2	1	2862538	1434	987	486	694	992	20
1	3	2	2	2862573	1294	1176	486	694	940	20
1	3	2	3	2862606	1557	1100	486	694	1145	20
1	3	2	4	2862641	1293	1037	486	694	876	20
1	3	2	5	2862674	1450	996	486	694	1010	20
1	3	2	6	2862706	1272	1044	486	694	860	20
1	3	2	7	2862737	1382	1048	486	694	963	20
1	3	2	8	2862771	1248	1221	486	694	926	20
1	3	2	9	2862802	1424	1031	486	694	996	20
1	3	2	10	2862832	1004	1203	486	694	726	20
1	3	2	11	2862864	803	737	486	694	319	20
1	3	2	12	2862896	1070	859	486	694	606	20
1	3	2	13	2862928	832	756	486	694	351	20
1	3	2	14	2862964	802	768	486	694	324	20
1	3	2	15	2862996	1136	673	486	694	650	20
1	3	2	16	2863028	1117	717	486	694	631	20
1	3	2	17	2863060	696	722	486	694	211	20
1	3	2	18	2863094	916	637	486	694	433	20
1	3	2	19	2863125	1459	348	486	694	1032	20
1	3	2	20	2863156	975	617	486	694	495	20
1	3	2	21	2863188	920	620	486	694	440	20
1	3	2	22	2863222	1045	540	486	694	579	20
1	3	2	23	2863261	789	731	486	694	305	20
1	3	2	24	2863295	1217	709	486	694	731	20
1	3	2	25	2863333	1026	675	486	694	540	19
1	3	2	26	2863368	1482	596	486	694	1000	19
1	3	2	27	2863402	1176	501	486	694	716	19
1	3	2	28	2863436	999	622	486	694	518	19
1	3	2	29	2863475	935	870	486	694	482	18
1	3	2	30	2863508	812	903	486	694	387	18
1	3	2	31	2863541	1037	883	486	694	582	18
1	3	2	32	2863573	1089	605	486	694	609	18
1	3	2	33	2863607	776	640	486	694	294	18
1	3	2	34	2863649	1220	632	486	694	736	17
1	3	2	35	2863684	1586	540	486	694	1110	17
1	3	2	36	2863716	1451	678	486	694	965	17
1	3	2	37	2863750	1466	637	486	694	981	17
1	3	2	38	2863788	1032	644	486	694	548	16
1	3	2	39	2863820	1141	561	486	694	668	16
1	3	2	40	2863852	961	773	486	694	481	16
1	3	2	41	2863884	994	528	486	694	534	16
1	3	2	42	2863917	1136	766	486	694	653	16
1	3	2	43	2863956	1037	654	486	694	552	15
1	3	2	44	2863987	804	491	486	694	377	15
1	3	2	45	2864018	1537	583	486	694	1056	15
1	3	2	46	2864051	1379	655	486	694	893	15
1	3	2	47	2864085	1375	591	486	694	894	15
1	3	2	48	2864123	1185	679	486	694	699	14
1	3	2	49	2864156	1436	709	486	694	950	14
1	3	2	50	2864188	1133	555	486	694	661	14
1	3	2	51	2864220	987	506	486	694	535	14
1	3	2	52	2864251	1006	586	486	694	531	14
1	3	2	53	2864292	820	658	486	694	335	13
1	3	2	54	2864324	1246	687	486	694	760	13
1	3	2	55	2864357	844	706	486	694	358	13
1	3	2	56	2864391	817	680	486	694	331	13
1	3	2	57	2864424	577	634	486	694	109	13
1	3	2	58	2864462	548	648	486	694	77	12
1	3	2	59	2864497	559	691	486	694	73	12
1	3	2	60	2864529	927	829	486	694	461	12
1	3	2	61	2864564	575	538	486	694	179	12
1	3	2	62	2864602	549	535	486	694	171	11
1	3	2	63	2864633	549	535	486	694	171	11
1	3	2	64	2864663	580	756	486	694	112	11
1	3	2	65	2864693	841	741	486	694	358	11
1	3	2	66	2864727	766	749	486	694	285	11
1	3	2	67	2864764	612	625	486	694	143	10
1	3	2	68	2864798	1064	532	486	694	600	10
1	3	2	69	2864831	1149	660	486	694	663	10
1	3	2	70	2864864	1018	583	486	694	543	10
1	3	2	71	2864897	884	526	486	694	432	10
1	3	2	72	2864939	762	642	486	694	280	9
1	3	2	73	2864971	777	525	486	694	336	9
1	3	2	74	2865004	914	605	486	694	437	9
1	3	2	75	2865037	455	732	486	694	49	9
1	3	2	76	2865069	638	698	486	694	152	9
1	3	2	77	2865108	901	852	486	694	444	8
1	3	2	78	2865142	626	622	486	694	157	8
1	3	2	79	2865176	476	725	486	694	32	8
1	3	2	80	2865207	337	739	486	694	155	8
1	3	2	81	2865248	612	728	486	694	130	7
1	3	2	82	2865283	612	728	486	694	130	7
1	3	2	83	2865315	644	647	486	694	164	7
1	3	2	84	2865348	541	612	486	694	98	7
1	3	2	85	2865382	666	647	486	694	186	7
1	3	2	86	2865419	1026	506	486	694	571	6
1	3	2	87	2865452	1173	556	486	694	700	6
1	3	2	88	2865485	1132	576	486	694	656	6
1	3	2	89	2865517	1139	616	486	694	657	6
1	3	2	90	2865550	1152	562	486	694	678	6
1	3	2	91	2865592	955	525	486	694	498	5
1	3	2	92	2865625	1080	527	486	694	617	5
1	3	2	93	2865656	1003	603	486	694	524	5
1	3	2	94	2865692	767	590	486	694	299	5
1	3	2	95	2865723	819	658	486	694	334	5
1	3	2	96	2865760	423	747	486	694	82	4
1	3	2	97	2865794	437	851	486	694	164	4
1	3	2	98	2865825	679	786	486	694	213	4
1	3	2	99	2865859	478	712	486	694	19	4
1	3	2	100	2865895	887	766	486	694	407	4
1	3	2	101	2865932	459	701	486	694	27	3
1	3	2	102	2865964	609	613	486	694	147	3
1	3	2	103	2865995	515	733	486	694	48	3
1	3	2	104	2866030	532	802	486	694	117	3
1	3	2	105	2866064	631	695	486	694	145	3
1	3	2	106	2866105	843	566	486	694	379	2
1	3	2	107	2866141	810	605	486	694	336	2
1	3	2	108	2866175	890	574	486	694	421	2
1	3	2	109	2866209	953	540	486	694	491	2
1	3	2	110	2866254	891	555	486	694	428	1
1	3	2	111	2866289	532	722	486	694	53	1
1	3	2	112	2866320	569	595	486	694	129	1
1	3	2	113	2866356	886	569	486	694	419	1
