subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	26	1	353492	2008	1010	2022	262	748	20
1	2	26	2	353526	1857	1157	2022	262	910	20
1	2	26	3	353558	2028	1078	2022	262	816	20
1	2	26	4	353591	2014	1065	2022	262	803	20
1	2	26	5	353624	1950	1135	2022	262	875	20
1	2	26	6	353657	2144	1096	2022	262	842	20
1	2	26	7	353689	2026	1072	2022	262	810	20
1	2	26	8	353722	2003	1113	2022	262	851	20
1	2	26	9	353754	2049	1102	2022	262	840	20
1	2	26	10	353788	2049	1102	2022	262	840	20
1	2	26	11	353820	2049	1102	2022	262	840	20
1	2	26	12	353850	1877	702	2022	262	463	20
1	2	26	13	353882	2013	507	2022	262	245	20
1	2	26	14	353913	1463	506	2022	262	609	20
1	2	26	15	353946	1674	106	2022	262	381	20
1	2	26	16	353978	1873	448	2022	262	238	20
1	2	26	17	354010	1994	267	2022	262	28	20
1	2	26	18	354043	2179	115	2022	262	215	20
1	2	26	19	354077	2083	353	2022	262	109	20
1	2	26	20	354109	1591	419	2022	262	458	20
1	2	26	21	354142	1259	413	2022	262	777	20
1	2	26	22	354176	1312	395	2022	262	722	20
1	2	26	23	354211	1884	265	2022	262	138	20
1	2	26	24	354243	1879	519	2022	262	294	20
1	2	26	25	354281	2145	208	2022	262	134	19
1	2	26	26	354315	1924	270	2022	262	98	19
1	2	26	27	354345	1993	90	2022	262	174	19
1	2	26	28	354375	1972	253	2022	262	50	19
1	2	26	29	354407	2005	304	2022	262	45	19
1	2	26	30	354444	2062	340	2022	262	87	18
1	2	26	31	354476	2038	308	2022	262	48	18
1	2	26	32	354506	1998	247	2022	262	28	18
1	2	26	33	354539	2046	357	2022	262	97	18
1	2	26	34	354572	2009	236	2022	262	29	18
1	2	26	35	354610	2025	266	2022	262	5	17
1	2	26	36	354643	1888	241	2022	262	135	17
1	2	26	37	354676	1841	260	2022	262	181	17
1	2	26	38	354818	1415	140	2022	262	619	16
1	2	26	39	354852	1847	287	2022	262	176	16
1	2	26	40	354884	1889	375	2022	262	174	16
1	2	26	41	354918	1455	526	2022	262	625	16
1	2	26	42	354951	1300	439	2022	262	743	16
1	2	26	43	354990	1732	552	2022	262	410	15
1	2	26	44	355023	1480	242	2022	262	542	15
1	2	26	45	355056	1968	354	2022	262	106	15
1	2	26	46	355089	1981	340	2022	262	88	15
1	2	26	47	355122	1883	319	2022	262	150	15
1	2	26	48	355159	2124	299	2022	262	108	14
1	2	26	49	355192	2030	219	2022	262	43	14
1	2	26	50	355225	2265	287	2022	262	244	14
1	2	26	51	355258	2168	459	2022	262	245	14
1	2	26	52	355290	2102	185	2022	262	111	14
1	2	26	53	355330	1214	379	2022	262	816	13
1	2	26	54	355363	1348	342	2022	262	678	13
1	2	26	55	355398	1203	352	2022	262	823	13
1	2	26	56	355429	1651	149	2022	262	387	13
1	2	26	57	355466	2035	384	2022	262	122	12
1	2	26	58	355500	2023	465	2022	262	203	12
1	2	26	59	355531	1958	180	2022	262	104	12
1	2	26	60	355564	1839	437	2022	262	253	12
1	2	26	61	355598	1892	205	2022	262	141	12
1	2	26	62	355635	1896	307	2022	262	133	11
1	2	26	63	355668	2081	276	2022	262	60	11
1	2	26	64	355701	2226	393	2022	262	242	11
1	2	26	65	355736	2257	289	2022	262	236	11
1	2	26	66	355768	2163	391	2022	262	191	11
1	2	26	67	355809	2164	229	2022	262	145	10
1	2	26	68	355841	2148	311	2022	262	135	10
1	2	26	69	355874	2158	517	2022	262	289	10
1	2	26	70	355910	2027	220	2022	262	42	10
1	2	26	71	356041	1615	287	2022	262	407	9
1	2	26	72	356084	2241	366	2022	262	242	8
1	2	26	73	356116	2184	394	2022	262	208	8
1	2	26	74	356150	2234	264	2022	262	212	8
1	2	26	75	356189	1742	341	2022	262	290	7
1	2	26	76	356222	1790	579	2022	262	392	7
1	2	26	77	356254	1797	570	2022	262	381	7
1	2	26	78	356288	1791	700	2022	262	495	7
1	2	26	79	356321	1931	251	2022	262	91	7
1	2	26	80	356359	2053	301	2022	262	49	6
1	2	26	81	356393	2191	286	2022	262	170	6
1	2	26	82	356425	2027	388	2022	262	126	6
1	2	26	83	356458	2046	433	2022	262	172	6
1	2	26	84	356491	2059	416	2022	262	158	6
1	2	26	85	356529	2089	270	2022	262	67	5
1	2	26	86	356563	2089	270	2022	262	67	5
1	2	26	87	356595	1929	345	2022	262	124	5
1	2	26	88	356628	1996	350	2022	262	91	5
1	2	26	89	356662	1989	243	2022	262	38	5
1	2	26	90	356702	2032	337	2022	262	75	4
1	2	26	91	356735	2123	304	2022	262	109	4
1	2	26	92	356769	2035	221	2022	262	43	4
1	2	26	93	356801	2017	462	2022	262	200	4
1	2	26	94	356841	2006	418	2022	262	156	3
1	2	26	95	356873	2002	457	2022	262	196	3
1	2	26	96	356906	2037	421	2022	262	159	3
1	2	26	97	356939	1875	418	2022	262	214	3
1	2	26	98	356971	1888	522	2022	262	292	3
1	2	26	99	357007	1915	447	2022	262	213	2
1	2	26	100	357039	1363	490	2022	262	697	2
1	2	26	101	357069	1493	340	2022	262	534	2
1	2	26	102	357103	1240	33	2022	262	814	2
1	2	26	103	357137	1713	403	2022	262	339	2
1	2	26	104	357273	1292	-46	2022	262	792	1
