subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	3	8	1	2885477	855	824	1638	910	787	20
1	3	8	2	2885513	842	854	1638	910	797	20
1	3	8	3	2885546	849	684	1638	910	820	20
1	3	8	4	2885579	710	736	1638	910	944	20
1	3	8	5	2885614	623	735	1638	910	1029	20
1	3	8	6	2885647	770	845	1638	910	870	20
1	3	8	7	2885679	828	824	1638	910	814	20
1	3	8	8	2885712	1002	725	1638	910	662	20
1	3	8	9	2885744	1002	725	1638	910	662	20
1	3	8	10	2885778	1115	993	1638	910	529	20
1	3	8	11	2885814	2008	983	1638	910	377	20
1	3	8	12	2885846	1659	686	1638	910	224	20
1	3	8	13	2885878	1526	426	1638	910	496	20
1	3	8	14	2885910	1332	773	1638	910	335	20
1	3	8	15	2885944	1338	656	1638	910	393	20
1	3	8	16	2885976	1597	631	1638	910	281	20
1	3	8	17	2886008	1818	858	1638	910	187	20
1	3	8	18	2886046	1429	576	1638	910	394	20
1	3	8	19	2886081	1022	409	1638	910	794	20
1	3	8	20	2886120	1518	683	1638	910	256	20
1	3	8	21	2886163	1791	953	1638	910	158	20
1	3	8	22	2886201	1859	910	1638	910	221	20
1	3	8	23	2886239	2209	996	1638	910	577	19
1	3	8	24	2886271	2143	828	1638	910	511	19
1	3	8	25	2886306	2218	900	1638	910	580	19
1	3	8	26	2886339	2090	884	1638	910	452	19
1	3	8	27	2886371	2052	870	1638	910	415	19
1	3	8	28	2886417	1758	1041	1638	910	177	18
1	3	8	29	2886450	1769	779	1638	910	185	18
1	3	8	30	2886483	1675	914	1638	910	37	18
1	3	8	31	2886516	1520	767	1638	910	185	18
1	3	8	32	2886549	1895	924	1638	910	257	18
1	3	8	33	2886588	1655	846	1638	910	66	17
1	3	8	34	2886622	1657	803	1638	910	108	17
1	3	8	35	2886656	1568	800	1638	910	130	17
1	3	8	36	2886690	1525	746	1638	910	199	17
1	3	8	37	2886730	1758	880	1638	910	123	16
1	3	8	38	2886763	2031	1018	1638	910	407	16
1	3	8	39	2886796	2110	1041	1638	910	489	16
1	3	8	40	2886835	1823	905	1638	910	185	15
1	3	8	41	2886869	2027	766	1638	910	414	15
1	3	8	42	2886900	2090	900	1638	910	452	15
1	3	8	43	2886931	2090	900	1638	910	452	15
1	3	8	44	2886964	2116	795	1638	910	491	15
1	3	8	45	2887006	1968	835	1638	910	338	14
1	3	8	46	2887041	2201	746	1638	910	586	14
1	3	8	47	2887074	2261	831	1638	910	627	14
1	3	8	48	2887107	1974	786	1638	910	358	14
1	3	8	49	2887146	2151	857	1638	910	515	13
1	3	8	50	2887182	1792	954	1638	910	160	13
1	3	8	51	2887214	1653	954	1638	910	46	13
1	3	8	52	2887246	1291	1204	1638	910	454	13
1	3	8	53	2887285	1484	969	1638	910	164	12
1	3	8	54	2887320	1445	972	1638	910	202	12
1	3	8	55	2887353	1452	974	1638	910	196	12
1	3	8	56	2887393	1557	948	1638	910	89	11
1	3	8	57	2887426	1608	1075	1638	910	167	11
1	3	8	58	2887458	1857	1118	1638	910	302	11
1	3	8	59	2887490	2345	852	1638	910	709	11
1	3	8	60	2887522	2284	833	1638	910	650	11
1	3	8	61	2887562	1984	897	1638	910	346	10
1	3	8	62	2887596	2076	863	1638	910	440	10
1	3	8	63	2887629	2110	884	1638	910	472	10
1	3	8	64	2887660	2111	926	1638	910	473	10
1	3	8	65	2887700	2011	961	1638	910	376	9
1	3	8	66	2887733	2031	982	1638	910	399	9
1	3	8	67	2887766	1815	998	1638	910	197	9
1	3	8	68	2887798	2168	1006	1638	910	538	9
1	3	8	69	2887831	2027	860	1638	910	392	9
1	3	8	70	2887870	1680	829	1638	910	91	8
1	3	8	71	2887903	1614	1126	1638	910	217	8
1	3	8	72	2887935	1689	1002	1638	910	105	8
1	3	8	73	2887968	1542	979	1638	910	118	8
1	3	8	74	2888000	1741	1027	1638	910	155	8
1	3	8	75	2888036	1815	970	1638	910	186	7
1	3	8	76	2888069	1815	970	1638	910	186	7
1	3	8	77	2888100	1810	968	1638	910	181	7
1	3	8	78	2888131	2046	901	1638	910	408	7
1	3	8	79	2888162	2063	779	1638	910	444	7
1	3	8	80	2888201	2005	876	1638	910	368	6
1	3	8	81	2888235	1767	906	1638	910	129	6
1	3	8	82	2888267	1770	872	1638	910	137	6
1	3	8	83	2888300	1910	903	1638	910	272	6
1	3	8	84	2888334	1920	920	1638	910	282	6
1	3	8	85	2888372	1705	879	1638	910	73	5
1	3	8	86	2888405	1717	1043	1638	910	154	5
1	3	8	87	2888437	1717	1043	1638	910	154	5
1	3	8	88	2888471	1760	800	1638	910	164	5
1	3	8	89	2888503	1888	794	1638	910	275	5
1	3	8	90	2888542	1769	990	1638	910	153	4
1	3	8	91	2888575	2005	817	1638	910	378	4
1	3	8	92	2888608	1742	736	1638	910	202	4
1	3	8	93	2888641	1861	657	1638	910	337	4
1	3	8	94	2888680	2083	868	1638	910	446	3
1	3	8	95	2888714	2064	643	1638	910	502	3
1	3	8	96	2888748	1742	712	1638	910	223	3
1	3	8	97	2888780	1694	846	1638	910	85	3
1	3	8	98	2888818	1863	786	1638	910	256	2
1	3	8	99	2888849	1922	838	1638	910	292	2
1	3	8	100	2888881	1922	838	1638	910	292	2
1	3	8	101	2888912	1841	915	1638	910	203	2
1	3	8	102	2888945	1915	694	1638	910	351	2
1	3	8	103	2888985	1631	922	1638	910	13	1
1	3	8	104	2889018	1635	902	1638	910	8	1
1	3	8	105	2889051	1849	841	1638	910	221	1
1	3	8	106	2889084	1705	662	1638	910	256	1
