subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	5	4	1	13089617	2237	407	2022	694	358	20
1	5	4	2	13089651	2237	401	2022	694	363	20
1	5	4	3	13089682	1957	658	2022	694	74	20
1	5	4	4	13089715	1995	436	2022	694	259	20
1	5	4	5	13089747	2158	134	2022	694	576	20
1	5	4	6	13089779	1936	392	2022	694	314	20
1	5	4	7	13089812	1834	530	2022	694	249	20
1	5	4	8	13089845	2087	421	2022	694	280	20
1	5	4	9	13089877	2310	224	2022	694	551	20
1	5	4	10	13089909	2310	224	2022	694	551	20
1	5	4	11	13089940	1891	195	2022	694	515	20
1	5	4	12	13089971	1759	893	2022	694	329	20
1	5	4	13	13090003	2064	1066	2022	694	374	20
1	5	4	14	13090036	2179	973	2022	694	320	20
1	5	4	15	13090068	2243	811	2022	694	250	20
1	5	4	16	13090099	2236	843	2022	694	260	20
1	5	4	17	13090131	2186	826	2022	694	210	20
1	5	4	18	13090164	2204	825	2022	694	224	20
1	5	4	19	13090194	2167	679	2022	694	145	20
1	5	4	20	13090226	2221	650	2022	694	203	20
1	5	4	21	13090257	1975	726	2022	694	56	20
1	5	4	22	13090288	1992	665	2022	694	41	20
1	5	4	23	13090320	2119	805	2022	694	147	20
1	5	4	24	13090354	1820	602	2022	694	221	20
1	5	4	25	13090384	2106	967	2022	694	285	20
1	5	4	26	13090425	1994	970	2022	694	277	19
1	5	4	27	13090458	1887	957	2022	694	295	19
1	5	4	28	13090491	1855	821	2022	694	209	19
1	5	4	29	13090522	1967	554	2022	694	150	19
1	5	4	30	13090560	1926	450	2022	694	262	18
1	5	4	31	13090591	2213	842	2022	694	241	18
1	5	4	32	13090621	2066	884	2022	694	195	18
1	5	4	33	13090651	1946	999	2022	694	314	18
1	5	4	34	13090684	2121	775	2022	694	127	18
1	5	4	35	13090721	2081	816	2022	694	135	17
1	5	4	36	13090752	1790	940	2022	694	338	17
1	5	4	37	13090782	1790	940	2022	694	338	17
1	5	4	38	13090815	1783	918	2022	694	327	17
1	5	4	39	13090847	1809	955	2022	694	336	17
1	5	4	40	13090885	1803	900	2022	694	300	16
1	5	4	41	13090917	1834	852	2022	694	245	16
1	5	4	42	13090948	2188	1150	2022	694	485	16
1	5	4	43	13090985	1799	1184	2022	694	538	16
1	5	4	44	13091016	1790	1204	2022	694	560	16
1	5	4	45	13091052	2048	927	2022	694	234	15
1	5	4	46	13091088	2039	1118	2022	694	424	15
1	5	4	47	13091121	2082	1214	2022	694	523	15
1	5	4	48	13091151	2082	1214	2022	694	523	15
1	5	4	49	13091181	1918	759	2022	694	122	15
1	5	4	50	13091218	1953	842	2022	694	163	14
1	5	4	51	13091249	2005	863	2022	694	169	14
1	5	4	52	13091280	1892	679	2022	694	130	14
1	5	4	53	13091313	2126	816	2022	694	160	14
1	5	4	54	13091343	1762	576	2022	694	285	14
1	5	4	55	13091380	2069	467	2022	694	231	13
1	5	4	56	13091411	2492	709	2022	694	470	13
1	5	4	57	13091442	2042	401	2022	694	293	13
1	5	4	58	13091473	2310	643	2022	694	292	13
1	5	4	59	13091504	2269	681	2022	694	247	13
1	5	4	60	13091539	2121	754	2022	694	115	12
1	5	4	61	13091574	2361	789	2022	694	352	12
1	5	4	62	13091608	2399	817	2022	694	396	12
1	5	4	63	13091640	2156	817	2022	694	181	12
1	5	4	64	13091672	1824	420	2022	694	338	12
1	5	4	65	13091715	2025	675	2022	694	19	11
1	5	4	66	13091757	1996	650	2022	694	51	11
1	5	4	67	13091796	1745	628	2022	694	284	11
1	5	4	68	13091845	2093	963	2022	694	278	11
