subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	20	1	14249745	1771	183	870	910	1157	20
1	6	20	2	14249780	1992	229	870	910	1312	20
1	6	20	3	14249813	1838	214	870	910	1192	20
1	6	20	4	14249845	1799	216	870	910	1159	20
1	6	20	5	14249880	1676	200	870	910	1074	20
1	6	20	6	14249912	1688	27	870	910	1203	20
1	6	20	7	14249945	1791	102	870	910	1225	20
1	6	20	8	14249977	1827	202	870	910	1190	20
1	6	20	9	14250010	1764	212	870	910	1134	20
1	6	20	10	14250042	1897	996	870	910	1030	20
1	6	20	11	14250079	1420	647	870	910	609	20
1	6	20	12	14250112	1389	264	870	910	828	20
1	6	20	13	14250145	1532	274	870	910	918	20
1	6	20	14	14250178	1562	499	870	910	804	20
1	6	20	15	14250212	1200	487	870	910	536	20
1	6	20	16	14250245	1259	719	870	910	433	20
1	6	20	17	14250277	843	811	870	910	102	20
1	6	20	18	14250309	1026	592	870	910	354	20
1	6	20	19	14250344	1107	753	870	910	284	20
1	6	20	20	14250382	1050	701	870	910	275	20
1	6	20	21	14250418	742	879	870	910	131	20
1	6	20	22	14250450	836	961	870	910	61	20
1	6	20	23	14250483	774	990	870	910	124	20
1	6	20	24	14250516	548	1064	870	910	356	20
1	6	20	25	14250557	921	926	870	910	53	19
1	6	20	26	14250592	974	1048	870	910	172	19
1	6	20	27	14250625	709	1092	870	910	242	19
1	6	20	28	14250657	816	968	870	910	79	19
1	6	20	29	14250694	942	927	870	910	73	18
1	6	20	30	14250727	851	925	870	910	24	18
1	6	20	31	14250760	1178	917	870	910	308	18
1	6	20	32	14250792	1055	700	870	910	279	18
1	6	20	33	14250825	1114	853	870	910	250	18
1	6	20	34	14250863	1167	978	870	910	304	17
1	6	20	35	14250899	796	976	870	910	99	17
1	6	20	36	14250934	864	869	870	910	41	17
1	6	20	37	14250965	773	1015	870	910	142	17
1	6	20	38	14251004	892	1106	870	910	197	16
1	6	20	39	14251040	1177	873	870	910	309	16
1	6	20	40	14251073	815	1078	870	910	176	16
1	6	20	41	14251106	869	892	870	910	18	16
1	6	20	42	14251144	967	858	870	910	110	15
1	6	20	43	14251179	1017	937	870	910	149	15
1	6	20	44	14251212	953	838	870	910	109	15
1	6	20	45	14251248	914	881	870	910	52	15
1	6	20	46	14251284	865	851	870	910	59	14
1	6	20	47	14251316	978	773	870	910	174	14
1	6	20	48	14251346	1056	866	870	910	191	14
1	6	20	49	14251378	790	841	870	910	105	14
1	6	20	50	14251412	827	928	870	910	46	14
1	6	20	51	14251451	817	893	870	910	55	13
1	6	20	52	14251483	948	958	870	910	91	13
1	6	20	53	14251517	814	791	870	910	131	13
1	6	20	54	14251551	977	829	870	910	134	13
1	6	20	55	14251585	860	926	870	910	18	13
1	6	20	56	14251621	928	945	870	910	67	12
1	6	20	57	14251654	794	869	870	910	86	12
1	6	20	58	14251689	766	890	870	910	105	12
1	6	20	59	14251721	873	1006	870	910	96	12
1	6	20	60	14251760	934	1009	870	910	117	11
1	6	20	61	14251792	807	1065	870	910	167	11
1	6	20	62	14251825	1090	919	870	910	220	11
1	6	20	63	14251858	925	895	870	910	57	11
1	6	20	64	14251893	891	886	870	910	31	11
1	6	20	65	14251931	847	957	870	910	52	10
1	6	20	66	14251964	923	862	870	910	71	10
1	6	20	67	14251997	949	831	870	910	111	10
1	6	20	68	14252031	1024	899	870	910	154	10
1	6	20	69	14252064	425	962	870	910	448	10
1	6	20	70	14252102	1108	1003	870	910	255	9
1	6	20	71	14252134	873	1074	870	910	164	9
1	6	20	72	14252164	854	1048	870	910	138	9
1	6	20	73	14252197	879	1060	870	910	150	9
1	6	20	74	14252231	1028	1217	870	910	345	9
1	6	20	75	14252267	681	946	870	910	192	8
1	6	20	76	14252299	1220	608	870	910	462	8
1	6	20	77	14252333	1346	865	870	910	478	8
1	6	20	78	14252366	977	1093	870	910	211	8
1	6	20	79	14252399	920	976	870	910	82	8
1	6	20	80	14252438	953	503	870	910	415	7
1	6	20	81	14252473	616	623	870	910	383	7
1	6	20	82	14252507	1057	1068	870	910	244	7
1	6	20	83	14252543	788	885	870	910	85	7
1	6	20	84	14252581	859	972	870	910	62	6
1	6	20	85	14252613	1006	690	870	910	258	6
1	6	20	86	14252646	642	830	870	910	241	6
1	6	20	87	14252680	1207	1007	870	910	350	6
1	6	20	88	14252712	1378	1022	870	910	520	6
1	6	20	89	14252751	1142	886	870	910	273	5
1	6	20	90	14252785	785	988	870	910	115	5
1	6	20	91	14252817	940	983	870	910	101	5
1	6	20	92	14252851	888	1140	870	910	230	5
1	6	20	93	14252885	1152	1044	870	910	312	5
1	6	20	94	14252924	1093	947	870	910	226	4
1	6	20	95	14252957	1195	1053	870	910	355	4
1	6	20	96	14252992	1152	855	870	910	287	4
1	6	20	97	14253024	1093	1001	870	910	240	4
1	6	20	98	14253063	878	881	870	910	30	3
1	6	20	99	14253097	977	1092	870	910	211	3
1	6	20	100	14253130	1174	1146	870	910	384	3
1	6	20	101	14253163	753	1156	870	910	272	3
1	6	20	102	14253199	671	1078	870	910	260	3
1	6	20	103	14253238	631	1187	870	910	365	2
1	6	20	104	14253270	760	1045	870	910	174	2
1	6	20	105	14253301	706	1083	870	910	238	2
1	6	20	106	14253336	873	875	870	910	35	2
1	6	20	107	14253373	814	872	870	910	67	1
1	6	20	108	14253405	816	1159	870	910	254	1
1	6	20	109	14253438	857	889	870	910	24	1
1	6	20	110	14253470	762	862	870	910	118	1
1	6	20	111	14253502	905	807	870	910	108	1
