subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	3	22	1	2938650	1651	264	486	694	1241	20
1	3	22	2	2938686	1750	588	486	694	1268	20
1	3	22	3	2938718	1815	412	486	694	1358	20
1	3	22	4	2938753	1820	571	486	694	1339	20
1	3	22	5	2938785	1647	498	486	694	1177	20
1	3	22	6	2938817	2030	501	486	694	1556	20
1	3	22	7	2938849	1936	372	486	694	1485	20
1	3	22	8	2938883	1750	336	486	694	1313	20
1	3	22	9	2938915	1307	583	486	694	828	20
1	3	22	10	2938949	1570	507	486	694	1100	20
1	3	22	11	2938982	1596	443	486	694	1138	20
1	3	22	12	2939014	1666	648	486	694	1180	20
1	3	22	13	2939049	1476	970	486	694	1027	20
1	3	22	14	2939085	1542	625	486	694	1058	20
1	3	22	15	2939117	1205	746	486	694	720	20
1	3	22	16	2939149	749	669	486	694	264	20
1	3	22	17	2939183	865	656	486	694	380	20
1	3	22	18	2939216	622	555	486	694	194	20
1	3	22	19	2939250	669	713	486	694	183	20
1	3	22	20	2939284	694	452	486	694	319	20
1	3	22	21	2939317	665	627	486	694	191	20
1	3	22	22	2939352	756	412	486	694	390	20
1	3	22	23	2939390	679	538	486	694	248	20
1	3	22	24	2939426	698	333	486	694	418	20
1	3	22	25	2939519	679	749	486	694	200	19
1	3	22	26	2939551	560	668	486	694	78	19
1	3	22	27	2939584	707	672	486	694	222	19
1	3	22	28	2939619	541	745	486	694	75	19
1	3	22	29	2939658	418	613	486	694	105	18
1	3	22	30	2939692	534	616	486	694	91	18
1	3	22	31	2939726	601	715	486	694	116	18
1	3	22	32	2939759	499	772	486	694	79	18
1	3	22	33	2939795	507	719	486	694	32	17
1	3	22	34	2939828	333	726	486	694	156	17
1	3	22	35	2939860	658	730	486	694	175	17
1	3	22	36	2939891	658	730	486	694	175	17
1	3	22	37	2939924	860	712	486	694	374	17
1	3	22	38	2939963	1105	566	486	694	632	16
1	3	22	39	2939997	882	489	486	694	445	16
1	3	22	40	2940031	846	552	486	694	386	16
1	3	22	41	2940072	654	500	486	694	256	15
1	3	22	42	2940108	635	376	486	694	351	15
1	3	22	43	2940142	669	383	486	694	360	15
1	3	22	44	2940174	704	616	486	694	231	15
1	3	22	45	2940216	763	524	486	694	325	14
1	3	22	46	2940251	599	516	486	694	210	14
1	3	22	47	2940284	750	418	486	694	381	14
1	3	22	48	2940318	833	531	486	694	383	14
1	3	22	49	2940357	751	498	486	694	329	13
1	3	22	50	2940393	786	530	486	694	341	13
1	3	22	51	2940429	894	576	486	694	424	13
1	3	22	52	2940462	813	639	486	694	331	13
1	3	22	53	2940499	650	653	486	694	169	12
1	3	22	54	2940533	800	750	486	694	318	12
1	3	22	55	2940567	801	659	486	694	316	12
1	3	22	56	2940602	924	767	486	694	444	12
1	3	22	57	2940640	725	763	486	694	248	11
1	3	22	58	2940674	928	418	486	694	521	11
1	3	22	59	2940705	1031	746	486	694	547	11
1	3	22	60	2940737	785	808	486	694	319	11
1	3	22	61	2940772	978	670	486	694	492	11
1	3	22	62	2940811	763	705	486	694	277	10
1	3	22	63	2940845	707	607	486	694	237	10
1	3	22	64	2940879	719	572	486	694	263	10
1	3	22	65	2940912	669	573	486	694	219	10
1	3	22	66	2940951	724	597	486	694	257	9
1	3	22	67	2940984	762	531	486	694	320	9
1	3	22	68	2941016	725	501	486	694	307	9
1	3	22	69	2941050	739	495	486	694	321	9
1	3	22	70	2941083	709	408	486	694	362	9
1	3	22	71	2941123	628	665	486	694	144	8
1	3	22	72	2941156	591	631	486	694	122	8
1	3	22	73	2941188	657	571	486	694	210	8
1	3	22	74	2941222	642	544	486	694	216	8
1	3	22	75	2941264	517	641	486	694	61	8
1	3	22	76	2941301	707	679	486	694	221	7
1	3	22	77	2941333	779	643	486	694	297	7
1	3	22	78	2941366	674	725	486	694	190	7
1	3	22	79	2941399	495	745	486	694	51	7
1	3	22	80	2941434	563	746	486	694	92	7
1	3	22	81	2941473	590	629	486	694	122	6
1	3	22	82	2941506	684	716	486	694	199	6
1	3	22	83	2941541	622	633	486	694	149	6
1	3	22	84	2941574	878	716	486	694	392	6
1	3	22	85	2941613	756	717	486	694	270	5
1	3	22	86	2941645	714	818	486	694	259	5
1	3	22	87	2941678	569	777	486	694	117	5
1	3	22	88	2941712	726	769	486	694	251	5
1	3	22	89	2941746	727	744	486	694	246	5
1	3	22	90	2941784	534	627	486	694	82	4
1	3	22	91	2941818	623	612	486	694	159	4
1	3	22	92	2941850	642	718	486	694	157	4
1	3	22	93	2941885	620	757	486	694	148	4
1	3	22	94	2941918	580	710	486	694	95	4
1	3	22	95	2941954	557	762	486	694	98	3
1	3	22	96	2941985	610	397	486	694	321	3
1	3	22	97	2942016	681	438	486	694	321	3
1	3	22	98	2942048	644	463	486	694	279	3
1	3	22	99	2942082	686	473	486	694	298	3
1	3	22	100	2942119	618	718	486	694	134	2
1	3	22	101	2942153	546	903	486	694	217	2
1	3	22	102	2942187	612	832	486	694	186	2
1	3	22	103	2942219	750	665	486	694	265	2
1	3	22	104	2942251	658	629	486	694	183	2
1	3	22	105	2942289	692	624	486	694	217	1
1	3	22	106	2942322	611	782	486	694	152	1
1	3	22	107	2942356	583	696	486	694	97	1
1	3	22	108	2942391	459	714	486	694	33	1
