subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	4	freeviewing	9	1	3584474	view_stimuli/tolcam_face_08.png_left	1537	297	-1	-1	fixation_onset
1	4	freeviewing	9	2	3584516	view_stimuli/tolcam_face_08.png_left	1394	266	-1	-1	fixation_onset
1	4	freeviewing	9	3	3584548	view_stimuli/tolcam_face_08.png_left	1726	409	-1	-1	fixation_onset
1	4	freeviewing	9	4	3584582	view_stimuli/tolcam_face_08.png_left	1353	533	-1	-1	fixation_onset
1	4	freeviewing	9	5	3584615	view_stimuli/tolcam_face_08.png_left	1338	499	-1	-1	fixation_onset
1	4	freeviewing	9	6	3584650	view_stimuli/tolcam_face_08.png_left	1352	587	-1	-1	fixation_onset
1	4	freeviewing	9	7	3584680	view_stimuli/tolcam_face_08.png_left	1106	613	-1	-1	fixation_onset
1	4	freeviewing	9	8	3584714	view_stimuli/tolcam_face_08.png_left	1230	640	-1	-1	fixation_onset
1	4	freeviewing	9	9	3584747	view_stimuli/tolcam_face_08.png_left	1443	580	-1	-1	fixation_onset
1	4	freeviewing	9	10	3584779	view_stimuli/tolcam_face_08.png_left	1405	392	-1	-1	fixation_onset
1	4	freeviewing	9	11	3584812	view_stimuli/tolcam_face_08.png_left	1459	435	-1	-1	fixation_onset
1	4	freeviewing	9	12	3584843	view_stimuli/tolcam_face_08.png_left	1332	414	-1	-1	fixation_onset
1	4	freeviewing	9	13	3584876	view_stimuli/tolcam_face_08.png_left	1319	419	-1	-1	fixation_onset
1	4	freeviewing	9	14	3584912	view_stimuli/tolcam_face_08.png_left	1350	450	-1	-1	fixation_onset
1	4	freeviewing	9	15	3584945	view_stimuli/tolcam_face_08.png_left	1474	577	-1	-1	fixation_onset
1	4	freeviewing	9	16	3584977	view_stimuli/tolcam_face_08.png_left	1519	487	-1	-1	fixation_onset
1	4	freeviewing	9	17	3585009	view_stimuli/tolcam_face_08.png_left	1519	487	-1	-1	fixation_onset
1	4	freeviewing	9	18	3585043	view_stimuli/tolcam_face_08.png_left	1596	621	-1	-1	fixation_onset
1	4	freeviewing	9	19	3585074	view_stimuli/tolcam_face_08.png_left	1225	407	-1	-1	fixation_onset
1	4	freeviewing	9	20	3585106	view_stimuli/tolcam_face_08.png_left	1300	568	-1	-1	fixation_onset
1	4	freeviewing	9	21	3585138	view_stimuli/tolcam_face_08.png_left	1238	492	-1	-1	fixation_onset
1	4	freeviewing	9	22	3585170	view_stimuli/tolcam_face_08.png_left	1056	464	-1	-1	fixation_onset
1	4	freeviewing	9	23	3585200	view_stimuli/tolcam_face_08.png_left	1156	609	-1	-1	fixation_onset
1	4	freeviewing	9	24	3585234	view_stimuli/tolcam_face_08.png_left	1118	546	-1	-1	fixation_onset
1	4	freeviewing	9	25	3585265	view_stimuli/tolcam_face_08.png_left	1463	521	-1	-1	fixation_onset
1	4	freeviewing	9	26	3585297	view_stimuli/tolcam_face_08.png_left	1191	409	-1	-1	fixation_onset
1	4	freeviewing	9	27	3585330	view_stimuli/tolcam_face_08.png_left	1389	523	-1	-1	fixation_onset
1	4	freeviewing	9	28	3585364	view_stimuli/tolcam_face_08.png_left	1330	447	-1	-1	fixation_onset
1	4	freeviewing	9	29	3585396	view_stimuli/tolcam_face_08.png_left	1264	484	-1	-1	fixation_onset
1	4	freeviewing	9	30	3585428	view_stimuli/tolcam_face_08.png_left	1327	479	-1	-1	fixation_onset
1	4	freeviewing	9	31	3585460	view_stimuli/tolcam_face_08.png_left	1208	358	-1	-1	fixation_onset
1	4	freeviewing	9	32	3585494	view_stimuli/tolcam_face_08.png_left	1176	362	-1	-1	fixation_offset
1	4	freeviewing	9	33	3585528	view_stimuli/tolcam_face_08.png_left	1156	495	-1	-1	fixation_offset
1	4	freeviewing	9	34	3585564	view_stimuli/tolcam_face_08.png_left	1067	480	-1	-1	fixation_offset
1	4	freeviewing	9	35	3585595	view_stimuli/tolcam_face_08.png_left	1321	518	-1	-1	fixation_offset
1	4	freeviewing	9	36	3585627	view_stimuli/tolcam_face_08.png_left	1599	691	-1	-1	fixation_offset
1	4	freeviewing	9	37	3585659	view_stimuli/tolcam_face_08.png_left	1160	460	-1	-1	fixation_offset
