subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	19	1	14245930	378	1050	2022	262	1823	20
1	6	19	2	14245963	402	1065	2022	262	1808	20
1	6	19	3	14245997	266	937	2022	262	1881	20
1	6	19	4	14246033	266	937	2022	262	1881	20
1	6	19	5	14246070	386	958	2022	262	1777	20
1	6	19	6	14246106	386	958	2022	262	1777	20
1	6	19	7	14246143	386	958	2022	262	1777	20
1	6	19	8	14246180	354	1033	2022	262	1837	20
1	6	19	9	14246212	343	1113	2022	262	1882	20
1	6	19	10	14246247	565	795	2022	262	1551	20
1	6	19	11	14246278	1948	922	2022	262	664	20
1	6	19	12	14246309	1148	762	2022	262	1006	20
1	6	19	13	14246339	1268	727	2022	262	885	20
1	6	19	14	14246371	1268	727	2022	262	885	20
1	6	19	15	14246407	1268	727	2022	262	885	20
1	6	19	16	14246442	1283	721	2022	262	869	20
1	6	19	17	14246490	1129	302	2022	262	893	20
1	6	19	18	14246535	1358	605	2022	262	747	20
1	6	19	19	14246586	1204	800	2022	262	979	20
1	6	19	20	14246628	1965	545	2022	262	288	20
1	6	19	21	14246660	1495	291	2022	262	527	20
1	6	19	22	14246690	1583	225	2022	262	440	20
1	6	19	23	14246729	1864	53	2022	262	262	19
1	6	19	24	14246763	1659	76	2022	262	407	19
1	6	19	25	14246795	1670	-1	2022	262	439	19
1	6	19	26	14246827	1590	-45	2022	262	529	19
1	6	19	27	14246858	1651	33	2022	262	435	19
1	6	19	28	14246897	1534	303	2022	262	489	18
1	6	19	29	14246931	1883	162	2022	262	171	18
1	6	19	30	14246966	1809	-49	2022	262	376	18
1	6	19	31	14246999	1923	15	2022	262	266	18
1	6	19	32	14247039	1628	36	2022	262	454	17
1	6	19	33	14247072	1634	144	2022	262	405	17
1	6	19	34	14247106	1546	146	2022	262	489	17
1	6	19	35	14247140	1568	24	2022	262	512	17
1	6	19	36	14247179	1442	333	2022	262	584	16
1	6	19	37	14247212	1503	360	2022	262	528	16
1	6	19	38	14247245	1391	360	2022	262	638	16
1	6	19	39	14247278	1428	467	2022	262	628	16
1	6	19	40	14247317	1568	384	2022	262	470	15
1	6	19	41	14247350	1551	358	2022	262	480	15
1	6	19	42	14247383	1915	105	2022	262	189	15
1	6	19	43	14247415	1675	75	2022	262	394	15
1	6	19	44	14247449	1706	140	2022	262	338	15
1	6	19	45	14247487	1898	275	2022	262	124	14
1	6	19	46	14247521	1950	158	2022	262	126	14
1	6	19	47	14247553	1950	158	2022	262	126	14
1	6	19	48	14247587	1950	158	2022	262	126	14
1	6	19	49	14247622	2083	154	2022	262	124	14
1	6	19	50	14247660	1888	95	2022	262	214	13
1	6	19	51	14247695	1888	95	2022	262	214	13
1	6	19	52	14247727	1735	174	2022	262	300	13
1	6	19	53	14247761	1868	148	2022	262	191	13
1	6	19	54	14247794	1928	186	2022	262	120	13
1	6	19	55	14247834	1942	196	2022	262	103	12
1	6	19	56	14247866	1004	452	2022	262	1035	12
1	6	19	57	14247898	1345	916	2022	262	941	12
1	6	19	58	14247933	1264	767	2022	262	910	12
1	6	19	59	14247977	1083	557	2022	262	984	11
1	6	19	60	14248011	1627	462	2022	262	442	11
1	6	19	61	14248043	1723	623	2022	262	468	11
1	6	19	62	14248075	1648	486	2022	262	435	11
1	6	19	63	14248114	1796	432	2022	262	282	10
1	6	19	64	14248147	1574	325	2022	262	452	10
1	6	19	65	14248178	1652	522	2022	262	452	10
1	6	19	66	14248210	1924	368	2022	262	144	10
1	6	19	67	14248244	1455	147	2022	262	578	10
1	6	19	68	14248285	1740	945	2022	262	738	9
1	6	19	69	14248318	1812	952	2022	262	721	9
1	6	19	70	14248350	1863	1021	2022	262	775	9
1	6	19	71	14248382	1687	1011	2022	262	820	9
1	6	19	72	14248416	1796	982	2022	262	754	9
1	6	19	73	14248456	2150	433	2022	262	213	8
1	6	19	74	14248490	2177	499	2022	262	283	8
1	6	19	75	14248523	1923	295	2022	262	104	8
1	6	19	76	14248557	2037	522	2022	262	260	8
1	6	19	77	14248593	2127	478	2022	262	240	8
1	6	19	78	14248630	2087	309	2022	262	80	7
1	6	19	79	14248662	1794	496	2022	262	326	7
1	6	19	80	14248693	1694	792	2022	262	623	7
1	6	19	81	14248728	1806	860	2022	262	635	7
1	6	19	82	14248762	2142	997	2022	262	744	7
1	6	19	83	14248799	2238	857	2022	262	632	6
1	6	19	84	14248833	2328	822	2022	262	638	6
1	6	19	85	14248865	2228	903	2022	262	673	6
1	6	19	86	14248899	2270	875	2022	262	661	6
1	6	19	87	14248933	2008	829	2022	262	567	6
1	6	19	88	14248972	1778	876	2022	262	660	5
1	6	19	89	14249004	1552	792	2022	262	708	5
1	6	19	90	14249037	1423	728	2022	262	758	5
1	6	19	91	14249072	1135	853	2022	262	1065	5
1	6	19	92	14249108	1005	595	2022	262	1070	5
1	6	19	93	14249145	1301	628	2022	262	808	4
1	6	19	94	14249178	1453	426	2022	262	592	4
1	6	19	95	14249212	1881	491	2022	262	268	4
1	6	19	96	14249244	1522	870	2022	262	787	4
1	6	19	97	14249275	1860	541	2022	262	322	4
1	6	19	98	14249315	1603	391	2022	262	438	3
1	6	19	99	14249347	1739	169	2022	262	297	3
1	6	19	100	14249380	1759	373	2022	262	285	3
1	6	19	101	14249416	1825	453	2022	262	274	3
1	6	19	102	14249456	1810	304	2022	262	216	2
1	6	19	103	14249490	1843	110	2022	262	234	2
1	6	19	104	14249524	1695	305	2022	262	329	2
1	6	19	105	14249566	1769	226	2022	262	255	1
1	6	19	106	14249600	1502	261	2022	262	520	1
1	6	19	107	14249631	1685	296	2022	262	338	1
1	6	19	108	14249663	1685	296	2022	262	338	1
1	6	19	109	14249696	1734	301	2022	262	290	1
