subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	11	1	3462903	1114	1087	2022	694	989	20
1	4	11	2	3462936	1026	1027	2022	694	1050	20
1	4	11	3	3462970	1064	1011	2022	694	1009	20
1	4	11	4	3463003	1037	977	2022	694	1024	20
1	4	11	5	3463034	1258	1096	2022	694	863	20
1	4	11	6	3463064	1258	1096	2022	694	863	20
1	4	11	7	3463094	1155	1125	2022	694	968	20
1	4	11	8	3463126	1134	1088	2022	694	971	20
1	4	11	9	3463157	1078	1143	2022	694	1045	20
1	4	11	10	3463189	1535	686	2022	694	487	20
1	4	11	11	3463221	1788	527	2022	694	287	20
1	4	11	12	3463251	1832	421	2022	694	332	20
1	4	11	13	3463283	1874	357	2022	694	368	20
1	4	11	14	3463318	1941	460	2022	694	247	20
1	4	11	15	3463349	1972	378	2022	694	319	20
1	4	11	16	3463381	1940	286	2022	694	416	20
1	4	11	17	3463413	1984	239	2022	694	456	20
1	4	11	18	3463446	1995	322	2022	694	372	20
1	4	11	19	3463478	2000	229	2022	694	465	20
1	4	11	20	3463511	1950	228	2022	694	471	20
1	4	11	21	3463553	1931	250	2022	694	453	20
1	4	11	22	3463584	2010	344	2022	694	350	20
1	4	11	23	3463616	1621	564	2022	694	421	20
1	4	11	24	3463651	867	373	2022	694	1198	20
1	4	11	25	3463683	1263	816	2022	694	768	20
1	4	11	26	3463721	1872	619	2022	694	167	19
1	4	11	27	3463755	1817	503	2022	694	280	19
1	4	11	28	3463787	1700	305	2022	694	504	19
1	4	11	29	3463820	1965	315	2022	694	383	19
1	4	11	30	3463858	1950	387	2022	694	315	18
1	4	11	31	3463890	1847	487	2022	694	271	18
1	4	11	32	3463922	1990	395	2022	694	300	18
1	4	11	33	3463955	1942	303	2022	694	399	18
1	4	11	34	3463990	1899	323	2022	694	390	18
1	4	11	35	3464028	1937	458	2022	694	250	17
1	4	11	36	3464061	2051	245	2022	694	449	17
1	4	11	37	3464093	1893	280	2022	694	433	17
1	4	11	38	3464126	1986	290	2022	694	405	17
1	4	11	39	3464161	1963	318	2022	694	380	17
1	4	11	40	3464199	1927	365	2022	694	342	16
1	4	11	41	3464232	1927	365	2022	694	342	16
1	4	11	42	3464266	2071	566	2022	694	137	16
1	4	11	43	3464298	1767	633	2022	694	262	16
1	4	11	44	3464335	1808	664	2022	694	216	15
1	4	11	45	3464367	1808	664	2022	694	216	15
1	4	11	46	3464399	1860	603	2022	694	185	15
1	4	11	47	3464431	1811	584	2022	694	237	15
1	4	11	48	3464466	2001	630	2022	694	67	15
1	4	11	49	3464504	1913	627	2022	694	127	14
