subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	simple	6	1	400993	dot_50%_20%	180	636	0	0	fixation_onset
1	2	simple	6	2	401031	dot_50%_20%	175	889	0	0	fixation_onset
1	2	simple	6	3	401063	dot_50%_20%	732	1150	0	0	fixation_onset
1	2	simple	6	4	401097	dot_50%_20%	400	1258	0	0	fixation_onset
1	2	simple	6	5	401131	dot_50%_20%	1005	1244	0	0	fixation_onset
1	2	simple	6	6	401163	dot_50%_20%	1045	1319	0	0	fixation_onset
1	2	simple	6	7	401196	dot_50%_20%	904	1207	0	0	fixation_onset
1	2	simple	6	8	401230	dot_50%_20%	916	1406	0	0	fixation_onset
1	2	simple	6	9	401263	dot_50%_20%	539	1369	0	0	fixation_onset
1	2	simple	6	10	401298	dot_50%_20%	619	1391	0	0	fixation_onset
1	2	simple	6	11	401331	dot_50%_20%	752	1215	0	0	fixation_onset
1	2	simple	6	12	401364	dot_50%_20%	673	1285	0	0	fixation_onset
1	2	simple	6	13	401397	dot_50%_20%	756	1218	0	0	fixation_onset
1	2	simple	6	14	401431	dot_50%_20%	659	1272	0	0	fixation_onset
1	2	simple	6	15	401465	dot_50%_20%	1022	1100	0	0	fixation_onset
1	2	simple	6	16	401497	dot_50%_20%	701	1488	0	0	fixation_onset
1	2	simple	6	17	401528	dot_50%_20%	662	1501	0	0	fixation_onset
1	2	simple	6	18	401560	dot_50%_20%	606	1421	0	0	fixation_onset
1	2	simple	6	19	401592	dot_50%_20%	320	1376	0	0	fixation_onset
1	2	simple	6	20	401625	dot_50%_20%	274	1466	0	0	fixation_onset
1	2	simple	6	21	401656	dot_50%_20%	221	1413	0	0	fixation_onset
1	2	simple	6	22	401688	dot_50%_20%	520	1236	0	0	fixation_onset
1	2	simple	6	23	401720	dot_50%_20%	1302	1007	0	0	fixation_onset
1	2	simple	6	24	401752	dot_50%_20%	1298	1280	0	0	fixation_onset
1	2	simple	6	25	401785	dot_50%_20%	1173	1309	0	0	fixation_onset
1	2	simple	6	26	401818	dot_50%_20%	1295	1435	0	0	fixation_onset
1	2	simple	6	27	401849	dot_50%_20%	1216	1279	0	0	fixation_onset
1	2	simple	6	28	401881	dot_50%_20%	1230	1368	0	0	fixation_onset
1	2	simple	6	29	401913	dot_50%_20%	1048	1251	0	0	fixation_onset
1	2	simple	6	30	401946	dot_50%_20%	791	846	0	0	fixation_onset
1	2	simple	6	31	401979	dot_50%_20%	550	1002	0	0	fixation_onset
1	2	simple	6	32	402012	dot_50%_20%	421	864	0	0	fixation_onset
1	2	simple	6	33	402044	dot_50%_20%	421	864	0	0	fixation_onset
1	2	simple	6	34	402076	dot_50%_20%	502	906	0	0	fixation_onset
1	2	simple	6	35	402111	dot_50%_20%	581	665	0	0	fixation_onset
1	2	simple	6	36	402143	dot_50%_20%	872	520	0	0	fixation_onset
1	2	simple	6	37	402175	dot_50%_20%	711	620	0	0	fixation_onset
1	2	simple	6	38	402206	dot_50%_20%	1001	-327	0	0	fixation_onset
1	2	simple	6	39	402237	dot_50%_20%	1077	-567	0	0	fixation_onset
1	2	simple	6	40	402268	dot_50%_20%	1295	595	0	0	fixation_onset
1	2	simple	6	41	402300	dot_50%_20%	1333	500	0	0	fixation_onset
1	2	simple	6	42	402334	dot_50%_20%	1089	452	0	0	fixation_onset
1	2	simple	6	43	402367	dot_50%_20%	854	344	0	0	fixation_onset
1	2	simple	6	44	402400	dot_50%_20%	951	494	0	0	fixation_onset
1	2	simple	6	45	402434	dot_50%_20%	1024	647	0	0	fixation_onset
1	2	simple	6	46	402467	dot_50%_20%	1411	307	0	0	fixation_onset
1	2	simple	6	47	402500	dot_50%_20%	921	643	0	0	fixation_onset
1	2	simple	6	48	402532	dot_50%_20%	1020	599	0	0	fixation_offset
1	2	simple	6	49	402565	dot_50%_20%	1118	294	0	0	fixation_offset
1	2	simple	6	50	402597	dot_50%_20%	1041	305	0	0	fixation_offset
1	2	simple	6	51	402629	dot_50%_20%	1073	366	0	0	fixation_offset
1	2	simple	6	52	402660	dot_50%_20%	915	432	0	0	fixation_offset
1	2	simple	6	53	402692	dot_50%_20%	1117	276	0	0	fixation_offset
1	2	simple	6	54	402723	dot_50%_20%	986	221	0	0	fixation_offset
1	2	simple	6	55	402757	dot_50%_20%	1131	316	0	0	fixation_offset
1	2	simple	6	56	402790	dot_50%_20%	1165	216	0	0	fixation_offset
1	2	simple	6	57	402821	dot_50%_20%	1080	99	0	0	fixation_offset
1	2	simple	6	58	402852	dot_50%_20%	1389	179	0	0	fixation_offset
1	2	simple	6	59	402883	dot_50%_20%	1319	359	0	0	fixation_offset
1	2	simple	6	60	402917	dot_50%_20%	934	409	0	0	fixation_offset
1	2	simple	6	61	402951	dot_50%_20%	1028	416	0	0	fixation_offset
