subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	11	1	295315	608	378	1254	1126	988	20
1	2	11	2	295349	538	177	1254	1126	1188	20
1	2	11	3	295379	599	114	1254	1126	1205	20
1	2	11	4	295411	693	269	1254	1126	1024	20
1	2	11	5	295441	755	336	1254	1126	934	20
1	2	11	6	295472	1078	506	1254	1126	644	20
1	2	11	7	295504	1054	804	1254	1126	379	20
1	2	11	8	295537	577	751	1254	1126	773	20
1	2	11	9	295570	759	735	1254	1126	630	20
1	2	11	10	295602	838	840	1254	1126	504	20
1	2	11	11	295635	772	703	1254	1126	641	20
1	2	11	12	295667	634	132	1254	1126	1171	20
1	2	11	13	295698	1085	527	1254	1126	622	20
1	2	11	14	295732	1161	793	1254	1126	345	20
1	2	11	15	295763	1333	1125	1254	1126	79	20
1	2	11	16	295796	1191	984	1254	1126	155	20
1	2	11	17	295828	1197	1066	1254	1126	82	20
1	2	11	18	295860	1074	827	1254	1126	349	20
1	2	11	19	295893	1192	1131	1254	1126	62	20
1	2	11	20	295925	1186	1058	1254	1126	96	20
1	2	11	21	295958	1311	1034	1254	1126	108	20
1	2	11	22	295989	1316	930	1254	1126	205	20
1	2	11	23	296020	1267	780	1254	1126	346	20
1	2	11	24	296054	1246	997	1254	1126	129	20
1	2	11	25	296087	1277	750	1254	1126	376	20
1	2	11	26	296125	1262	832	1254	1126	294	19
1	2	11	27	296156	1272	794	1254	1126	332	19
1	2	11	28	296187	1197	833	1254	1126	298	19
1	2	11	29	296221	1244	983	1254	1126	143	19
1	2	11	30	296258	1229	1009	1254	1126	119	19
1	2	11	31	296301	1329	1082	1254	1126	86	18
1	2	11	32	296337	1329	1082	1254	1126	86	18
1	2	11	33	296484	1450	988	1254	1126	239	18
1	2	11	34	296518	1524	1052	1254	1126	279	18
1	2	11	35	296557	1424	1034	1254	1126	193	17
1	2	11	36	296590	1398	937	1254	1126	237	17
1	2	11	37	296623	1439	954	1254	1126	252	17
1	2	11	38	296657	1436	931	1254	1126	266	17
1	2	11	39	296690	1417	900	1254	1126	278	17
1	2	11	40	296729	1481	1127	1254	1126	227	16
1	2	11	41	296766	1422	1080	1254	1126	174	16
