subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	1	9	1	38448	561	244	1254	1126	1121	20
1	1	9	2	38469	561	244	1254	1126	1121	20
1	1	9	3	38488	542	254	1254	1126	1125	20
1	1	9	4	38507	582	289	1254	1126	1073	20
1	1	9	5	38526	376	262	1254	1126	1231	20
1	1	9	6	38544	376	262	1254	1126	1231	20
1	1	9	7	38564	502	287	1254	1126	1126	20
1	1	9	8	38584	580	428	1254	1126	970	20
1	1	9	9	38603	718	521	1254	1126	808	20
1	1	9	10	38621	680	377	1254	1126	943	20
1	1	9	11	38640	680	377	1254	1126	943	20
1	1	9	12	38658	415	110	1254	1126	1317	20
1	1	9	13	38679	415	110	1254	1126	1317	20
1	1	9	14	38698	585	46	1254	1126	1270	20
1	1	9	15	38717	958	488	1254	1126	703	20
1	1	9	16	38736	892	69	1254	1126	1117	20
1	1	9	17	38755	497	660	1254	1126	888	20
1	1	9	18	38775	1218	912	1254	1126	217	20
1	1	9	19	38795	1281	591	1254	1126	535	20
1	1	9	20	38815	1213	1059	1254	1126	78	20
1	1	9	21	38833	1213	1059	1254	1126	78	20
1	1	9	22	38852	1213	1059	1254	1126	78	20
1	1	9	23	38870	1291	810	1254	1126	318	20
1	1	9	24	38889	1293	878	1254	1126	251	20
1	1	9	25	38909	1293	878	1254	1126	251	20
1	1	9	26	38929	1077	947	1254	1126	251	20
1	1	9	27	39071	1088	690	1254	1126	466	20
1	1	9	28	39091	1188	695	1254	1126	436	20
1	1	9	29	39112	1774	1271	1254	1126	539	20
1	1	9	30	39131	1661	1036	1254	1126	416	20
1	1	9	31	39149	1331	856	1254	1126	280	20
1	1	9	32	39165	1331	856	1254	1126	280	20
1	1	9	33	39290	937	946	1254	1126	364	20
1	1	9	34	39311	937	946	1254	1126	364	20
1	1	9	35	39336	1491	1068	1254	1126	243	19
1	1	9	36	39356	1487	937	1254	1126	300	19
1	1	9	37	39376	1487	937	1254	1126	300	19
1	1	9	38	39394	1399	948	1254	1126	229	19
1	1	9	39	39413	1120	864	1254	1126	294	19
1	1	9	40	39433	1120	864	1254	1126	294	19
1	1	9	41	39453	979	1033	1254	1126	290	19
1	1	9	42	39476	1209	1111	1254	1126	47	18
1	1	9	43	39496	1626	1090	1254	1126	373	18
1	1	9	44	39514	1405	1131	1254	1126	151	18
1	1	9	45	39533	1405	1131	1254	1126	151	18
1	1	9	46	39553	1609	965	1254	1126	389	18
1	1	9	47	39573	1609	965	1254	1126	389	18
1	1	9	48	39591	1561	1067	1254	1126	312	18
1	1	9	49	39616	1300	1109	1254	1126	49	17
1	1	9	50	39635	1300	1109	1254	1126	49	17
1	1	9	51	39655	1410	1129	1254	1126	156	17
1	1	9	52	39676	1410	1129	1254	1126	156	17
1	1	9	53	39695	1327	1163	1254	1126	81	17
1	1	9	54	39714	1327	1163	1254	1126	81	17
1	1	9	55	39733	1385	1101	1254	1126	133	17
1	1	9	56	39756	1189	1240	1254	1126	131	16
1	1	9	57	39780	1189	1240	1254	1126	131	16
1	1	9	58	39799	1352	1106	1254	1126	100	16
1	1	9	59	39818	1414	1063	1254	1126	171	16
1	1	9	60	39837	1414	1063	1254	1126	171	16
1	1	9	61	39855	1263	973	1254	1126	153	16
1	1	9	62	39880	1196	810	1254	1126	321	15
1	1	9	63	39901	1196	810	1254	1126	321	15
1	1	9	64	39922	1130	910	1254	1126	249	15
1	1	9	65	39941	1130	910	1254	1126	249	15
1	1	9	66	39961	1132	775	1254	1126	371	15
1	1	9	67	39980	1273	858	1254	1126	268	15
1	1	9	68	40005	1448	1185	1254	1126	202	14
1	1	9	69	40027	1384	1117	1254	1126	130	14
1	1	9	70	40045	1212	1007	1254	1126	126	14
1	1	9	71	40064	1499	1131	1254	1126	245	14
1	1	9	72	40083	1319	966	1254	1126	172	14
1	1	9	73	40102	1332	1137	1254	1126	78	14
1	1	9	74	40123	1313	1213	1254	1126	105	14
1	1	9	75	40149	1294	1122	1254	1126	40	13
1	1	9	76	40168	1318	1311	1254	1126	195	13
1	1	9	77	40187	1214	1127	1254	1126	40	13
1	1	9	78	40206	1214	1127	1254	1126	40	13
1	1	9	79	40225	1354	900	1254	1126	247	13
1	1	9	80	40245	1354	900	1254	1126	247	13
1	1	9	81	40266	1336	902	1254	1126	238	13
1	1	9	82	40291	1224	1087	1254	1126	49	12
1	1	9	83	40310	1346	793	1254	1126	345	12
1	1	9	84	40331	1346	793	1254	1126	345	12
1	1	9	85	40351	1140	1207	1254	1126	139	12
1	1	9	86	40373	1140	1207	1254	1126	139	12
1	1	9	87	40393	1418	1137	1254	1126	164	12
1	1	9	88	40417	1319	1130	1254	1126	65	11
1	1	9	89	40437	1237	1069	1254	1126	59	11
1	1	9	90	40456	1389	1229	1254	1126	169	11
1	1	9	91	40476	1269	1175	1254	1126	51	11
1	1	9	92	40496	1450	1130	1254	1126	196	11
1	1	9	93	40514	1450	1130	1254	1126	196	11
1	1	9	94	40534	1485	1079	1254	1126	235	11
1	1	9	95	40559	1292	879	1254	1126	249	10
1	1	9	96	40581	1292	879	1254	1126	249	10
1	1	9	97	40602	1347	1097	1254	1126	97	10
1	1	9	98	40623	1389	1041	1254	1126	159	10
1	1	9	99	40643	1389	1041	1254	1126	159	10
1	1	9	100	40662	1384	992	1254	1126	186	10
1	1	9	101	40687	1214	1158	1254	1126	51	9
1	1	9	102	40708	1214	1158	1254	1126	51	9
1	1	9	103	40729	1227	1143	1254	1126	31	9
1	1	9	104	40747	1381	1188	1254	1126	141	9
1	1	9	105	40766	1381	1188	1254	1126	141	9
1	1	9	106	40786	1243	1215	1254	1126	89	9
1	1	9	107	40805	1243	1215	1254	1126	89	9
1	1	9	108	40830	1362	1188	1254	1126	124	8
1	1	9	109	40852	1362	1188	1254	1126	124	8
1	1	9	110	40871	1274	1308	1254	1126	183	8
1	1	9	111	40891	1367	1176	1254	1126	123	8
1	1	9	112	40910	1367	1176	1254	1126	123	8
1	1	9	113	40928	1273	1217	1254	1126	92	8
1	1	9	114	40949	1273	1217	1254	1126	92	8
1	1	9	115	40974	1245	1130	1254	1126	9	7
1	1	9	116	40993	1264	1185	1254	1126	59	7
1	1	9	117	41012	1264	1185	1254	1126	59	7
1	1	9	118	41031	1323	1103	1254	1126	72	7
1	1	9	119	41052	1314	879	1254	1126	254	7
1	1	9	120	41073	1314	879	1254	1126	254	7
1	1	9	121	41092	1328	1074	1254	1126	90	7
1	1	9	122	41117	1332	1212	1254	1126	116	6
1	1	9	123	41137	1332	1212	1254	1126	116	6
1	1	9	124	41156	1378	926	1254	1126	235	6
1	1	9	125	41177	1298	1062	1254	1126	77	6
1	1	9	126	41198	1298	1062	1254	1126	77	6
1	1	9	127	41217	1298	1062	1254	1126	77	6
1	1	9	128	41241	1279	1100	1254	1126	36	5
1	1	9	129	41261	1263	1134	1254	1126	12	5
1	1	9	130	41279	1263	1134	1254	1126	12	5
1	1	9	131	41299	1270	1137	1254	1126	19	5
1	1	9	132	41320	1505	1118	1254	1126	251	5
1	1	9	133	41340	1505	1118	1254	1126	251	5
1	1	9	134	41360	1415	1159	1254	1126	164	5
1	1	9	135	41384	1430	1114	1254	1126	176	4
1	1	9	136	41406	1430	1114	1254	1126	176	4
1	1	9	137	41427	1009	1174	1254	1126	249	4
1	1	9	138	41446	1082	924	1254	1126	265	4
1	1	9	139	41465	1082	924	1254	1126	265	4
1	1	9	140	41484	1125	947	1254	1126	220	4
1	1	9	141	41509	1212	1068	1254	1126	71	3
1	1	9	142	41530	1175	1101	1254	1126	82	0
