subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	25	1	14268480	883	710	1254	262	581	20
1	6	25	2	14268514	994	657	1254	262	472	20
1	6	25	3	14268547	860	736	1254	262	616	20
1	6	25	4	14268581	861	575	1254	262	502	20
1	6	25	5	14268614	833	765	1254	262	655	20
1	6	25	6	14268648	913	812	1254	262	647	20
1	6	25	7	14268679	862	672	1254	262	567	20
1	6	25	8	14268711	850	637	1254	262	551	20
1	6	25	9	14268745	908	622	1254	262	499	20
1	6	25	10	14268777	1179	448	1254	262	200	20
1	6	25	11	14268809	1240	590	1254	262	328	20
1	6	25	12	14268841	743	574	1254	262	598	20
1	6	25	13	14268873	630	263	1254	262	624	20
1	6	25	14	14268906	1259	425	1254	262	163	20
1	6	25	15	14268941	1090	333	1254	262	178	20
1	6	25	16	14268973	1032	623	1254	262	423	20
1	6	25	17	14269005	959	460	1254	262	355	20
1	6	25	18	14269038	1461	381	1254	262	238	20
1	6	25	19	14269071	1689	82	1254	262	470	20
1	6	25	20	14269107	1353	219	1254	262	107	20
1	6	25	21	14269145	1355	204	1254	262	116	20
1	6	25	22	14269176	1683	409	1254	262	453	20
1	6	25	23	14269208	1679	202	1254	262	429	20
1	6	25	24	14269242	1471	176	1254	262	233	20
1	6	25	25	14269282	1392	293	1254	262	141	19
1	6	25	26	14269316	1491	222	1254	262	240	19
1	6	25	27	14269348	1555	196	1254	262	308	19
1	6	25	28	14269381	1251	33	1254	262	229	19
1	6	25	29	14269416	1566	201	1254	262	317	19
1	6	25	30	14269455	1402	122	1254	262	203	18
1	6	25	31	14269488	1189	55	1254	262	216	18
1	6	25	32	14269519	1488	84	1254	262	294	18
1	6	25	33	14269549	1693	366	1254	262	451	18
1	6	25	34	14269580	1601	224	1254	262	349	18
1	6	25	35	14269620	1415	195	1254	262	174	17
1	6	25	36	14269654	1415	195	1254	262	174	17
1	6	25	37	14269686	1502	31	1254	262	338	17
1	6	25	38	14269721	1571	216	1254	262	320	17
1	6	25	39	14269754	1556	181	1254	262	312	17
1	6	25	40	14269790	1498	290	1254	262	245	16
1	6	25	41	14269824	1652	479	1254	262	453	16
1	6	25	42	14269857	1650	500	1254	262	462	16
1	6	25	43	14269890	1305	164	1254	262	110	16
1	6	25	44	14269924	1307	84	1254	262	185	16
1	6	25	45	14269963	1518	276	1254	262	264	15
1	6	25	46	14269997	1249	88	1254	262	174	15
1	6	25	47	14270030	1552	243	1254	262	298	15
1	6	25	48	14270064	1179	247	1254	262	76	15
1	6	25	49	14270103	1290	-21	1254	262	285	14
1	6	25	50	14270138	1353	255	1254	262	99	14
1	6	25	51	14270170	1244	118	1254	262	144	14
1	6	25	52	14270203	1365	307	1254	262	119	14
1	6	25	53	14270245	1308	239	1254	262	58	13
1	6	25	54	14270278	1407	168	1254	262	179	13
1	6	25	55	14270311	1411	229	1254	262	160	13
1	6	25	56	14270345	1199	84	1254	262	186	13
1	6	25	57	14270384	1320	1129	1254	262	869	12
1	6	25	58	14270415	1275	562	1254	262	300	12
1	6	25	59	14270447	952	465	1254	262	363	12
1	6	25	60	14270480	1066	1080	1254	262	839	12
1	6	25	61	14270513	1047	321	1254	262	215	12
1	6	25	62	14270552	1285	382	1254	262	123	11
1	6	25	63	14270589	1021	256	1254	262	233	11
1	6	25	64	14270622	971	468	1254	262	350	11
1	6	25	65	14270655	1157	424	1254	262	188	11
1	6	25	66	14270694	1148	248	1254	262	106	10
1	6	25	67	14270730	1415	301	1254	262	165	10
1	6	25	68	14270763	1441	279	1254	262	187	10
1	6	25	69	14270802	1484	90	1254	262	287	10
1	6	25	70	14270846	1418	152	1254	262	197	9
1	6	25	71	14270889	1276	426	1254	262	165	9
1	6	25	72	14270934	1495	384	1254	262	270	9
1	6	25	73	14270971	1438	313	1254	262	190	9
1	6	25	74	14271008	1499	360	1254	262	263	8
1	6	25	75	14271041	1294	315	1254	262	66	8
1	6	25	76	14271073	1613	235	1254	262	360	8
1	6	25	77	14271104	1480	362	1254	262	247	8
1	6	25	78	14271141	1412	243	1254	262	159	8
1	6	25	79	14271181	1578	334	1254	262	331	7
1	6	25	80	14271216	1601	500	1254	262	420	7
1	6	25	81	14271249	1473	388	1254	262	252	7
1	6	25	82	14271291	1476	264	1254	262	222	6
1	6	25	83	14271325	1385	387	1254	262	181	6
1	6	25	84	14271360	1532	384	1254	262	303	6
1	6	25	85	14271394	1353	327	1254	262	118	6
1	6	25	86	14271436	1319	275	1254	262	66	5
1	6	25	87	14271470	1041	220	1254	262	217	5
1	6	25	88	14271500	1269	395	1254	262	133	5
1	6	25	89	14271536	1045	528	1254	262	338	4
1	6	25	90	14271570	1142	621	1254	262	376	4
1	6	25	91	14271603	912	-71	1254	262	477	4
1	6	25	92	14271637	879	222	1254	262	377	4
1	6	25	93	14271669	1175	348	1254	262	116	4
1	6	25	94	14271709	1598	440	1254	262	387	3
1	6	25	95	14271743	1341	222	1254	262	95	3
1	6	25	96	14271777	1431	235	1254	262	179	3
1	6	25	97	14271811	1279	266	1254	262	25	3
1	6	25	98	14271849	994	162	1254	262	278	2
1	6	25	99	14271881	1209	189	1254	262	85	2
1	6	25	100	14271915	1044	343	1254	262	225	2
1	6	25	101	14271949	1294	255	1254	262	40	2
1	6	25	102	14271983	1191	210	1254	262	81	2
1	6	25	103	14272022	1165	205	1254	262	105	1
1	6	25	104	14272056	1434	149	1254	262	212	1
1	6	25	105	14272090	1429	167	1254	262	199	1
1	6	25	106	14272122	1446	374	1254	262	222	1
