subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	15	1	3058890	pursuit_80%_80%_20%_20%	1664	381	2023	1127	fixation_onset
1	3	pursuit	15	2	3058930	pursuit_80%_80%_20%_20%	1927	288	2023	1127	fixation_onset
1	3	pursuit	15	3	3058966	pursuit_80%_80%_20%_20%	1847	109	2023	1127	fixation_onset
1	3	pursuit	15	4	3059000	pursuit_80%_80%_20%_20%	2094	377	2023	1127	fixation_onset
1	3	pursuit	15	5	3059032	pursuit_80%_80%_20%_20%	1995	494	2023	1127	fixation_onset
1	3	pursuit	15	6	3059065	pursuit_80%_80%_20%_20%	2306	500	2023	1127	fixation_onset
1	3	pursuit	15	7	3059097	pursuit_80%_80%_20%_20%	2405	-149	2023	1127	fixation_onset
1	3	pursuit	15	8	3059130	pursuit_80%_80%_20%_20%	2054	506	2023	1127	fixation_onset
1	3	pursuit	15	9	3059162	pursuit_80%_80%_20%_20%	2026	691	2023	1127	fixation_onset
1	3	pursuit	15	10	3059192	pursuit_80%_80%_20%_20%	1855	878	2023	1127	fixation_onset
1	3	pursuit	15	11	3059223	pursuit_80%_80%_20%_20%	1770	700	2023	1127	fixation_onset
1	3	pursuit	15	12	3059254	pursuit_80%_80%_20%_20%	1897	748	2023	1127	fixation_onset
1	3	pursuit	15	13	3059286	pursuit_80%_80%_20%_20%	1876	555	2023	1127	fixation_onset
1	3	pursuit	15	14	3059317	pursuit_80%_80%_20%_20%	1517	159	2023	1127	fixation_onset
1	3	pursuit	15	15	3059348	pursuit_80%_80%_20%_20%	1623	636	2023	1127	fixation_onset
1	3	pursuit	15	16	3059378	pursuit_80%_80%_20%_20%	946	838	2023	1127	fixation_onset
1	3	pursuit	15	17	3059410	pursuit_80%_80%_20%_20%	666	1029	2023	1127	fixation_onset
1	3	pursuit	15	18	3059441	pursuit_80%_80%_20%_20%	1073	941	2023	1127	fixation_onset
1	3	pursuit	15	19	3059473	pursuit_80%_80%_20%_20%	1184	1217	2023	1127	fixation_onset
1	3	pursuit	15	20	3059505	pursuit_80%_80%_20%_20%	1123	756	2023	1127	fixation_onset
1	3	pursuit	15	21	3059537	pursuit_80%_80%_20%_20%	760	782	2023	1127	fixation_onset
1	3	pursuit	15	22	3059568	pursuit_80%_80%_20%_20%	906	698	2023	1127	fixation_onset
1	3	pursuit	15	23	3059602	pursuit_80%_80%_20%_20%	882	701	2023	1127	fixation_onset
1	3	pursuit	15	24	3059635	pursuit_80%_80%_20%_20%	764	847	2023	1127	fixation_onset
1	3	pursuit	15	25	3059667	pursuit_80%_80%_20%_20%	757	572	2023	1127	fixation_onset
1	3	pursuit	15	26	3059699	pursuit_80%_80%_20%_20%	834	518	2023	1127	fixation_onset
1	3	pursuit	15	27	3059732	pursuit_80%_80%_20%_20%	539	749	2023	1127	fixation_onset
1	3	pursuit	15	28	3059772	pursuit_80%_80%_20%_20%	701	762	2023	1127	fixation_onset
1	3	pursuit	15	29	3059812	pursuit_80%_80%_20%_20%	647	263	2023	1127	fixation_onset
1	3	pursuit	15	30	3059852	pursuit_80%_80%_20%_20%	652	505	2023	1127	fixation_onset
1	3	pursuit	15	31	3059885	pursuit_80%_80%_20%_20%	771	454	2023	1127	fixation_onset
1	3	pursuit	15	32	3059915	pursuit_80%_80%_20%_20%	837	839	2023	1127	fixation_onset
1	3	pursuit	15	33	3059946	pursuit_80%_80%_20%_20%	902	503	2023	1127	fixation_onset
1	3	pursuit	15	34	3059979	pursuit_80%_80%_20%_20%	783	642	2023	1127	fixation_onset
1	3	pursuit	15	35	3060011	pursuit_80%_80%_20%_20%	721	521	2023	1127	fixation_onset
1	3	pursuit	15	36	3060043	pursuit_80%_80%_20%_20%	851	1108	2023	1127	fixation_onset
1	3	pursuit	15	37	3060076	pursuit_80%_80%_20%_20%	629	221	2023	1127	fixation_onset
1	3	pursuit	15	38	3060108	pursuit_80%_80%_20%_20%	838	429	2023	1127	fixation_onset
1	3	pursuit	15	39	3060139	pursuit_80%_80%_20%_20%	729	236	2023	1127	fixation_onset
1	3	pursuit	15	40	3060172	pursuit_80%_80%_20%_20%	729	236	2023	1127	fixation_onset
1	3	pursuit	15	41	3060204	pursuit_80%_80%_20%_20%	821	815	2023	1127	fixation_onset
1	3	pursuit	15	42	3060235	pursuit_80%_80%_20%_20%	598	-84	2023	1127	fixation_onset
1	3	pursuit	15	43	3060267	pursuit_80%_80%_20%_20%	664	405	2023	1127	fixation_onset
1	3	pursuit	15	44	3060301	pursuit_80%_80%_20%_20%	1248	141	2023	1127	fixation_onset
1	3	pursuit	15	45	3060333	pursuit_80%_80%_20%_20%	1595	640	2023	1127	fixation_onset
1	3	pursuit	15	46	3060366	pursuit_80%_80%_20%_20%	1425	703	2023	1127	fixation_onset
1	3	pursuit	15	47	3060399	pursuit_80%_80%_20%_20%	1701	386	2023	1127	fixation_onset
1	3	pursuit	15	48	3060434	pursuit_80%_80%_20%_20%	1937	429	2023	1127	pursuit_start
1	3	pursuit	15	49	3060470	pursuit_80%_80%_20%_20%	1488	416	2023	1127	pursuit_start
1	3	pursuit	15	50	3060503	pursuit_80%_80%_20%_20%	1600	471	1968	1096	pursuit_start
1	3	pursuit	15	51	3060537	pursuit_80%_80%_20%_20%	1761	676	1942	1082	pursuit_start
1	3	pursuit	15	52	3060570	pursuit_80%_80%_20%_20%	1696	556	1942	1082	pursuit_start
1	3	pursuit	15	53	3060604	pursuit_80%_80%_20%_20%	1809	657	1892	1053	pursuit_start
1	3	pursuit	15	54	3060639	pursuit_80%_80%_20%_20%	1699	684	1892	1053	pursuit_start
1	3	pursuit	15	55	3060672	pursuit_80%_80%_20%_20%	1699	684	1838	1023	pursuit_start
1	3	pursuit	15	56	3060706	pursuit_80%_80%_20%_20%	1719	637	1813	1009	pursuit_start
1	3	pursuit	15	57	3060740	pursuit_80%_80%_20%_20%	1838	653	1786	994	pursuit_start
1	3	pursuit	15	58	3060777	pursuit_80%_80%_20%_20%	1480	721	1760	979	pursuit_start
1	3	pursuit	15	59	3060809	pursuit_80%_80%_20%_20%	1774	483	1732	963	pursuit_start
1	3	pursuit	15	60	3060843	pursuit_80%_80%_20%_20%	1551	685	1707	949	pursuit_start
1	3	pursuit	15	61	3060875	pursuit_80%_80%_20%_20%	1235	440	1681	935	pursuit_start
1	3	pursuit	15	62	3060909	pursuit_80%_80%_20%_20%	1108	436	1657	921	pursuit_start
1	3	pursuit	15	63	3060944	pursuit_80%_80%_20%_20%	1345	530	1631	906	pursuit_start
1	3	pursuit	15	64	3060980	pursuit_80%_80%_20%_20%	1023	165	1631	906	pursuit_start
1	3	pursuit	15	65	3061014	pursuit_80%_80%_20%_20%	1723	-406	1577	876	pursuit_start
1	3	pursuit	15	66	3061049	pursuit_80%_80%_20%_20%	1505	-46	1550	861	pursuit_start
1	3	pursuit	15	67	3061082	pursuit_80%_80%_20%_20%	1458	514	1523	846	pursuit_start
1	3	pursuit	15	68	3061118	pursuit_80%_80%_20%_20%	1713	-162	1498	832	pursuit_start
1	3	pursuit	15	69	3061154	pursuit_80%_80%_20%_20%	1307	72	1498	832	pursuit_start
1	3	pursuit	15	70	3061188	pursuit_80%_80%_20%_20%	1231	512	1443	801	pursuit_start
1	3	pursuit	15	71	3061221	pursuit_80%_80%_20%_20%	1216	754	1416	785	pursuit_start
1	3	pursuit	15	72	3061253	pursuit_80%_80%_20%_20%	1551	834	1391	771	pursuit_start
1	3	pursuit	15	73	3061289	pursuit_80%_80%_20%_20%	1075	969	1366	758	pursuit_start
1	3	pursuit	15	74	3061323	pursuit_80%_80%_20%_20%	517	741	1339	742	pursuit_start
1	3	pursuit	15	75	3061357	pursuit_80%_80%_20%_20%	318	1047	1313	727	pursuit_start
1	3	pursuit	15	76	3061389	pursuit_80%_80%_20%_20%	311	1035	1286	713	pursuit_start
1	3	pursuit	15	77	3061421	pursuit_80%_80%_20%_20%	-10	1353	1262	699	pursuit_start
1	3	pursuit	15	78	3061455	pursuit_80%_80%_20%_20%	-153	1282	1237	685	pursuit_start
1	3	pursuit	15	79	3061490	pursuit_80%_80%_20%_20%	209	965	1237	685	pursuit_start
1	3	pursuit	15	80	3061522	pursuit_80%_80%_20%_20%	256	982	1185	656	pursuit_start
1	3	pursuit	15	81	3061556	pursuit_80%_80%_20%_20%	430	1017	1160	641	pursuit_start
1	3	pursuit	15	82	3061589	pursuit_80%_80%_20%_20%	244	1062	1134	627	pursuit_start
1	3	pursuit	15	83	3061624	pursuit_80%_80%_20%_20%	452	1298	1108	612	pursuit_start
1	3	pursuit	15	84	3061659	pursuit_80%_80%_20%_20%	519	1244	1108	612	pursuit_start
1	3	pursuit	15	85	3061691	pursuit_80%_80%_20%_20%	411	1221	1055	583	pursuit_start
1	3	pursuit	15	86	3061725	pursuit_80%_80%_20%_20%	430	1220	1030	568	pursuit_start
1	3	pursuit	15	87	3061759	pursuit_80%_80%_20%_20%	42	945	1004	554	pursuit_start
1	3	pursuit	15	88	3061795	pursuit_80%_80%_20%_20%	890	497	978	539	pursuit_start
