subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	19	1	3077592	pursuit_20%_20%_80%_80%	1002	218	487	263	fixation_onset
1	3	pursuit	19	2	3077632	pursuit_20%_20%_80%_80%	582	198	487	263	fixation_onset
1	3	pursuit	19	3	3077665	pursuit_20%_20%_80%_80%	551	253	487	263	fixation_onset
1	3	pursuit	19	4	3077699	pursuit_20%_20%_80%_80%	753	250	487	263	fixation_onset
1	3	pursuit	19	5	3077732	pursuit_20%_20%_80%_80%	778	275	487	263	fixation_onset
1	3	pursuit	19	6	3077764	pursuit_20%_20%_80%_80%	719	210	487	263	fixation_onset
1	3	pursuit	19	7	3077795	pursuit_20%_20%_80%_80%	629	240	487	263	fixation_onset
1	3	pursuit	19	8	3077827	pursuit_20%_20%_80%_80%	594	156	487	263	fixation_onset
1	3	pursuit	19	9	3077858	pursuit_20%_20%_80%_80%	660	178	487	263	fixation_onset
1	3	pursuit	19	10	3077891	pursuit_20%_20%_80%_80%	767	131	487	263	fixation_onset
1	3	pursuit	19	11	3077922	pursuit_20%_20%_80%_80%	767	131	487	263	fixation_onset
1	3	pursuit	19	12	3077952	pursuit_20%_20%_80%_80%	805	179	487	263	fixation_onset
1	3	pursuit	19	13	3077984	pursuit_20%_20%_80%_80%	941	172	487	263	fixation_onset
1	3	pursuit	19	14	3078016	pursuit_20%_20%_80%_80%	722	122	487	263	fixation_onset
1	3	pursuit	19	15	3078047	pursuit_20%_20%_80%_80%	884	168	487	263	fixation_onset
1	3	pursuit	19	16	3078078	pursuit_20%_20%_80%_80%	883	173	487	263	fixation_onset
1	3	pursuit	19	17	3078111	pursuit_20%_20%_80%_80%	591	232	487	263	fixation_onset
1	3	pursuit	19	18	3078142	pursuit_20%_20%_80%_80%	900	271	487	263	fixation_onset
1	3	pursuit	19	19	3078175	pursuit_20%_20%_80%_80%	659	143	487	263	fixation_onset
1	3	pursuit	19	20	3078208	pursuit_20%_20%_80%_80%	847	102	487	263	fixation_onset
1	3	pursuit	19	21	3078240	pursuit_20%_20%_80%_80%	841	172	487	263	fixation_onset
1	3	pursuit	19	22	3078272	pursuit_20%_20%_80%_80%	799	210	487	263	fixation_onset
1	3	pursuit	19	23	3078304	pursuit_20%_20%_80%_80%	671	179	487	263	fixation_onset
1	3	pursuit	19	24	3078339	pursuit_20%_20%_80%_80%	575	184	487	263	fixation_onset
1	3	pursuit	19	25	3078371	pursuit_20%_20%_80%_80%	498	172	487	263	fixation_onset
1	3	pursuit	19	26	3078403	pursuit_20%_20%_80%_80%	787	216	487	263	fixation_onset
1	3	pursuit	19	27	3078435	pursuit_20%_20%_80%_80%	648	166	487	263	fixation_onset
1	3	pursuit	19	28	3078469	pursuit_20%_20%_80%_80%	817	307	487	263	fixation_onset
1	3	pursuit	19	29	3078502	pursuit_20%_20%_80%_80%	774	178	487	263	fixation_onset
1	3	pursuit	19	30	3078537	pursuit_20%_20%_80%_80%	867	214	487	263	fixation_onset
1	3	pursuit	19	31	3078568	pursuit_20%_20%_80%_80%	632	201	487	263	fixation_onset
1	3	pursuit	19	32	3078601	pursuit_20%_20%_80%_80%	837	252	487	263	fixation_onset
1	3	pursuit	19	33	3078632	pursuit_20%_20%_80%_80%	707	260	487	263	fixation_onset
1	3	pursuit	19	34	3078781	pursuit_20%_20%_80%_80%	483	424	487	263	fixation_onset
1	3	pursuit	19	35	3078814	pursuit_20%_20%_80%_80%	575	369	487	263	fixation_onset
1	3	pursuit	19	36	3078847	pursuit_20%_20%_80%_80%	641	322	487	263	fixation_onset
1	3	pursuit	19	37	3078880	pursuit_20%_20%_80%_80%	670	437	487	263	fixation_onset
1	3	pursuit	19	38	3078913	pursuit_20%_20%_80%_80%	859	309	487	263	fixation_onset
1	3	pursuit	19	39	3078947	pursuit_20%_20%_80%_80%	1235	298	487	263	fixation_onset
1	3	pursuit	19	40	3078979	pursuit_20%_20%_80%_80%	1071	167	487	263	fixation_onset
1	3	pursuit	19	41	3079012	pursuit_20%_20%_80%_80%	1003	169	487	263	fixation_onset
1	3	pursuit	19	42	3079045	pursuit_20%_20%_80%_80%	541	205	487	263	fixation_onset
1	3	pursuit	19	43	3079079	pursuit_20%_20%_80%_80%	535	188	487	263	fixation_onset
1	3	pursuit	19	44	3079110	pursuit_20%_20%_80%_80%	624	216	487	263	fixation_onset
1	3	pursuit	19	45	3079144	pursuit_20%_20%_80%_80%	554	197	487	263	pursuit_start
1	3	pursuit	19	46	3079177	pursuit_20%_20%_80%_80%	635	199	513	278	pursuit_start
1	3	pursuit	19	47	3079212	pursuit_20%_20%_80%_80%	586	159	539	292	pursuit_start
1	3	pursuit	19	48	3079247	pursuit_20%_20%_80%_80%	607	212	565	307	pursuit_start
1	3	pursuit	19	49	3079282	pursuit_20%_20%_80%_80%	819	163	565	307	pursuit_start
1	3	pursuit	19	50	3079314	pursuit_20%_20%_80%_80%	738	294	618	337	pursuit_start
1	3	pursuit	19	51	3079349	pursuit_20%_20%_80%_80%	550	149	644	352	pursuit_start
1	3	pursuit	19	52	3079382	pursuit_20%_20%_80%_80%	682	204	671	366	pursuit_start
1	3	pursuit	19	53	3079418	pursuit_20%_20%_80%_80%	744	223	697	381	pursuit_start
1	3	pursuit	19	54	3079452	pursuit_20%_20%_80%_80%	834	255	724	396	pursuit_start
1	3	pursuit	19	55	3079485	pursuit_20%_20%_80%_80%	896	168	750	411	pursuit_start
1	3	pursuit	19	56	3079518	pursuit_20%_20%_80%_80%	1021	334	776	425	pursuit_start
1	3	pursuit	19	57	3079552	pursuit_20%_20%_80%_80%	699	307	801	440	pursuit_start
1	3	pursuit	19	58	3079586	pursuit_20%_20%_80%_80%	781	271	801	440	pursuit_start
1	3	pursuit	19	59	3079622	pursuit_20%_20%_80%_80%	871	205	854	469	pursuit_start
1	3	pursuit	19	60	3079656	pursuit_20%_20%_80%_80%	909	294	881	485	pursuit_start
1	3	pursuit	19	61	3079689	pursuit_20%_20%_80%_80%	906	260	906	499	pursuit_start
1	3	pursuit	19	62	3079722	pursuit_20%_20%_80%_80%	733	443	932	514	pursuit_start
1	3	pursuit	19	63	3079756	pursuit_20%_20%_80%_80%	902	62	957	527	pursuit_start
1	3	pursuit	19	64	3079788	pursuit_20%_20%_80%_80%	1060	159	984	543	pursuit_start
1	3	pursuit	19	65	3079821	pursuit_20%_20%_80%_80%	1213	434	1008	556	pursuit_start
1	3	pursuit	19	66	3079855	pursuit_20%_20%_80%_80%	1652	766	1034	571	pursuit_start
1	3	pursuit	19	67	3079889	pursuit_20%_20%_80%_80%	1771	824	1059	585	pursuit_start
1	3	pursuit	19	68	3079923	pursuit_20%_20%_80%_80%	2199	620	1085	600	pursuit_start
1	3	pursuit	19	69	3079958	pursuit_20%_20%_80%_80%	2034	653	1085	600	pursuit_start
1	3	pursuit	19	70	3079992	pursuit_20%_20%_80%_80%	1841	767	1138	629	pursuit_start
1	3	pursuit	19	71	3080025	pursuit_20%_20%_80%_80%	1920	735	1138	629	pursuit_start
1	3	pursuit	19	72	3080059	pursuit_20%_20%_80%_80%	1788	982	1190	658	pursuit_start
1	3	pursuit	19	73	3080093	pursuit_20%_20%_80%_80%	2046	792	1216	673	pursuit_start
1	3	pursuit	19	74	3080233	pursuit_20%_20%_80%_80%	1947	904	1242	688	pursuit_start
1	3	pursuit	19	75	3080265	pursuit_20%_20%_80%_80%	1982	1030	1242	688	pursuit_start
1	3	pursuit	19	76	3080297	pursuit_20%_20%_80%_80%	1878	1128	1374	762	pursuit_start
1	3	pursuit	19	77	3080329	pursuit_20%_20%_80%_80%	1690	931	1374	762	pursuit_start
1	3	pursuit	19	78	3080362	pursuit_20%_20%_80%_80%	1564	1058	1424	790	pursuit_start
1	3	pursuit	19	79	3080393	pursuit_20%_20%_80%_80%	1923	932	1449	804	pursuit_start
1	3	pursuit	19	80	3080424	pursuit_20%_20%_80%_80%	1753	892	1472	817	pursuit_start
1	3	pursuit	19	81	3080456	pursuit_20%_20%_80%_80%	1773	953	1496	831	pursuit_start
1	3	pursuit	19	82	3080490	pursuit_20%_20%_80%_80%	1743	886	1521	845	pursuit_start
1	3	pursuit	19	83	3080522	pursuit_20%_20%_80%_80%	1615	832	1547	859	pursuit_start
1	3	pursuit	19	84	3080553	pursuit_20%_20%_80%_80%	1536	919	1571	873	pursuit_start
1	3	pursuit	19	85	3080585	pursuit_20%_20%_80%_80%	1578	768	1595	886	pursuit_start
1	3	pursuit	19	86	3080616	pursuit_20%_20%_80%_80%	1585	706	1620	900	pursuit_start
1	3	pursuit	19	87	3080649	pursuit_20%_20%_80%_80%	1774	736	1644	914	pursuit_start
1	3	pursuit	19	88	3080684	pursuit_20%_20%_80%_80%	1906	733	1644	914	pursuit_start
1	3	pursuit	19	89	3080717	pursuit_20%_20%_80%_80%	1885	872	1696	943	pursuit_start
1	3	pursuit	19	90	3080754	pursuit_20%_20%_80%_80%	1754	701	1722	958	pursuit_start
1	3	pursuit	19	91	3080790	pursuit_20%_20%_80%_80%	1598	931	1750	973	pursuit_start
1	3	pursuit	19	92	3080824	pursuit_20%_20%_80%_80%	1811	919	1777	989	pursuit_start
1	3	pursuit	19	93	3080858	pursuit_20%_20%_80%_80%	1811	919	1777	989	pursuit_start
1	3	pursuit	19	94	3080892	pursuit_20%_20%_80%_80%	1811	919	1829	1018	pursuit_start
1	3	pursuit	19	95	3080924	pursuit_20%_20%_80%_80%	1849	754	1829	1018	pursuit_start
1	3	pursuit	19	96	3080956	pursuit_20%_20%_80%_80%	1888	1020	1880	1047	pursuit_start
1	3	pursuit	19	97	3080989	pursuit_20%_20%_80%_80%	1974	959	1905	1060	pursuit_start
1	3	pursuit	19	98	3081021	pursuit_20%_20%_80%_80%	2013	691	1930	1075	pursuit_start
1	3	pursuit	19	99	3081053	pursuit_20%_20%_80%_80%	1834	743	1955	1089	pursuit_start
1	3	pursuit	19	100	3081088	pursuit_20%_20%_80%_80%	1851	801	1980	1103	pursuit_start
1	3	pursuit	19	101	3081121	pursuit_20%_20%_80%_80%	1916	766	2006	1117	pursuit_start
1	3	pursuit	19	102	3081156	pursuit_20%_20%_80%_80%	1916	766	2023	1127	pursuit_end
1	3	pursuit	19	103	3081191	pursuit_20%_20%_80%_80%	1916	766	2023	1127	pursuit_end
