subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	3	pursuit	24	1	3100901	pursuit_80%_20%_80%_80%	786	431	2023	263	fixation_onset
1	3	pursuit	24	2	3100944	pursuit_80%_20%_80%_80%	980	735	2023	263	fixation_onset
1	3	pursuit	24	3	3100982	pursuit_80%_20%_80%_80%	1241	1051	2023	263	fixation_onset
1	3	pursuit	24	4	3101016	pursuit_80%_20%_80%_80%	1012	966	2023	263	fixation_onset
1	3	pursuit	24	5	3101048	pursuit_80%_20%_80%_80%	1012	966	2023	263	fixation_onset
1	3	pursuit	24	6	3101082	pursuit_80%_20%_80%_80%	1111	709	2023	263	fixation_onset
1	3	pursuit	24	7	3101114	pursuit_80%_20%_80%_80%	1349	881	2023	263	fixation_onset
1	3	pursuit	24	8	3101145	pursuit_80%_20%_80%_80%	966	790	2023	263	fixation_onset
1	3	pursuit	24	9	3101177	pursuit_80%_20%_80%_80%	1527	591	2023	263	fixation_onset
1	3	pursuit	24	10	3101210	pursuit_80%_20%_80%_80%	1174	731	2023	263	fixation_onset
1	3	pursuit	24	11	3101243	pursuit_80%_20%_80%_80%	993	725	2023	263	fixation_onset
1	3	pursuit	24	12	3101277	pursuit_80%_20%_80%_80%	1384	756	2023	263	fixation_onset
1	3	pursuit	24	13	3101307	pursuit_80%_20%_80%_80%	1543	664	2023	263	fixation_onset
1	3	pursuit	24	14	3101339	pursuit_80%_20%_80%_80%	1343	720	2023	263	fixation_onset
1	3	pursuit	24	15	3101371	pursuit_80%_20%_80%_80%	1149	738	2023	263	fixation_onset
1	3	pursuit	24	16	3101406	pursuit_80%_20%_80%_80%	1151	990	2023	263	fixation_onset
1	3	pursuit	24	17	3101438	pursuit_80%_20%_80%_80%	1361	496	2023	263	fixation_onset
1	3	pursuit	24	18	3101469	pursuit_80%_20%_80%_80%	1354	433	2023	263	fixation_onset
1	3	pursuit	24	19	3101502	pursuit_80%_20%_80%_80%	1400	304	2023	263	fixation_onset
1	3	pursuit	24	20	3101535	pursuit_80%_20%_80%_80%	1371	286	2023	263	fixation_onset
1	3	pursuit	24	21	3101568	pursuit_80%_20%_80%_80%	1326	339	2023	263	fixation_onset
1	3	pursuit	24	22	3101603	pursuit_80%_20%_80%_80%	1358	165	2023	263	fixation_onset
1	3	pursuit	24	23	3101635	pursuit_80%_20%_80%_80%	1459	208	2023	263	fixation_onset
1	3	pursuit	24	24	3101668	pursuit_80%_20%_80%_80%	1386	238	2023	263	fixation_onset
1	3	pursuit	24	25	3101699	pursuit_80%_20%_80%_80%	1372	257	2023	263	fixation_onset
1	3	pursuit	24	26	3101732	pursuit_80%_20%_80%_80%	1425	199	2023	263	fixation_onset
1	3	pursuit	24	27	3101765	pursuit_80%_20%_80%_80%	1386	342	2023	263	fixation_onset
1	3	pursuit	24	28	3101798	pursuit_80%_20%_80%_80%	1391	247	2023	263	fixation_onset
1	3	pursuit	24	29	3101833	pursuit_80%_20%_80%_80%	1416	212	2023	263	fixation_onset
1	3	pursuit	24	30	3101870	pursuit_80%_20%_80%_80%	1290	277	2023	263	fixation_onset
1	3	pursuit	24	31	3101909	pursuit_80%_20%_80%_80%	1035	482	2023	263	fixation_onset
1	3	pursuit	24	32	3101950	pursuit_80%_20%_80%_80%	1197	435	2023	263	fixation_onset
1	3	pursuit	24	33	3101989	pursuit_80%_20%_80%_80%	1322	732	2023	263	fixation_onset
1	3	pursuit	24	34	3102032	pursuit_80%_20%_80%_80%	1032	805	2023	263	fixation_onset
1	3	pursuit	24	35	3102065	pursuit_80%_20%_80%_80%	1565	425	2023	263	fixation_onset
1	3	pursuit	24	36	3102096	pursuit_80%_20%_80%_80%	848	905	2023	263	fixation_onset
1	3	pursuit	24	37	3102127	pursuit_80%_20%_80%_80%	1112	528	2023	263	fixation_onset
1	3	pursuit	24	38	3102159	pursuit_80%_20%_80%_80%	693	810	2023	263	fixation_onset
1	3	pursuit	24	39	3102189	pursuit_80%_20%_80%_80%	1099	528	2023	263	fixation_onset
1	3	pursuit	24	40	3102221	pursuit_80%_20%_80%_80%	1170	579	2023	263	fixation_onset
1	3	pursuit	24	41	3102253	pursuit_80%_20%_80%_80%	1170	579	2023	263	fixation_onset
1	3	pursuit	24	42	3102286	pursuit_80%_20%_80%_80%	1125	624	2023	263	fixation_onset
1	3	pursuit	24	43	3102321	pursuit_80%_20%_80%_80%	999	685	2023	263	fixation_onset
1	3	pursuit	24	44	3102358	pursuit_80%_20%_80%_80%	1143	680	2023	263	fixation_onset
1	3	pursuit	24	45	3102391	pursuit_80%_20%_80%_80%	1251	446	2023	263	fixation_onset
1	3	pursuit	24	46	3102423	pursuit_80%_20%_80%_80%	1518	456	2023	263	fixation_onset
