subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	1	24	1	92978	912	511	870	910	401	20
1	1	24	2	93018	893	540	870	910	370	20
1	1	24	3	93051	759	520	870	910	405	20
1	1	24	4	93084	72	1235	870	910	861	20
1	1	24	5	93118	403	1062	870	910	491	20
1	1	24	6	93154	738	1120	870	910	248	20
1	1	24	7	93190	848	873	870	910	43	20
1	1	24	8	93225	778	452	870	910	467	20
1	1	24	9	93260	728	565	870	910	373	20
1	1	24	10	93295	755	438	870	910	485	20
1	1	24	11	93329	874	564	870	910	346	20
1	1	24	12	93363	851	894	870	910	24	20
1	1	24	13	93396	1038	651	870	910	308	20
1	1	24	14	93429	933	966	870	910	84	20
1	1	24	15	93462	1040	1052	870	910	221	20
1	1	24	16	93495	1005	1051	870	910	195	20
1	1	24	17	93530	974	1050	870	910	174	20
1	1	24	18	93566	935	1127	870	910	226	20
1	1	24	19	93594	901	993	870	910	88	20
1	1	24	20	93731	1054	1032	870	910	220	20
1	1	24	21	93765	863	1067	870	910	157	20
1	1	24	22	93802	913	1067	870	910	162	19
1	1	24	23	93836	903	933	870	910	40	19
1	1	24	24	93871	938	865	870	910	81	19
1	1	24	25	93904	916	938	870	910	53	19
1	1	24	26	93942	958	922	870	910	88	18
1	1	24	27	93975	967	945	870	910	103	18
1	1	24	28	94009	909	959	870	910	62	18
1	1	24	29	94043	996	957	870	910	134	18
1	1	24	30	94078	913	909	870	910	43	18
1	1	24	31	94115	656	1022	870	910	241	17
1	1	24	32	94151	756	919	870	910	114	17
1	1	24	33	94183	756	919	870	910	114	17
1	1	24	34	94217	761	890	870	910	110	17
1	1	24	35	94256	753	932	870	910	119	16
1	1	24	36	94408	919	496	870	910	416	16
1	1	24	37	94445	920	695	870	910	220	16
1	1	24	38	94484	796	827	870	910	111	15
1	1	24	39	94520	628	838	870	910	252	15
1	1	24	40	94554	581	803	870	910	308	15
1	1	24	41	94589	875	487	870	910	423	15
1	1	24	42	94631	1140	925	870	910	270	14
1	1	24	43	94667	1313	979	870	910	448	14
1	1	24	44	94703	1212	1159	870	910	423	14
1	1	24	45	94739	772	531	870	910	391	14
1	1	24	46	94788	890	622	870	910	288	13
1	1	24	47	94828	816	779	870	910	141	13
1	1	24	48	94864	747	1296	870	910	405	13
1	1	24	49	94897	878	1259	870	910	349	13
1	1	24	50	94936	946	1232	870	910	330	12
1	1	24	51	94970	893	1123	870	910	214	12
1	1	24	52	95003	988	1091	870	910	216	12
1	1	24	53	95038	935	1112	870	910	212	12
1	1	24	54	95077	811	1166	870	910	262	11
1	1	24	55	95110	871	1100	870	910	190	11
1	1	24	56	95145	914	1208	870	910	301	11
1	1	24	57	95182	834	1156	870	910	248	11
1	1	24	58	95221	931	1005	870	910	112	10
1	1	24	59	95255	826	1063	870	910	159	10
1	1	24	60	95287	826	1063	870	910	159	10
1	1	24	61	95322	826	1063	870	910	159	10
1	1	24	62	95356	796	992	870	910	110	10
1	1	24	63	95395	596	940	870	910	275	9
1	1	24	64	95429	601	928	870	910	269	9
1	1	24	65	95461	545	861	870	910	328	9
1	1	24	66	95495	604	961	870	910	270	9
1	1	24	67	95529	568	887	870	910	302	9
1	1	24	68	95569	604	916	870	910	266	8
1	1	24	69	95603	593	854	870	910	282	8
1	1	24	70	95637	616	833	870	910	265	8
1	1	24	71	95671	581	970	870	910	295	8
1	1	24	72	95712	533	968	870	910	341	7
1	1	24	73	95747	659	969	870	910	219	7
1	1	24	74	95781	715	937	870	910	157	7
1	1	24	75	95816	707	1024	870	910	198	7
1	1	24	76	95855	549	1079	870	910	362	6
1	1	24	77	95889	654	1055	870	910	260	6
1	1	24	78	95922	685	1063	870	910	240	6
1	1	24	79	95956	540	958	870	910	333	6
1	1	24	80	95990	550	1050	870	910	349	6
1	1	24	81	96028	554	1018	870	910	333	5
1	1	24	82	96063	665	964	870	910	211	5
1	1	24	83	96096	744	863	870	910	134	5
1	1	24	84	96130	551	1106	870	910	374	5
1	1	24	85	96170	657	1000	870	910	231	4
1	1	24	86	96206	815	907	870	910	55	4
1	1	24	87	96239	760	917	870	910	110	4
1	1	24	88	96274	851	875	870	910	39	4
1	1	24	89	96314	826	958	870	910	65	3
1	1	24	90	96352	881	877	870	910	34	3
1	1	24	91	96386	954	902	870	910	84	3
1	1	24	92	96419	840	859	870	910	59	3
1	1	24	93	96460	945	984	870	910	105	2
1	1	24	94	96496	1026	924	870	910	156	2
1	1	24	95	96530	820	928	870	910	53	2
1	1	24	96	96563	1022	909	870	910	152	2
1	1	24	97	96603	913	812	870	910	107	1
1	1	24	98	96640	945	732	870	910	193	1
1	1	24	99	96673	973	921	870	910	103	1
1	1	24	100	96706	944	829	870	910	109	1
