subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	1	8	1	34744	2149	628	486	262	1702	20
1	1	8	2	34765	2149	628	486	262	1702	20
1	1	8	3	34782	2181	591	486	262	1726	20
1	1	8	4	34798	2181	591	486	262	1726	20
1	1	8	5	34815	2101	747	486	262	1686	20
1	1	8	6	34831	2101	747	486	262	1686	20
1	1	8	7	34849	2091	650	486	262	1651	20
1	1	8	8	34868	1867	700	486	262	1448	20
1	1	8	9	34886	1867	700	486	262	1448	20
1	1	8	10	34902	2193	811	486	262	1793	20
1	1	8	11	34919	2193	811	486	262	1793	20
1	1	8	12	34935	2193	811	486	262	1793	20
1	1	8	13	34954	1939	755	486	262	1534	20
1	1	8	14	34972	1939	755	486	262	1534	20
1	1	8	15	34989	2053	626	486	262	1608	20
1	1	8	16	35005	2053	626	486	262	1608	20
1	1	8	17	35021	2122	836	486	262	1733	20
1	1	8	18	35038	2122	836	486	262	1733	20
1	1	8	19	35056	2091	815	486	262	1697	20
1	1	8	20	35074	2091	815	486	262	1697	20
1	1	8	21	35091	2158	660	486	262	1718	20
1	1	8	22	35108	1716	386	486	262	1236	20
1	1	8	23	35125	1716	386	486	262	1236	20
1	1	8	24	35142	1124	576	486	262	711	20
1	1	8	25	35160	1124	576	486	262	711	20
1	1	8	26	35179	798	412	486	262	346	20
1	1	8	27	35195	1176	399	486	262	703	20
1	1	8	28	35212	1043	444	486	262	585	20
1	1	8	29	35229	1043	444	486	262	585	20
1	1	8	30	35245	933	439	486	262	480	20
1	1	8	31	35263	531	553	486	262	294	20
1	1	8	32	35282	577	552	486	262	303	20
1	1	8	33	35298	620	637	486	262	398	20
1	1	8	34	35315	987	628	486	262	620	20
1	1	8	35	35335	868	481	486	262	440	20
1	1	8	36	35353	905	418	486	262	447	20
1	1	8	37	35371	905	418	486	262	447	20
1	1	8	38	35390	1090	524	486	262	658	20
1	1	8	39	35509	-264	878	486	262	970	20
1	1	8	40	35562	-266	570	486	262	812	20
1	1	8	41	35585	306	568	486	262	355	19
1	1	8	42	35608	634	376	486	262	186	19
1	1	8	43	35625	513	501	486	262	240	19
1	1	8	44	35644	126	667	486	262	541	19
1	1	8	45	35661	126	667	486	262	541	19
1	1	8	46	35682	428	696	486	262	437	19
1	1	8	47	35704	266	263	486	262	220	19
1	1	8	48	35734	273	-863	486	262	1144	18
1	1	8	49	35758	195	-291	486	262	624	18
1	1	8	50	35777	324	-843	486	262	1116	18
1	1	8	51	35793	255	-707	486	262	996	18
1	1	8	52	35810	264	-676	486	262	963	18
1	1	8	53	35830	1177	1382	486	262	1316	18
1	1	8	54	35852	724	375	486	262	263	17
1	1	8	55	35871	724	375	486	262	263	17
1	1	8	56	35888	882	-700	486	262	1040	17
1	1	8	57	35904	700	-953	486	262	1233	17
1	1	8	58	35921	902	-885	486	262	1220	17
1	1	8	59	35938	569	-139	486	262	409	17
1	1	8	60	35954	26	-430	486	262	830	17
1	1	8	61	35977	616	211	486	262	139	16
1	1	8	62	35996	510	218	486	262	50	16
1	1	8	63	36013	459	344	486	262	86	16
1	1	8	64	36030	459	344	486	262	86	16
