subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	4	1	268258	1565	842	2022	694	480	20
1	2	4	2	268287	1518	951	2022	694	565	20
1	2	4	3	268316	1518	951	2022	694	565	20
1	2	4	4	268345	1513	761	2022	694	513	20
1	2	4	5	268373	1641	746	2022	694	384	20
1	2	4	6	268400	1693	971	2022	694	430	20
1	2	4	7	268428	1781	813	2022	694	268	20
1	2	4	8	268455	1718	823	2022	694	330	20
1	2	4	9	268482	1588	624	2022	694	439	20
1	2	4	10	268508	1588	624	2022	694	439	20
1	2	4	11	268535	1710	758	2022	694	318	20
1	2	4	12	268562	2311	275	2022	694	509	20
1	2	4	13	268590	2210	390	2022	694	357	20
1	2	4	14	268617	1981	594	2022	694	108	20
1	2	4	15	268646	2079	333	2022	694	365	20
1	2	4	16	268673	2077	366	2022	694	332	20
1	2	4	17	268699	2077	366	2022	694	332	20
1	2	4	18	268727	2123	362	2022	694	347	20
1	2	4	19	268754	2145	329	2022	694	385	20
1	2	4	20	268782	2145	329	2022	694	385	20
1	2	4	21	268811	2057	380	2022	694	315	20
1	2	4	22	268838	2018	443	2022	694	251	20
1	2	4	23	268865	2011	433	2022	694	261	20
1	2	4	24	268893	1974	362	2022	694	335	20
1	2	4	25	268921	2057	406	2022	694	290	20
1	2	4	26	268950	2090	470	2022	694	234	20
1	2	4	27	268978	2088	493	2022	694	211	20
1	2	4	28	269004	2088	493	2022	694	211	20
1	2	4	29	269030	2039	520	2022	694	174	20
1	2	4	30	269061	2039	486	2022	694	208	19
1	2	4	31	269089	2005	484	2022	694	210	19
1	2	4	32	269117	2005	484	2022	694	210	19
1	2	4	33	269145	2046	594	2022	694	102	19
1	2	4	34	269174	2169	443	2022	694	290	19
1	2	4	35	269208	2141	505	2022	694	223	18
1	2	4	36	269240	2122	514	2022	694	205	18
1	2	4	37	269268	2122	514	2022	694	205	18
1	2	4	38	269293	2122	514	2022	694	205	18
1	2	4	39	269320	2014	594	2022	694	100	18
1	2	4	40	269352	2037	571	2022	694	123	17
1	2	4	41	269380	2029	487	2022	694	207	17
1	2	4	42	269408	1992	585	2022	694	113	17
1	2	4	43	269434	1831	540	2022	694	245	17
