subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	22	1	3504891	1243	1079	1254	262	817	20
1	4	22	2	3504926	1204	1103	1254	262	842	20
1	4	22	3	3504958	1215	1015	1254	262	754	20
1	4	22	4	3504991	1176	1023	1254	262	764	20
1	4	22	5	3505025	1185	972	1254	262	713	20
1	4	22	6	3505057	1170	1029	1254	262	771	20
1	4	22	7	3505090	1288	1025	1254	262	763	20
1	4	22	8	3505122	1192	1041	1254	262	781	20
1	4	22	9	3505155	1289	975	1254	262	713	20
1	4	22	10	3505187	1076	1065	1254	262	822	20
1	4	22	11	3505219	1294	806	1254	262	545	20
1	4	22	12	3505252	1293	783	1254	262	522	20
1	4	22	13	3505285	936	727	1254	262	563	20
1	4	22	14	3505318	883	493	1254	262	437	20
1	4	22	15	3505352	1117	532	1254	262	302	20
1	4	22	16	3505384	1229	566	1254	262	305	20
1	4	22	17	3505415	999	237	1254	262	256	20
1	4	22	18	3505446	1368	385	1254	262	167	20
1	4	22	19	3505481	1252	232	1254	262	30	20
1	4	22	20	3505512	1399	483	1254	262	264	20
1	4	22	21	3505546	1611	385	1254	262	377	20
1	4	22	22	3505580	1524	542	1254	262	388	20
1	4	22	23	3505613	1648	565	1254	262	497	20
1	4	22	24	3505647	1397	232	1254	262	146	20
1	4	22	25	3505687	1291	131	1254	262	136	19
1	4	22	26	3505720	1512	430	1254	262	307	19
1	4	22	27	3505753	1263	259	1254	262	9	19
1	4	22	28	3505785	1422	259	1254	262	168	19
1	4	22	29	3505826	1373	272	1254	262	119	18
1	4	22	30	3505860	1280	254	1254	262	27	18
1	4	22	31	3505893	1288	264	1254	262	34	18
1	4	22	32	3505926	1233	305	1254	262	47	18
1	4	22	33	3505966	1177	237	1254	262	80	17
1	4	22	34	3506001	1088	236	1254	262	168	17
1	4	22	35	3506033	1260	390	1254	262	128	17
1	4	22	36	3506066	1259	271	1254	262	10	17
1	4	22	37	3506105	1005	456	1254	262	315	16
1	4	22	38	3506139	1292	772	1254	262	511	16
1	4	22	39	3506173	1292	772	1254	262	511	16
1	4	22	40	3506206	1131	856	1254	262	606	16
1	4	22	41	3506244	1189	769	1254	262	511	15
1	4	22	42	3506278	1280	345	1254	262	86	15
1	4	22	43	3506312	1140	70	1254	262	223	15
1	4	22	44	3506346	1281	302	1254	262	48	15
1	4	22	45	3506382	1300	666	1254	262	406	14
1	4	22	46	3506416	1375	635	1254	262	392	14
1	4	22	47	3506448	1262	426	1254	262	164	14
1	4	22	48	3506478	1376	296	1254	262	126	14
1	4	22	49	3506518	1220	539	1254	262	279	13
1	4	22	50	3506550	1223	296	1254	262	46	13
1	4	22	51	3506585	1100	393	1254	262	202	13
1	4	22	52	3506618	1040	338	1254	262	227	13
1	4	22	53	3506658	1168	250	1254	262	86	12
1	4	22	54	3506691	1187	318	1254	262	87	12
1	4	22	55	3506723	1098	311	1254	262	163	12
1	4	22	56	3506754	1245	395	1254	262	133	12
1	4	22	57	3506786	1238	302	1254	262	43	12
1	4	22	58	3506826	1153	345	1254	262	130	11
1	4	22	59	3506860	1212	377	1254	262	122	11
1	4	22	60	3506892	1226	292	1254	262	41	11
1	4	22	61	3506925	1057	249	1254	262	197	11
1	4	22	62	3506959	1124	240	1254	262	131	11
1	4	22	63	3507000	1093	222	1254	262	165	10
1	4	22	64	3507032	1244	504	1254	262	242	10
1	4	22	65	3507067	1133	339	1254	262	143	10
1	4	22	66	3507103	1186	460	1254	262	209	10
1	4	22	67	3507139	1141	312	1254	262	123	9
1	4	22	68	3507172	1101	237	1254	262	155	9
1	4	22	69	3507203	1208	329	1254	262	81	9
1	4	22	70	3507235	1237	318	1254	262	58	9
1	4	22	71	3507270	1486	587	1254	262	399	9
1	4	22	72	3507310	1230	174	1254	262	91	8
1	4	22	73	3507342	1222	408	1254	262	149	8
1	4	22	74	3507375	1326	164	1254	262	121	8
1	4	22	75	3507407	1100	484	1254	262	270	8
1	4	22	76	3507441	1345	233	1254	262	95	8
1	4	22	77	3507482	1565	372	1254	262	329	7
1	4	22	78	3507515	1220	367	1254	262	110	7
1	4	22	79	3507548	949	231	1254	262	306	7
1	4	22	80	3507580	1188	537	1254	262	282	7
1	4	22	81	3507616	966	304	1254	262	291	7
1	4	22	82	3507655	1306	242	1254	262	55	6
1	4	22	83	3507689	1241	572	1254	262	310	6
1	4	22	84	3507722	1436	460	1254	262	268	6
