subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	8	1	283415	2048	1144	870	478	1353	20
1	2	8	2	283448	1963	1175	870	478	1296	20
1	2	8	3	283477	1969	1023	870	478	1226	20
1	2	8	4	283507	2022	1213	870	478	1366	20
1	2	8	5	283537	2007	1083	870	478	1287	20
1	2	8	6	283566	2091	1110	870	478	1374	20
1	2	8	7	283596	2010	1195	870	478	1346	20
1	2	8	8	283624	2014	1130	870	478	1316	20
1	2	8	9	283653	1984	1181	870	478	1317	20
1	2	8	10	283682	1842	1086	870	478	1146	20
1	2	8	11	283712	1356	874	870	478	626	20
1	2	8	12	283744	1234	915	870	478	568	20
1	2	8	13	283774	1464	630	870	478	613	20
1	2	8	14	283806	865	943	870	478	465	20
1	2	8	15	283837	884	792	870	478	314	20
1	2	8	16	283867	889	512	870	478	38	20
1	2	8	17	283896	865	776	870	478	298	20
1	2	8	18	283925	945	443	870	478	82	20
1	2	8	19	283954	1048	423	870	478	186	20
1	2	8	20	283982	1016	518	870	478	151	20
1	2	8	21	284011	1293	373	870	478	435	20
1	2	8	22	284042	1250	401	870	478	387	20
1	2	8	23	284191	964	676	870	478	219	20
1	2	8	24	284222	773	793	870	478	329	20
1	2	8	25	284259	772	653	870	478	200	19
1	2	8	26	284290	906	723	870	478	247	19
1	2	8	27	284321	833	784	870	478	308	19
1	2	8	28	284353	660	683	870	478	293	19
1	2	8	29	284384	746	685	870	478	241	19
1	2	8	30	284419	796	695	870	478	229	18
1	2	8	31	284450	824	711	870	478	237	18
1	2	8	32	284479	913	700	870	478	226	18
1	2	8	33	284508	841	780	870	478	303	18
1	2	8	34	284538	819	641	870	478	170	18
1	2	8	35	284572	1312	795	870	478	543	17
1	2	8	36	284602	875	1087	870	478	609	17
1	2	8	37	284631	895	964	870	478	486	17
1	2	8	38	284662	896	826	870	478	348	17
1	2	8	39	284692	896	826	870	478	348	17
1	2	8	40	284729	791	389	870	478	119	16
1	2	8	41	284761	1156	521	870	478	289	16
1	2	8	42	284792	1098	481	870	478	228	16
1	2	8	43	284820	1041	574	870	478	196	16
1	2	8	44	284850	1181	770	870	478	426	16
1	2	8	45	284887	825	597	870	478	127	15
1	2	8	46	284921	965	581	870	478	140	15
1	2	8	47	284950	760	595	870	478	160	15
1	2	8	48	284980	866	643	870	478	165	15
1	2	8	49	285009	1094	463	870	478	224	15
1	2	8	50	285045	1173	545	870	478	310	14
1	2	8	51	285077	950	829	870	478	360	14
1	2	8	52	285109	942	670	870	478	205	14
1	2	8	53	285141	966	755	870	478	293	14
1	2	8	54	285173	1048	699	870	478	283	14
1	2	8	55	285211	1109	665	870	478	303	13
1	2	8	56	285356	780	531	870	478	104	13
1	2	8	57	285398	795	613	870	478	154	12
1	2	8	58	285429	871	597	870	478	119	12
1	2	8	59	285460	871	597	870	478	119	12
1	2	8	60	285492	784	411	870	478	109	12
1	2	8	61	285520	833	748	870	478	272	12
1	2	8	62	285555	1061	504	870	478	192	11
1	2	8	63	285585	1012	570	870	478	169	11
1	2	8	64	285617	1081	754	870	478	347	11
1	2	8	65	285647	984	533	870	478	126	11
1	2	8	66	285678	1125	355	870	478	283	11
1	2	8	67	285715	1133	423	870	478	268	10
1	2	8	68	285746	936	372	870	478	124	10
1	2	8	69	285777	1171	819	870	478	454	10
1	2	8	70	285808	709	759	870	478	323	10
1	2	8	71	285839	1010	246	870	478	270	10
1	2	8	72	285875	986	577	870	478	152	9
1	2	8	73	285907	1081	668	870	478	283	9
1	2	8	74	285940	1006	282	870	478	238	9
1	2	8	75	285971	1190	455	870	478	320	9
1	2	8	76	286002	1015	685	870	478	252	9
1	2	8	77	286037	1074	418	870	478	212	8
1	2	8	78	286069	1123	400	870	478	264	8
1	2	8	79	286101	1084	356	870	478	246	8
1	2	8	80	286130	953	246	870	478	246	8
1	2	8	81	286161	1064	410	870	478	205	8
1	2	8	82	286197	1036	406	870	478	180	7
1	2	8	83	286229	1058	505	870	478	189	7
1	2	8	84	286260	1027	494	870	478	157	7
1	2	8	85	286294	1031	574	870	478	187	7
1	2	8	86	286323	1136	396	870	478	278	7
1	2	8	87	286359	1002	301	870	478	220	6
1	2	8	88	286389	949	360	870	478	142	6
1	2	8	89	286538	1018	538	870	478	159	6
1	2	8	90	286571	976	494	870	478	107	6
1	2	8	91	286606	837	639	870	478	164	5
1	2	8	92	286638	857	396	870	478	83	5
1	2	8	93	286671	925	463	870	478	57	5
1	2	8	94	286703	839	690	870	478	214	5
1	2	8	95	286740	953	542	870	478	104	4
1	2	8	96	286772	846	556	870	478	81	4
1	2	8	97	286806	826	380	870	478	107	4
1	2	8	98	286839	699	424	870	478	179	4
1	2	8	99	286869	699	424	870	478	179	4
1	2	8	100	286907	1078	509	870	478	210	3
1	2	8	101	286938	1030	341	870	478	210	3
1	2	8	102	286972	939	467	870	478	69	3
1	2	8	103	287005	1070	736	870	478	326	3
1	2	8	104	287035	880	628	870	478	150	3
1	2	8	105	287072	883	365	870	478	113	2
1	2	8	106	287104	988	318	870	478	198	2
1	2	8	107	287136	1164	599	870	478	317	2
1	2	8	108	287169	1029	273	870	478	259	2
1	2	8	109	287208	1107	390	870	478	252	1
1	2	8	110	287239	1184	621	870	478	345	1
1	2	8	111	287269	950	212	870	478	277	1
1	2	8	112	287301	1121	389	870	478	266	1
1	2	8	113	287332	908	257	870	478	224	1
