subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	2	simple	21	1	470796	dot_50%_80%	497	1324	0	0	fixation_onset
1	2	simple	21	2	470838	dot_50%_80%	1134	1215	0	0	fixation_onset
1	2	simple	21	3	470871	dot_50%_80%	528	1248	0	0	fixation_onset
1	2	simple	21	4	470904	dot_50%_80%	1137	1298	0	0	fixation_onset
1	2	simple	21	5	470938	dot_50%_80%	1082	1326	0	0	fixation_onset
1	2	simple	21	6	470969	dot_50%_80%	975	1406	0	0	fixation_onset
1	2	simple	21	7	471001	dot_50%_80%	1084	1381	0	0	fixation_onset
1	2	simple	21	8	471033	dot_50%_80%	-238	1463	0	0	fixation_onset
1	2	simple	21	9	471066	dot_50%_80%	334	1290	0	0	fixation_onset
1	2	simple	21	10	471100	dot_50%_80%	332	1183	0	0	fixation_onset
1	2	simple	21	11	471133	dot_50%_80%	235	1294	0	0	fixation_onset
1	2	simple	21	12	471166	dot_50%_80%	330	1204	0	0	fixation_onset
1	2	simple	21	13	471199	dot_50%_80%	267	1158	0	0	fixation_onset
1	2	simple	21	14	471231	dot_50%_80%	285	1131	0	0	fixation_onset
1	2	simple	21	15	471263	dot_50%_80%	137	1215	0	0	fixation_onset
1	2	simple	21	16	471295	dot_50%_80%	425	1335	0	0	fixation_onset
1	2	simple	21	17	471327	dot_50%_80%	137	994	0	0	fixation_onset
1	2	simple	21	18	471359	dot_50%_80%	416	1094	0	0	fixation_onset
1	2	simple	21	19	471393	dot_50%_80%	145	1185	0	0	fixation_onset
1	2	simple	21	20	471427	dot_50%_80%	872	1266	0	0	fixation_onset
1	2	simple	21	21	471457	dot_50%_80%	829	1434	0	0	fixation_onset
1	2	simple	21	22	471488	dot_50%_80%	857	1336	0	0	fixation_onset
1	2	simple	21	23	471519	dot_50%_80%	704	1343	0	0	fixation_onset
1	2	simple	21	24	471553	dot_50%_80%	666	1343	0	0	fixation_onset
1	2	simple	21	25	471585	dot_50%_80%	588	1295	0	0	fixation_onset
1	2	simple	21	26	471618	dot_50%_80%	-260	1726	0	0	fixation_onset
1	2	simple	21	27	471651	dot_50%_80%	342	1232	0	0	fixation_onset
1	2	simple	21	28	471683	dot_50%_80%	325	1303	0	0	fixation_onset
1	2	simple	21	29	471716	dot_50%_80%	674	1213	0	0	fixation_onset
1	2	simple	21	30	471751	dot_50%_80%	208	1348	0	0	fixation_onset
1	2	simple	21	31	471783	dot_50%_80%	203	1283	0	0	fixation_onset
1	2	simple	21	32	471816	dot_50%_80%	344	1306	0	0	fixation_onset
1	2	simple	21	33	471848	dot_50%_80%	357	1291	0	0	fixation_onset
1	2	simple	21	34	471883	dot_50%_80%	-89	1587	0	0	fixation_onset
1	2	simple	21	35	471919	dot_50%_80%	-87	1472	0	0	fixation_onset
1	2	simple	21	36	471954	dot_50%_80%	-245	1625	0	0	fixation_onset
1	2	simple	21	37	471986	dot_50%_80%	-245	1625	0	0	fixation_onset
1	2	simple	21	38	472016	dot_50%_80%	-164	1577	0	0	fixation_onset
1	2	simple	21	39	472049	dot_50%_80%	-65	1613	0	0	fixation_onset
1	2	simple	21	40	472084	dot_50%_80%	-99	1539	0	0	fixation_onset
1	2	simple	21	41	472117	dot_50%_80%	-99	1539	0	0	fixation_onset
1	2	simple	21	42	472150	dot_50%_80%	-99	1539	0	0	fixation_onset
1	2	simple	21	43	472183	dot_50%_80%	225	1275	0	0	fixation_onset
1	2	simple	21	44	472217	dot_50%_80%	278	1308	0	0	fixation_onset
1	2	simple	21	45	472250	dot_50%_80%	160	1345	0	0	fixation_onset
1	2	simple	21	46	472283	dot_50%_80%	268	1373	0	0	fixation_onset
1	2	simple	21	47	472317	dot_50%_80%	286	1387	0	0	fixation_onset
1	2	simple	21	48	472355	dot_50%_80%	215	1479	0	0	fixation_offset
1	2	simple	21	49	472394	dot_50%_80%	233	1449	0	0	fixation_offset
1	2	simple	21	50	472440	dot_50%_80%	303	1435	0	0	fixation_offset
1	2	simple	21	51	472479	dot_50%_80%	-30	1528	0	0	fixation_offset
1	2	simple	21	52	472510	dot_50%_80%	239	1483	0	0	fixation_offset
1	2	simple	21	53	472542	dot_50%_80%	239	1483	0	0	fixation_offset
1	2	simple	21	54	472575	dot_50%_80%	290	1461	0	0	fixation_offset
1	2	simple	21	55	472606	dot_50%_80%	74	1502	0	0	fixation_offset
1	2	simple	21	56	472638	dot_50%_80%	74	1502	0	0	fixation_offset
1	2	simple	21	57	472678	dot_50%_80%	91	1501	0	0	fixation_offset
1	2	simple	21	58	472710	dot_50%_80%	-51	1447	0	0	fixation_offset
1	2	simple	21	59	472742	dot_50%_80%	78	1505	0	0	fixation_offset
1	2	simple	21	60	472774	dot_50%_80%	162	1583	0	0	fixation_offset
1	2	simple	21	61	472807	dot_50%_80%	175	1550	0	0	fixation_offset
1	2	simple	21	62	472839	dot_50%_80%	347	1465	1255	1127	stimulus_onset
1	2	simple	21	63	472877	dot_50%_80%	376	1313	1255	1127	stimulus_onset
1	2	simple	21	64	472908	dot_50%_80%	374	1241	1255	1127	stimulus_onset
1	2	simple	21	65	472939	dot_50%_80%	353	1343	1255	1127	stimulus_onset
1	2	simple	21	66	472970	dot_50%_80%	271	1312	1255	1127	stimulus_onset
1	2	simple	21	67	473002	dot_50%_80%	273	1256	1255	1127	stimulus_onset
1	2	simple	21	68	473035	dot_50%_80%	914	1139	1255	1127	stimulus_onset
1	2	simple	21	69	473067	dot_50%_80%	869	1137	1255	1127	stimulus_onset
1	2	simple	21	70	473099	dot_50%_80%	853	1033	1255	1127	stimulus_onset
1	2	simple	21	71	473133	dot_50%_80%	224	1298	1255	1127	stimulus_onset
1	2	simple	21	72	473165	dot_50%_80%	256	1269	1255	1127	stimulus_onset
1	2	simple	21	73	473197	dot_50%_80%	191	1236	1255	1127	stimulus_onset
1	2	simple	21	74	473230	dot_50%_80%	49	1284	1255	1127	stimulus_onset
1	2	simple	21	75	473263	dot_50%_80%	192	1347	1255	1127	stimulus_onset
1	2	simple	21	76	473297	dot_50%_80%	24	1198	1255	1127	stimulus_onset
1	2	simple	21	77	473329	dot_50%_80%	-105	1398	1255	1127	stimulus_onset
1	2	simple	21	78	473361	dot_50%_80%	-186	1479	1255	1127	stimulus_onset
1	2	simple	21	79	473395	dot_50%_80%	-372	1460	1255	1127	stimulus_onset
1	2	simple	21	80	473428	dot_50%_80%	-292	1500	1255	1127	stimulus_onset
1	2	simple	21	81	473460	dot_50%_80%	-253	1518	1255	1127	stimulus_onset
1	2	simple	21	82	473492	dot_50%_80%	-266	1567	1255	1127	stimulus_onset
1	2	simple	21	83	473524	dot_50%_80%	-562	1652	1255	1127	stimulus_onset
1	2	simple	21	84	473556	dot_50%_80%	-409	1636	1255	1127	stimulus_onset
1	2	simple	21	85	473587	dot_50%_80%	-548	1627	1255	1127	stimulus_onset
1	2	simple	21	86	473621	dot_50%_80%	-525	1476	1255	1127	stimulus_onset
1	2	simple	21	87	473655	dot_50%_80%	-590	1621	1255	1127	stimulus_onset
1	2	simple	21	88	473687	dot_50%_80%	-482	1596	1255	1127	stimulus_onset
1	2	simple	21	89	473720	dot_50%_80%	-543	1547	1255	1127	stimulus_onset
1	2	simple	21	90	473753	dot_50%_80%	246	1684	1255	1127	stimulus_onset
1	2	simple	21	91	473788	dot_50%_80%	208	1636	1255	1127	stimulus_onset
1	2	simple	21	92	473822	dot_50%_80%	208	1636	1255	1127	stimulus_onset
1	2	simple	21	93	473855	dot_50%_80%	276	1691	1255	1127	stimulus_onset
1	2	simple	21	94	473887	dot_50%_80%	366	1585	1255	1127	stimulus_onset
1	2	simple	21	95	473919	dot_50%_80%	328	1512	1255	1127	stimulus_onset
1	2	simple	21	96	473952	dot_50%_80%	472	1564	1255	1127	stimulus_onset
1	2	simple	21	97	473985	dot_50%_80%	405	1562	1255	1127	stimulus_onset
1	2	simple	21	98	474016	dot_50%_80%	461	1605	1255	1127	stimulus_onset
1	2	simple	21	99	474049	dot_50%_80%	446	1523	1255	1127	stimulus_onset
1	2	simple	21	100	474081	dot_50%_80%	-405	1556	1255	1127	stimulus_onset
1	2	simple	21	101	474115	dot_50%_80%	400	1529	1255	1127	stimulus_onset
1	2	simple	21	102	474147	dot_50%_80%	-134	1432	1255	1127	stimulus_onset
1	2	simple	21	103	474179	dot_50%_80%	341	1470	1255	1127	stimulus_onset
1	2	simple	21	104	474212	dot_50%_80%	-337	1499	1255	1127	stimulus_onset
1	2	simple	21	105	474245	dot_50%_80%	362	1512	1255	1127	stimulus_onset
1	2	simple	21	106	474278	dot_50%_80%	389	1430	1255	1127	stimulus_onset
1	2	simple	21	107	474312	dot_50%_80%	478	1435	1255	1127	stimulus_onset
1	2	simple	21	108	474343	dot_50%_80%	428	1537	1255	1127	stimulus_onset
1	2	simple	21	109	474374	dot_50%_80%	434	1496	1255	1127	stimulus_onset
1	2	simple	21	110	474406	dot_50%_80%	-363	1543	1255	1127	stimulus_onset
1	2	simple	21	111	474438	dot_50%_80%	468	1515	1255	1127	stimulus_onset
1	2	simple	21	112	474470	dot_50%_80%	389	1646	1255	1127	stimulus_onset
1	2	simple	21	113	474500	dot_50%_80%	411	1648	1255	1127	stimulus_onset
1	2	simple	21	114	474530	dot_50%_80%	361	1631	1255	1127	stimulus_onset
1	2	simple	21	115	474561	dot_50%_80%	411	1648	1255	1127	stimulus_onset
1	2	simple	21	116	474593	dot_50%_80%	267	1696	1255	1127	stimulus_onset
1	2	simple	21	117	474625	dot_50%_80%	267	1696	1255	1127	stimulus_onset
1	2	simple	21	118	474657	dot_50%_80%	269	1583	1255	1127	stimulus_onset
1	2	simple	21	119	474689	dot_50%_80%	234	1665	1255	1127	stimulus_onset
1	2	simple	21	120	474720	dot_50%_80%	-333	1537	1255	1127	stimulus_onset
1	2	simple	21	121	474752	dot_50%_80%	212	1623	1255	1127	stimulus_onset
1	2	simple	21	122	474783	dot_50%_80%	-428	1503	1255	1127	stimulus_onset
1	2	simple	21	123	474813	dot_50%_80%	213	1525	1255	1127	stimulus_onset
1	2	simple	21	124	474844	dot_50%_80%	-253	1364	1255	1127	stimulus_onset
