subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	17	1	3485769	1682	552	1638	910	360	20
1	4	17	2	3485803	1595	521	1638	910	391	20
1	4	17	3	3485836	1818	488	1638	910	458	20
1	4	17	4	3485869	1708	419	1638	910	495	20
1	4	17	5	3485904	1823	501	1638	910	448	20
1	4	17	6	3485936	1715	397	1638	910	518	20
1	4	17	7	3485969	1798	456	1638	910	481	20
1	4	17	8	3486001	1698	563	1638	910	352	20
1	4	17	9	3486035	1643	571	1638	910	339	20
1	4	17	10	3486068	1592	557	1638	910	355	20
1	4	17	11	3486100	1544	721	1638	910	211	20
1	4	17	12	3486132	1614	801	1638	910	111	20
1	4	17	13	3486172	1516	675	1638	910	264	20
1	4	17	14	3486205	1535	687	1638	910	245	20
1	4	17	15	3486243	1535	687	1638	910	245	20
1	4	17	16	3486277	1535	687	1638	910	245	20
1	4	17	17	3486308	1681	647	1638	910	266	20
1	4	17	18	3486339	1720	828	1638	910	115	20
1	4	17	19	3486374	1683	720	1638	910	195	20
1	4	17	20	3486405	1642	593	1638	910	317	20
1	4	17	21	3486438	1687	715	1638	910	201	20
1	4	17	22	3486469	1782	656	1638	910	291	20
1	4	17	23	3486499	1706	776	1638	910	150	20
1	4	17	24	3486531	1674	790	1638	910	125	20
1	4	17	25	3486574	1620	759	1638	910	152	19
1	4	17	26	3486607	1536	734	1638	910	203	19
1	4	17	27	3486641	1535	635	1638	910	293	19
1	4	17	28	3486673	1663	729	1638	910	182	19
1	4	17	29	3486713	1603	685	1638	910	227	18
1	4	17	30	3486746	1592	768	1638	910	149	18
1	4	17	31	3486779	1571	779	1638	910	147	18
1	4	17	32	3486811	1552	715	1638	910	213	18
1	4	17	33	3486844	1617	663	1638	910	247	18
1	4	17	34	3486888	1739	767	1638	910	175	17
1	4	17	35	3486922	1700	764	1638	910	158	17
1	4	17	36	3486954	1680	631	1638	910	282	17
1	4	17	37	3486988	1680	631	1638	910	282	17
1	4	17	38	3487028	1711	618	1638	910	300	16
1	4	17	39	3487061	1711	618	1638	910	300	16
1	4	17	40	3487092	1585	704	1638	910	212	16
1	4	17	41	3487124	1655	662	1638	910	248	16
1	4	17	42	3487156	1564	725	1638	910	199	16
1	4	17	43	3487195	1570	739	1638	910	184	15
1	4	17	44	3487233	1570	739	1638	910	184	15
1	4	17	45	3487265	1612	654	1638	910	257	15
1	4	17	46	3487298	1627	636	1638	910	274	15
1	4	17	47	3487337	1583	799	1638	910	123	14
1	4	17	48	3487373	1594	737	1638	910	178	14
1	4	17	49	3487406	1666	592	1638	910	319	14
1	4	17	50	3487447	1658	750	1638	910	161	13
1	4	17	51	3487480	1630	614	1638	910	296	13
1	4	17	52	3487512	1691	684	1638	910	232	13
1	4	17	53	3487547	1652	696	1638	910	214	13
1	4	17	54	3487584	1689	619	1638	910	295	12
1	4	17	55	3487615	1522	568	1638	910	361	12
1	4	17	56	3487648	1531	790	1638	910	160	12
1	4	17	57	3487682	1455	772	1638	910	229	12
1	4	17	58	3487713	1012	572	1638	910	711	12
1	4	17	59	3487752	1019	665	1638	910	665	11
1	4	17	60	3487786	1087	637	1638	910	614	11
1	4	17	61	3487819	1395	999	1638	910	258	11
1	4	17	62	3487852	1419	933	1638	910	220	11
1	4	17	63	3487895	1412	949	1638	910	229	10
1	4	17	64	3487928	1477	943	1638	910	164	10
1	4	17	65	3487960	1349	837	1638	910	298	10
1	4	17	66	3487992	1621	774	1638	910	137	10
1	4	17	67	3488023	1621	774	1638	910	137	10
1	4	17	68	3488061	1623	788	1638	910	122	9
1	4	17	69	3488093	1576	774	1638	910	149	9
1	4	17	70	3488126	1661	685	1638	910	226	9
1	4	17	71	3488160	1661	685	1638	910	226	9
1	4	17	72	3488198	1579	686	1638	910	231	9
1	4	17	73	3488242	1627	691	1638	910	219	8
1	4	17	74	3488279	1749	666	1638	910	268	8
1	4	17	75	3488324	1597	662	1638	910	251	8
1	4	17	76	3488366	1584	556	1638	910	358	8
1	4	17	77	3488405	1543	684	1638	910	245	7
1	4	17	78	3488437	1604	713	1638	910	199	7
1	4	17	79	3488470	1556	713	1638	910	213	7
1	4	17	80	3488503	1574	656	1638	910	261	7
