subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	5	freeviewing	1	1	13208598	view_stimuli/tolcam_face_20.png_right	1449	860	-1	-1	fixation_onset
1	5	freeviewing	1	2	13208653	view_stimuli/tolcam_face_20.png_right	1229	803	-1	-1	fixation_onset
1	5	freeviewing	1	3	13208698	view_stimuli/tolcam_face_20.png_right	1229	803	-1	-1	fixation_onset
1	5	freeviewing	1	4	13208734	view_stimuli/tolcam_face_20.png_right	1473	403	-1	-1	fixation_onset
1	5	freeviewing	1	5	13208784	view_stimuli/tolcam_face_20.png_right	1431	479	-1	-1	fixation_onset
1	5	freeviewing	1	6	13208832	view_stimuli/tolcam_face_20.png_right	1516	588	-1	-1	fixation_onset
1	5	freeviewing	1	7	13208870	view_stimuli/tolcam_face_20.png_right	1400	596	-1	-1	fixation_onset
1	5	freeviewing	1	8	13208920	view_stimuli/tolcam_face_20.png_right	1358	473	-1	-1	fixation_onset
1	5	freeviewing	1	9	13208953	view_stimuli/tolcam_face_20.png_right	1572	573	-1	-1	fixation_onset
1	5	freeviewing	1	10	13208987	view_stimuli/tolcam_face_20.png_right	1557	554	-1	-1	fixation_onset
1	5	freeviewing	1	11	13209020	view_stimuli/tolcam_face_20.png_right	1604	829	-1	-1	fixation_onset
1	5	freeviewing	1	12	13209055	view_stimuli/tolcam_face_20.png_right	1712	807	-1	-1	fixation_onset
1	5	freeviewing	1	13	13209087	view_stimuli/tolcam_face_20.png_right	1593	510	-1	-1	fixation_onset
1	5	freeviewing	1	14	13209119	view_stimuli/tolcam_face_20.png_right	1389	672	-1	-1	fixation_onset
1	5	freeviewing	1	15	13209149	view_stimuli/tolcam_face_20.png_right	1106	328	-1	-1	fixation_onset
1	5	freeviewing	1	16	13209181	view_stimuli/tolcam_face_20.png_right	1161	654	-1	-1	fixation_onset
1	5	freeviewing	1	17	13209214	view_stimuli/tolcam_face_20.png_right	1355	696	-1	-1	fixation_onset
1	5	freeviewing	1	18	13209249	view_stimuli/tolcam_face_20.png_right	1350	691	-1	-1	fixation_onset
1	5	freeviewing	1	19	13209281	view_stimuli/tolcam_face_20.png_right	1524	688	-1	-1	fixation_onset
1	5	freeviewing	1	20	13209312	view_stimuli/tolcam_face_20.png_right	1494	676	-1	-1	fixation_onset
1	5	freeviewing	1	21	13209341	view_stimuli/tolcam_face_20.png_right	1477	703	-1	-1	fixation_onset
1	5	freeviewing	1	22	13209375	view_stimuli/tolcam_face_20.png_right	1424	866	-1	-1	fixation_onset
1	5	freeviewing	1	23	13209407	view_stimuli/tolcam_face_20.png_right	1411	627	-1	-1	fixation_onset
1	5	freeviewing	1	24	13209439	view_stimuli/tolcam_face_20.png_right	1328	551	-1	-1	fixation_onset
1	5	freeviewing	1	25	13209469	view_stimuli/tolcam_face_20.png_right	1364	597	-1	-1	fixation_onset
1	5	freeviewing	1	26	13209501	view_stimuli/tolcam_face_20.png_right	1352	673	-1	-1	fixation_onset
1	5	freeviewing	1	27	13209533	view_stimuli/tolcam_face_20.png_right	1230	605	-1	-1	fixation_onset
1	5	freeviewing	1	28	13209567	view_stimuli/tolcam_face_20.png_right	1279	543	-1	-1	fixation_onset
1	5	freeviewing	1	29	13209600	view_stimuli/tolcam_face_20.png_right	1279	543	-1	-1	fixation_offset
1	5	freeviewing	1	30	13209633	view_stimuli/tolcam_face_20.png_right	1255	517	-1	-1	fixation_offset
1	5	freeviewing	1	31	13209663	view_stimuli/tolcam_face_20.png_right	1180	475	-1	-1	fixation_offset
1	5	freeviewing	1	32	13209697	view_stimuli/tolcam_face_20.png_right	1159	505	-1	-1	fixation_offset
1	5	freeviewing	1	33	13209729	view_stimuli/tolcam_face_20.png_right	1169	598	-1	-1	fixation_offset
1	5	freeviewing	1	34	13209761	view_stimuli/tolcam_face_20.png_right	1234	398	-1	-1	fixation_offset
1	5	freeviewing	1	35	13209791	view_stimuli/tolcam_face_20.png_right	1095	647	-1	-1	fixation_offset
1	5	freeviewing	1	36	13209825	view_stimuli/tolcam_face_20.png_right	1228	594	-1	-1	fixation_offset
1	5	freeviewing	1	37	13209858	view_stimuli/tolcam_face_20.png_right	1368	826	-1	-1	fixation_offset
1	5	freeviewing	1	38	13209894	view_stimuli/tolcam_face_20.png_right	1460	799	-1	-1	fixation_offset
1	5	freeviewing	1	39	13209924	view_stimuli/tolcam_face_20.png_right	1320	797	-1	-1	fixation_offset
1	5	freeviewing	1	40	13209956	view_stimuli/tolcam_face_20.png_right	1320	797	-1	-1	fixation_offset
1	5	freeviewing	1	41	13209988	view_stimuli/tolcam_face_20.png_right	1426	855	-1	-1	fixation_offset
1	5	freeviewing	1	42	13210022	view_stimuli/tolcam_face_20.png_right	1439	879	-1	-1	fixation_offset
