subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	3	9	1	2889127	1742	821	870	478	937	20
1	3	9	2	2889162	1643	835	870	478	851	20
1	3	9	3	2889195	1707	883	870	478	929	20
1	3	9	4	2889228	1657	996	870	478	942	20
1	3	9	5	2889262	1842	806	870	478	1025	20
1	3	9	6	2889295	1799	870	870	478	1008	20
1	3	9	7	2889327	1813	804	870	478	997	20
1	3	9	8	2889359	1668	870	870	478	889	20
1	3	9	9	2889392	1782	1022	870	478	1061	20
1	3	9	10	2889426	1784	1104	870	478	1107	20
1	3	9	11	2889463	919	880	870	478	404	20
1	3	9	12	2889500	1345	699	870	478	523	20
1	3	9	13	2889533	1339	767	870	478	550	20
1	3	9	14	2889566	954	541	870	478	105	20
1	3	9	15	2889599	914	510	870	478	54	20
1	3	9	16	2889633	779	644	870	478	189	20
1	3	9	17	2889666	961	611	870	478	161	20
1	3	9	18	2889698	772	593	870	478	151	20
1	3	9	19	2889729	1042	582	870	478	200	20
1	3	9	20	2889764	1079	665	870	478	280	20
1	3	9	21	2889796	444	1045	870	478	709	20
1	3	9	22	2889829	856	872	870	478	394	20
1	3	9	23	2889863	739	862	870	478	405	20
1	3	9	24	2889896	878	509	870	478	32	20
1	3	9	25	2889934	845	622	870	478	146	19
1	3	9	26	2889966	963	530	870	478	106	19
1	3	9	27	2889998	660	467	870	478	210	19
1	3	9	28	2890030	737	548	870	478	150	19
1	3	9	29	2890063	781	590	870	478	143	19
1	3	9	30	2890102	876	553	870	478	75	18
1	3	9	31	2890136	1065	616	870	478	238	18
1	3	9	32	2890166	761	702	870	478	249	18
1	3	9	33	2890199	722	653	870	478	229	18
1	3	9	34	2890233	1091	1055	870	478	617	18
1	3	9	35	2890272	987	688	870	478	240	17
1	3	9	36	2890305	1007	824	870	478	372	17
1	3	9	37	2890337	989	680	870	478	234	17
1	3	9	38	2890368	817	387	870	478	105	17
1	3	9	39	2890400	771	500	870	478	101	17
1	3	9	40	2890438	854	573	870	478	96	16
1	3	9	41	2890471	1101	541	870	478	239	16
1	3	9	42	2890504	922	740	870	478	267	16
1	3	9	43	2890536	994	739	870	478	288	16
1	3	9	44	2890568	422	564	870	478	456	16
1	3	9	45	2890608	723	478	870	478	147	15
1	3	9	46	2890641	762	572	870	478	143	15
1	3	9	47	2890676	808	479	870	478	62	15
1	3	9	48	2890721	860	417	870	478	61	14
1	3	9	49	2890757	926	503	870	478	61	14
1	3	9	50	2890789	870	362	870	478	116	14
1	3	9	51	2890821	625	517	870	478	248	14
1	3	9	52	2890860	682	470	870	478	188	13
1	3	9	53	2890893	863	528	870	478	50	13
1	3	9	54	2890927	832	438	870	478	55	13
1	3	9	55	2890960	1035	708	870	478	283	13
1	3	9	56	2890994	952	765	870	478	298	13
1	3	9	57	2891034	853	564	870	478	87	12
1	3	9	58	2891067	576	566	870	478	306	12
1	3	9	59	2891100	782	461	870	478	89	12
1	3	9	60	2891134	968	567	870	478	132	12
1	3	9	61	2891172	854	468	870	478	18	11
1	3	9	62	2891207	940	455	870	478	73	11
1	3	9	63	2891242	827	484	870	478	43	11
1	3	9	64	2891280	766	527	870	478	114	10
1	3	9	65	2891314	897	430	870	478	55	10
1	3	9	66	2891348	828	366	870	478	119	10
1	3	9	67	2891380	793	641	870	478	180	10
1	3	9	68	2891413	990	539	870	478	134	10
1	3	9	69	2891452	867	372	870	478	106	9
1	3	9	70	2891486	904	478	870	478	34	9
1	3	9	71	2891519	884	380	870	478	98	9
1	3	9	72	2891554	1189	534	870	478	323	9
1	3	9	73	2891595	1092	504	870	478	223	8
1	3	9	74	2891627	938	435	870	478	80	8
1	3	9	75	2891658	1092	504	870	478	223	8
1	3	9	76	2891693	992	455	870	478	124	8
1	3	9	77	2891723	546	576	870	478	338	8
1	3	9	78	2891762	1062	489	870	478	192	7
1	3	9	79	2891794	1062	489	870	478	192	7
1	3	9	80	2891825	442	577	870	478	439	7
1	3	9	81	2891856	952	340	870	478	160	7
1	3	9	82	2891888	496	461	870	478	374	7
1	3	9	83	2891926	529	480	870	478	341	6
1	3	9	84	2891960	976	420	870	478	120	6
1	3	9	85	2891992	529	480	870	478	341	6
1	3	9	86	2892024	529	480	870	478	341	6
1	3	9	87	2892058	1028	384	870	478	183	6
1	3	9	88	2892098	1050	474	870	478	180	5
1	3	9	89	2892131	1039	270	870	478	268	5
1	3	9	90	2892162	976	474	870	478	106	5
1	3	9	91	2892195	1039	270	870	478	268	5
1	3	9	92	2892230	848	480	870	478	22	5
1	3	9	93	2892270	660	417	870	478	218	4
1	3	9	94	2892304	730	405	870	478	157	4
1	3	9	95	2892336	846	510	870	478	40	4
1	3	9	96	2892367	795	448	870	478	80	4
1	3	9	97	2892400	808	541	870	478	88	4
1	3	9	98	2892438	842	363	870	478	118	3
1	3	9	99	2892472	938	319	870	478	172	3
1	3	9	100	2892503	559	557	870	478	320	3
1	3	9	101	2892540	664	384	870	478	226	3
1	3	9	102	2892574	899	271	870	478	209	3
1	3	9	103	2892614	868	406	870	478	72	2
1	3	9	104	2892648	852	412	870	478	68	2
1	3	9	105	2892682	956	566	870	478	123	2
1	3	9	106	2892715	1086	476	870	478	216	2
1	3	9	107	2892754	906	529	870	478	62	1
1	3	9	108	2892789	588	417	870	478	288	1
1	3	9	109	2892820	588	417	870	478	288	1
1	3	9	110	2892850	773	458	870	478	99	1
1	3	9	111	2892882	932	294	870	478	194	1
