subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	5	12	1	13121056	634	663	486	1126	486	20
1	5	12	2	13121091	592	683	486	1126	455	20
1	5	12	3	13121125	505	661	486	1126	465	20
1	5	12	4	13121156	629	600	486	1126	545	20
1	5	12	5	13121188	324	623	486	1126	528	20
1	5	12	6	13121220	263	545	486	1126	622	20
1	5	12	7	13121250	196	663	486	1126	546	20
1	5	12	8	13121391	1458	428	486	1126	1196	20
1	5	12	9	13121425	1149	494	486	1126	915	20
1	5	12	10	13121457	975	720	486	1126	635	20
1	5	12	11	13121489	813	792	486	1126	467	20
1	5	12	12	13121522	946	923	486	1126	502	20
1	5	12	13	13121555	662	868	486	1126	312	20
1	5	12	14	13121587	612	847	486	1126	306	20
1	5	12	15	13121619	559	692	486	1126	440	20
1	5	12	16	13121651	431	747	486	1126	382	20
1	5	12	17	13121685	447	619	486	1126	508	20
1	5	12	18	13121718	462	664	486	1126	462	20
1	5	12	19	13121752	462	664	486	1126	462	20
1	5	12	20	13121790	551	980	486	1126	159	20
1	5	12	21	13121822	640	742	486	1126	413	20
1	5	12	22	13121860	291	734	486	1126	437	19
1	5	12	23	13121894	387	826	486	1126	315	19
1	5	12	24	13121926	269	638	486	1126	534	19
1	5	12	25	13121958	357	645	486	1126	497	19
1	5	12	26	13121990	558	802	486	1126	331	19
1	5	12	27	13122030	457	782	486	1126	345	18
1	5	12	28	13122066	316	711	486	1126	448	18
1	5	12	29	13122096	421	698	486	1126	432	18
1	5	12	30	13122128	697	729	486	1126	449	18
1	5	12	31	13122166	412	941	486	1126	199	17
1	5	12	32	13122200	439	802	486	1126	327	17
1	5	12	33	13122233	436	956	486	1126	177	17
1	5	12	34	13122265	385	863	486	1126	281	17
1	5	12	35	13122297	423	873	486	1126	260	17
1	5	12	36	13122337	421	947	486	1126	190	16
1	5	12	37	13122371	308	986	486	1126	226	16
1	5	12	38	13122402	412	912	486	1126	226	16
1	5	12	39	13122434	588	1037	486	1126	135	16
1	5	12	40	13122467	577	1000	486	1126	155	16
1	5	12	41	13122506	480	979	486	1126	147	15
1	5	12	42	13122540	509	924	486	1126	203	15
1	5	12	43	13122572	565	1070	486	1126	96	15
1	5	12	44	13122605	422	925	486	1126	210	15
1	5	12	45	13122641	459	936	486	1126	191	14
1	5	12	46	13122676	344	800	486	1126	355	14
1	5	12	47	13122708	228	966	486	1126	303	14
1	5	12	48	13122740	296	949	486	1126	259	14
1	5	12	49	13122773	576	904	486	1126	239	14
1	5	12	50	13122813	648	1036	486	1126	185	13
1	5	12	51	13122848	352	909	486	1126	255	13
1	5	12	52	13122880	189	1070	486	1126	302	13
1	5	12	53	13122911	189	1070	486	1126	302	13
1	5	12	54	13122949	231	1033	486	1126	271	12
1	5	12	55	13122983	524	1008	486	1126	123	12
1	5	12	56	13123017	354	1010	486	1126	175	12
1	5	12	57	13123049	460	1036	486	1126	93	12
1	5	12	58	13123087	593	1063	486	1126	124	11
1	5	12	59	13123120	439	1085	486	1126	62	11
1	5	12	60	13123155	417	933	486	1126	204	11
1	5	12	61	13123189	385	932	486	1126	218	11
1	5	12	62	13123227	417	988	486	1126	154	10
1	5	12	63	13123260	435	927	486	1126	205	10
1	5	12	64	13123293	507	1078	486	1126	52	10
1	5	12	65	13123326	569	1009	486	1126	143	10
1	5	12	66	13123358	365	1046	486	1126	145	10
1	5	12	67	13123397	509	992	486	1126	135	9
1	5	12	68	13123430	394	1098	486	1126	96	9
1	5	12	69	13123463	624	868	486	1126	292	9
1	5	12	70	13123496	500	1098	486	1126	31	9
1	5	12	71	13123536	470	1051	486	1126	76	8
1	5	12	72	13123569	730	927	486	1126	314	8
1	5	12	73	13123602	485	1057	486	1126	69	8
1	5	12	74	13123635	701	991	486	1126	253	8
1	5	12	75	13123668	478	1069	486	1126	57	8
1	5	12	76	13123704	284	1023	486	1126	226	7
1	5	12	77	13123737	418	1036	486	1126	112	7
1	5	12	78	13123769	539	914	486	1126	218	7
1	5	12	79	13123802	495	902	486	1126	224	7
1	5	12	80	13123836	661	880	486	1126	301	7
1	5	12	81	13123874	712	1080	486	1126	230	6
1	5	12	82	13123905	78	823	486	1126	508	6
1	5	12	83	13123935	115	831	486	1126	473	6
1	5	12	84	13123970	245	1018	486	1126	264	6
1	5	12	85	13124012	506	1169	486	1126	47	6
1	5	12	86	13124056	613	1013	486	1126	169	5
1	5	12	87	13124087	613	1013	486	1126	169	5
1	5	12	88	13124119	613	1013	486	1126	169	5
1	5	12	89	13124152	369	929	486	1126	229	5
1	5	12	90	13124189	286	872	486	1126	323	4
1	5	12	91	13124221	163	869	486	1126	412	4
1	5	12	92	13124254	129	799	486	1126	484	4
1	5	12	93	13124285	131	858	486	1126	444	4
1	5	12	94	13124318	379	860	486	1126	286	4
1	5	12	95	13124356	250	802	486	1126	400	3
1	5	12	96	13124387	486	826	486	1126	300	3
1	5	12	97	13124417	216	1085	486	1126	273	3
1	5	12	98	13124451	362	826	486	1126	324	3
1	5	12	99	13124484	362	826	486	1126	324	3
1	5	12	100	13124522	393	926	486	1126	220	2
1	5	12	101	13124556	289	958	486	1126	258	2
1	5	12	102	13124589	381	875	486	1126	272	2
1	5	12	103	13124622	366	854	486	1126	297	2
1	5	12	104	13124655	521	816	486	1126	311	2
1	5	12	105	13124694	323	1097	486	1126	165	1
1	5	12	106	13124726	175	972	486	1126	347	1
1	5	12	107	13124760	285	976	486	1126	250	1
1	5	12	108	13124795	220	1041	486	1126	279	1
