subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	6	18	1	14242191	2205	1208	486	1126	1720	20
1	6	18	2	14242226	2023	1053	486	1126	1538	20
1	6	18	3	14242259	2117	977	486	1126	1637	20
1	6	18	4	14242292	2188	1153	486	1126	1702	20
1	6	18	5	14242325	2209	1066	486	1126	1724	20
1	6	18	6	14242356	2347	1150	486	1126	1861	20
1	6	18	7	14242386	2104	984	486	1126	1624	20
1	6	18	8	14242419	2129	1087	486	1126	1643	20
1	6	18	9	14242454	2067	869	486	1126	1601	20
1	6	18	10	14242486	1448	1178	486	1126	963	20
1	6	18	11	14242518	1003	866	486	1126	578	20
1	6	18	12	14242550	761	791	486	1126	433	20
1	6	18	13	14242581	1008	777	486	1126	627	20
1	6	18	14	14242614	892	1187	486	1126	410	20
1	6	18	15	14242647	695	833	486	1126	359	20
1	6	18	16	14242679	574	867	486	1126	273	20
1	6	18	17	14242711	428	839	486	1126	292	20
1	6	18	18	14242741	732	700	486	1126	491	20
1	6	18	19	14242774	597	708	486	1126	432	20
1	6	18	20	14242811	677	864	486	1126	324	20
1	6	18	21	14242845	685	798	486	1126	383	20
1	6	18	22	14242876	448	887	486	1126	242	20
1	6	18	23	14242908	756	818	486	1126	409	20
1	6	18	24	14242948	500	956	486	1126	170	19
1	6	18	25	14242984	668	982	486	1126	232	19
1	6	18	26	14243015	571	865	486	1126	274	19
1	6	18	27	14243047	702	833	486	1126	364	19
1	6	18	28	14243085	420	1000	486	1126	142	18
1	6	18	29	14243119	852	864	486	1126	450	18
1	6	18	30	14243152	638	987	486	1126	205	18
1	6	18	31	14243185	747	940	486	1126	320	18
1	6	18	32	14243218	843	1097	486	1126	358	18
1	6	18	33	14243256	593	940	486	1126	214	17
1	6	18	34	14243289	701	856	486	1126	345	17
1	6	18	35	14243319	738	969	486	1126	296	17
1	6	18	36	14243351	721	839	486	1126	370	17
1	6	18	37	14243383	565	827	486	1126	309	17
1	6	18	38	14243422	614	868	486	1126	288	16
1	6	18	39	14243457	547	839	486	1126	293	16
1	6	18	40	14243489	773	1064	486	1126	293	16
1	6	18	41	14243520	1058	965	486	1126	594	16
1	6	18	42	14243556	703	1002	486	1126	249	15
1	6	18	43	14243591	610	835	486	1126	316	15
1	6	18	44	14243626	961	903	486	1126	524	15
1	6	18	45	14243656	830	945	486	1126	388	15
1	6	18	46	14243694	782	948	486	1126	345	14
1	6	18	47	14243726	826	937	486	1126	389	14
1	6	18	48	14243760	761	930	486	1126	337	14
1	6	18	49	14243794	761	930	486	1126	337	14
1	6	18	50	14243826	723	1040	486	1126	252	14
1	6	18	51	14243865	557	914	486	1126	223	13
1	6	18	52	14243900	743	944	486	1126	314	13
1	6	18	53	14243933	761	942	486	1126	330	13
1	6	18	54	14243966	790	927	486	1126	363	13
1	6	18	55	14244006	789	1020	486	1126	321	12
1	6	18	56	14244039	655	963	486	1126	234	12
1	6	18	57	14244073	742	963	486	1126	303	12
1	6	18	58	14244107	716	870	486	1126	344	12
1	6	18	59	14244145	569	952	486	1126	192	11
1	6	18	60	14244178	691	980	486	1126	251	11
1	6	18	61	14244210	584	958	486	1126	194	11
1	6	18	62	14244244	773	1309	486	1126	340	11
1	6	18	63	14244277	633	1191	486	1126	160	11
1	6	18	64	14244316	649	1159	486	1126	166	10
1	6	18	65	14244350	526	1122	486	1126	40	10
1	6	18	66	14244382	639	928	486	1126	250	10
1	6	18	67	14244415	425	1105	486	1126	64	10
1	6	18	68	14244449	491	1111	486	1126	15	10
1	6	18	69	14244488	501	1062	486	1126	65	9
1	6	18	70	14244520	540	1144	486	1126	56	9
1	6	18	71	14244553	330	929	486	1126	251	9
1	6	18	72	14244588	628	876	486	1126	287	9
1	6	18	73	14244626	516	960	486	1126	168	8
1	6	18	74	14244658	382	1024	486	1126	145	8
1	6	18	75	14244690	526	878	486	1126	251	8
1	6	18	76	14244722	527	1206	486	1126	89	8
1	6	18	77	14244754	511	768	486	1126	358	8
1	6	18	78	14244791	709	1185	486	1126	230	7
1	6	18	79	14244825	769	977	486	1126	319	7
1	6	18	80	14244857	706	1280	486	1126	268	7
1	6	18	81	14244891	859	1056	486	1126	379	7
1	6	18	82	14244925	814	1031	486	1126	341	7
1	6	18	83	14244963	769	1043	486	1126	294	6
1	6	18	84	14244997	782	1011	486	1126	317	6
1	6	18	85	14245027	748	992	486	1126	294	6
1	6	18	86	14245060	829	992	486	1126	368	6
1	6	18	87	14245093	792	1008	486	1126	327	6
1	6	18	88	14245130	482	804	486	1126	322	5
1	6	18	89	14245163	586	795	486	1126	345	5
1	6	18	90	14245198	526	1020	486	1126	113	5
1	6	18	91	14245230	615	1162	486	1126	133	5
1	6	18	92	14245261	515	844	486	1126	283	5
1	6	18	93	14245299	533	1038	486	1126	99	4
1	6	18	94	14245332	276	1102	486	1126	211	4
1	6	18	95	14245365	407	1073	486	1126	95	4
1	6	18	96	14245400	487	1160	486	1126	34	4
1	6	18	97	14245439	657	1125	486	1126	171	3
1	6	18	98	14245474	337	1012	486	1126	187	3
1	6	18	99	14245506	520	1039	486	1126	93	3
1	6	18	100	14245540	635	1121	486	1126	149	3
1	6	18	101	14245580	474	1171	486	1126	46	2
1	6	18	102	14245614	368	1195	486	1126	136	2
1	6	18	103	14245646	504	1078	486	1126	51	2
1	6	18	104	14245679	587	1157	486	1126	105	2
1	6	18	105	14245713	392	1196	486	1126	117	2
1	6	18	106	14245753	636	952	486	1126	229	1
1	6	18	107	14245787	554	911	486	1126	225	1
1	6	18	108	14245819	677	917	486	1126	283	1
1	6	18	109	14245853	658	976	486	1126	228	1
1	6	18	110	14245887	525	1150	486	1126	45	1
