subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	4	5	1	3440240	1966	1001	486	694	1511	20
1	4	5	2	3440277	1948	981	486	694	1489	20
1	4	5	3	3440310	1948	981	486	694	1489	20
1	4	5	4	3440347	1849	1081	486	694	1416	20
1	4	5	5	3440381	1764	895	486	694	1293	20
1	4	5	6	3440416	2062	1075	486	694	1621	20
1	4	5	7	3440459	1911	973	486	694	1452	20
1	4	5	8	3440502	2104	1166	486	694	1685	20
1	4	5	9	3440537	2005	1078	486	694	1566	20
1	4	5	10	3440569	1565	1151	486	694	1171	20
1	4	5	11	3440601	1109	796	486	694	631	20
1	4	5	12	3440633	1158	628	486	694	675	20
1	4	5	13	3440663	822	500	486	694	387	20
1	4	5	14	3440702	261	373	486	694	392	20
1	4	5	15	3440733	367	677	486	694	120	20
1	4	5	16	3440765	175	562	486	694	337	20
1	4	5	17	3440797	211	337	486	694	450	20
1	4	5	18	3440830	217	338	486	694	446	20
1	4	5	19	3440863	247	328	486	694	437	20
1	4	5	20	3440899	234	372	486	694	408	20
1	4	5	21	3440932	311	493	486	694	266	20
1	4	5	22	3440964	493	812	486	694	118	20
1	4	5	23	3440995	893	683	486	694	407	20
1	4	5	24	3441034	547	751	486	694	83	19
1	4	5	25	3441067	665	853	486	694	239	19
1	4	5	26	3441098	554	659	486	694	76	19
1	4	5	27	3441127	662	751	486	694	185	19
1	4	5	28	3441160	579	762	486	694	115	19
1	4	5	29	3441198	560	689	486	694	74	18
1	4	5	30	3441231	553	684	486	694	67	18
1	4	5	31	3441264	557	562	486	694	149	18
1	4	5	32	3441296	619	626	486	694	149	18
1	4	5	33	3441334	390	822	486	694	160	17
1	4	5	34	3441367	335	473	486	694	267	17
1	4	5	35	3441399	367	339	486	694	374	17
1	4	5	36	3441430	433	479	486	694	221	17
1	4	5	37	3441462	451	492	486	694	205	17
1	4	5	38	3441500	370	517	486	694	211	16
1	4	5	39	3441533	668	766	486	694	195	16
1	4	5	40	3441565	685	469	486	694	300	16
1	4	5	41	3441596	720	732	486	694	237	16
1	4	5	42	3441631	611	480	486	694	247	16
1	4	5	43	3441669	405	875	486	694	198	15
1	4	5	44	3441701	311	733	486	694	179	15
1	4	5	45	3441732	517	595	486	694	103	15
1	4	5	46	3441765	588	500	486	694	219	15
1	4	5	47	3441798	681	1231	486	694	571	15
1	4	5	48	3441838	791	943	486	694	393	14
1	4	5	49	3441871	568	227	486	694	474	14
1	4	5	50	3441901	158	655	486	694	330	14
1	4	5	51	3441931	191	365	486	694	441	14
1	4	5	52	3441969	324	593	486	694	190	13
1	4	5	53	3442002	267	412	486	694	357	13
1	4	5	54	3442034	580	501	486	694	214	13
1	4	5	55	3442065	398	405	486	694	302	13
1	4	5	56	3442098	460	565	486	694	131	13
1	4	5	57	3442134	464	591	486	694	105	12
1	4	5	58	3442165	519	695	486	694	33	12
1	4	5	59	3442197	596	371	486	694	341	12
1	4	5	60	3442229	506	414	486	694	280	12
1	4	5	61	3442261	653	419	486	694	321	12
1	4	5	62	3442299	620	992	486	694	326	11
1	4	5	63	3442331	430	853	486	694	168	11
1	4	5	64	3442362	311	883	486	694	257	11
1	4	5	65	3442394	586	434	486	694	278	11
1	4	5	66	3442433	732	852	486	694	292	10
1	4	5	67	3442465	845	742	486	694	362	10
1	4	5	68	3442497	735	792	486	694	267	10
1	4	5	69	3442529	601	836	486	694	182	10
1	4	5	70	3442568	252	893	486	694	307	9
1	4	5	71	3442602	356	671	486	694	132	9
1	4	5	72	3442633	270	837	486	694	259	9
1	4	5	73	3442665	443	675	486	694	47	9
1	4	5	74	3442702	433	623	486	694	88	8
1	4	5	75	3442737	421	665	486	694	71	8
1	4	5	76	3442768	438	517	486	694	183	8
1	4	5	77	3442800	370	683	486	694	116	8
1	4	5	78	3442830	442	519	486	694	180	8
1	4	5	79	3442868	529	580	486	694	121	7
1	4	5	80	3442901	461	413	486	694	282	7
1	4	5	81	3442934	440	525	486	694	175	7
1	4	5	82	3442966	506	560	486	694	135	7
1	4	5	83	3442997	396	519	486	694	196	7
1	4	5	84	3443037	417	684	486	694	69	6
1	4	5	85	3443070	368	497	486	694	229	6
1	4	5	86	3443102	455	545	486	694	152	6
1	4	5	87	3443133	334	734	486	694	157	6
1	4	5	88	3443164	861	734	486	694	377	6
1	4	5	89	3443202	824	699	486	694	338	5
1	4	5	90	3443236	400	469	486	694	240	5
1	4	5	91	3443267	172	516	486	694	360	5
1	4	5	92	3443299	180	224	486	694	560	5
1	4	5	93	3443330	274	415	486	694	350	5
1	4	5	94	3443371	406	262	486	694	439	4
1	4	5	95	3443404	355	348	486	694	369	4
1	4	5	96	3443437	395	309	486	694	395	4
1	4	5	97	3443469	540	241	486	694	456	4
1	4	5	98	3443507	500	683	486	694	17	3
1	4	5	99	3443541	512	679	486	694	30	3
1	4	5	100	3443574	438	594	486	694	110	3
1	4	5	101	3443606	563	654	486	694	86	3
1	4	5	102	3443637	692	640	486	694	212	3
1	4	5	103	3443675	555	953	486	694	268	2
1	4	5	104	3443708	220	522	486	694	316	2
1	4	5	105	3443738	281	552	486	694	249	2
1	4	5	106	3443770	353	659	486	694	137	2
1	4	5	107	3443802	414	446	486	694	258	2
1	4	5	108	3443840	499	558	486	694	136	1
1	4	5	109	3443874	860	367	486	694	496	1
1	4	5	110	3443905	622	549	486	694	198	1
1	4	5	111	3443936	385	652	486	694	109	1
1	4	5	112	3443968	354	546	486	694	198	1
