subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	5	freeviewing	9	1	13250205	view_stimuli/tolcam_face_24.png_right	596	1021	-1	-1	fixation_onset
1	5	freeviewing	9	2	13250248	view_stimuli/tolcam_face_24.png_right	332	948	-1	-1	fixation_onset
1	5	freeviewing	9	3	13250286	view_stimuli/tolcam_face_24.png_right	648	992	-1	-1	fixation_onset
1	5	freeviewing	9	4	13250335	view_stimuli/tolcam_face_24.png_right	941	739	-1	-1	fixation_onset
1	5	freeviewing	9	5	13250371	view_stimuli/tolcam_face_24.png_right	542	498	-1	-1	fixation_onset
1	5	freeviewing	9	6	13250405	view_stimuli/tolcam_face_24.png_right	369	552	-1	-1	fixation_onset
1	5	freeviewing	9	7	13250441	view_stimuli/tolcam_face_24.png_right	326	703	-1	-1	fixation_onset
1	5	freeviewing	9	8	13250472	view_stimuli/tolcam_face_24.png_right	333	444	-1	-1	fixation_onset
1	5	freeviewing	9	9	13250506	view_stimuli/tolcam_face_24.png_right	486	770	-1	-1	fixation_onset
1	5	freeviewing	9	10	13250541	view_stimuli/tolcam_face_24.png_right	294	591	-1	-1	fixation_onset
1	5	freeviewing	9	11	13251135	view_stimuli/tolcam_face_24.png_right	-1631	-992	-1	-1	fixation_onset
1	5	freeviewing	9	12	13251168	view_stimuli/tolcam_face_24.png_right	-837	-371	-1	-1	fixation_onset
1	5	freeviewing	9	13	13251200	view_stimuli/tolcam_face_24.png_right	-787	-599	-1	-1	fixation_offset
1	5	freeviewing	9	14	13251235	view_stimuli/tolcam_face_24.png_right	-1148	-976	-1	-1	fixation_offset
1	5	freeviewing	9	15	13251266	view_stimuli/tolcam_face_24.png_right	-616	-410	-1	-1	fixation_offset
1	5	freeviewing	9	16	13251299	view_stimuli/tolcam_face_24.png_right	-665	-165	-1	-1	fixation_offset
1	5	freeviewing	9	17	13251332	view_stimuli/tolcam_face_24.png_right	-218	-661	-1	-1	fixation_offset
1	5	freeviewing	9	18	13251363	view_stimuli/tolcam_face_24.png_right	216	575	-1	-1	fixation_offset
1	5	freeviewing	9	19	13251395	view_stimuli/tolcam_face_24.png_right	191	-534	-1	-1	fixation_offset
1	5	freeviewing	9	20	13251427	view_stimuli/tolcam_face_24.png_right	-462	-939	-1	-1	fixation_offset
1	5	freeviewing	9	21	13251461	view_stimuli/tolcam_face_24.png_right	-254	-785	-1	-1	fixation_offset
1	5	freeviewing	9	22	13251494	view_stimuli/tolcam_face_24.png_right	-203	-353	-1	-1	fixation_offset
1	5	freeviewing	9	23	13251525	view_stimuli/tolcam_face_24.png_right	-134	-760	-1	-1	fixation_offset
1	5	freeviewing	9	24	13251557	view_stimuli/tolcam_face_24.png_right	-504	294	-1	-1	fixation_offset
1	5	freeviewing	9	25	13251589	view_stimuli/tolcam_face_24.png_right	1746	1363	-1	-1	fixation_offset
1	5	freeviewing	9	26	13251622	view_stimuli/tolcam_face_24.png_right	1427	1718	-1	-1	fixation_offset
1	5	freeviewing	9	27	13251655	view_stimuli/tolcam_face_24.png_right	1200	1075	-1	-1	fixation_offset
1	5	freeviewing	9	28	13251686	view_stimuli/tolcam_face_24.png_right	1565	1365	-1	-1	fixation_offset
1	5	freeviewing	9	29	13251718	view_stimuli/tolcam_face_24.png_right	826	1213	-1	-1	fixation_offset
1	5	freeviewing	9	30	13251749	view_stimuli/tolcam_face_24.png_right	1292	1412	-1	-1	stimulus_onset
1	5	freeviewing	9	31	13251786	view_stimuli/tolcam_face_24.png_right	1630	1622	-1	-1	stimulus_onset
1	5	freeviewing	9	32	13251821	view_stimuli/tolcam_face_24.png_right	1577	1421	-1	-1	stimulus_onset
1	5	freeviewing	9	33	13251852	view_stimuli/tolcam_face_24.png_right	1250	1599	-1	-1	stimulus_onset
1	5	freeviewing	9	34	13251883	view_stimuli/tolcam_face_24.png_right	1907	2021	-1	-1	stimulus_onset
1	5	freeviewing	9	35	13251915	view_stimuli/tolcam_face_24.png_right	1453	1439	-1	-1	stimulus_onset
1	5	freeviewing	9	36	13251948	view_stimuli/tolcam_face_24.png_right	1110	1193	-1	-1	stimulus_onset
1	5	freeviewing	9	37	13251980	view_stimuli/tolcam_face_24.png_right	1503	1551	-1	-1	stimulus_onset
1	5	freeviewing	9	38	13252012	view_stimuli/tolcam_face_24.png_right	871	864	-1	-1	stimulus_onset
1	5	freeviewing	9	39	13252042	view_stimuli/tolcam_face_24.png_right	-359	-466	-1	-1	stimulus_onset
1	5	freeviewing	9	40	13252075	view_stimuli/tolcam_face_24.png_right	-212	-419	-1	-1	stimulus_onset
1	5	freeviewing	9	41	13252106	view_stimuli/tolcam_face_24.png_right	112	-426	-1	-1	stimulus_onset
1	5	freeviewing	9	42	13252140	view_stimuli/tolcam_face_24.png_right	-337	-221	-1	-1	stimulus_onset
1	5	freeviewing	9	43	13252170	view_stimuli/tolcam_face_24.png_right	1518	1064	-1	-1	stimulus_onset
1	5	freeviewing	9	44	13252202	view_stimuli/tolcam_face_24.png_right	995	683	-1	-1	stimulus_onset
1	5	freeviewing	9	45	13252234	view_stimuli/tolcam_face_24.png_right	1159	783	-1	-1	stimulus_onset
1	5	freeviewing	9	46	13252268	view_stimuli/tolcam_face_24.png_right	136	129	-1	-1	stimulus_onset
1	5	freeviewing	9	47	13252302	view_stimuli/tolcam_face_24.png_right	603	91	-1	-1	stimulus_onset
1	5	freeviewing	9	48	13252335	view_stimuli/tolcam_face_24.png_right	641	72	-1	-1	stimulus_onset
1	5	freeviewing	9	49	13252367	view_stimuli/tolcam_face_24.png_right	372	1209	-1	-1	stimulus_onset
1	5	freeviewing	9	50	13252399	view_stimuli/tolcam_face_24.png_right	469	-154	-1	-1	stimulus_onset
1	5	freeviewing	9	51	13252613	view_stimuli/tolcam_face_24.png_right	-458	-824	-1	-1	stimulus_onset
1	5	freeviewing	9	52	13252646	view_stimuli/tolcam_face_24.png_right	506	-605	-1	-1	stimulus_onset
1	5	freeviewing	9	53	13252678	view_stimuli/tolcam_face_24.png_right	506	-596	-1	-1	stimulus_onset
1	5	freeviewing	9	54	13252709	view_stimuli/tolcam_face_24.png_right	-186	-193	-1	-1	stimulus_onset
1	5	freeviewing	9	55	13252742	view_stimuli/tolcam_face_24.png_right	-261	-372	-1	-1	stimulus_onset
1	5	freeviewing	9	56	13252774	view_stimuli/tolcam_face_24.png_right	-377	-418	-1	-1	stimulus_onset
1	5	freeviewing	9	57	13252806	view_stimuli/tolcam_face_24.png_right	-352	-332	-1	-1	stimulus_onset
1	5	freeviewing	9	58	13252838	view_stimuli/tolcam_face_24.png_right	-273	-360	-1	-1	stimulus_onset
1	5	freeviewing	9	59	13252872	view_stimuli/tolcam_face_24.png_right	-369	-309	-1	-1	stimulus_onset
1	5	freeviewing	9	60	13252906	view_stimuli/tolcam_face_24.png_right	-471	-418	-1	-1	stimulus_onset
1	5	freeviewing	9	61	13252936	view_stimuli/tolcam_face_24.png_right	-471	-216	-1	-1	stimulus_onset
1	5	freeviewing	9	62	13252968	view_stimuli/tolcam_face_24.png_right	-471	-216	-1	-1	stimulus_onset
1	5	freeviewing	9	63	13252998	view_stimuli/tolcam_face_24.png_right	-341	-61	-1	-1	stimulus_onset
1	5	freeviewing	9	64	13253031	view_stimuli/tolcam_face_24.png_right	-501	-115	-1	-1	stimulus_onset
1	5	freeviewing	9	65	13253064	view_stimuli/tolcam_face_24.png_right	-91	63	-1	-1	stimulus_onset
1	5	freeviewing	9	66	13253096	view_stimuli/tolcam_face_24.png_right	-62	41	-1	-1	stimulus_onset
1	5	freeviewing	9	67	13253128	view_stimuli/tolcam_face_24.png_right	7	35	-1	-1	stimulus_onset
1	5	freeviewing	9	68	13253160	view_stimuli/tolcam_face_24.png_right	-319	368	-1	-1	stimulus_onset
1	5	freeviewing	9	69	13253193	view_stimuli/tolcam_face_24.png_right	-249	223	-1	-1	stimulus_onset
1	5	freeviewing	9	70	13253228	view_stimuli/tolcam_face_24.png_right	-98	123	-1	-1	stimulus_onset
1	5	freeviewing	9	71	13253260	view_stimuli/tolcam_face_24.png_right	-61	188	-1	-1	stimulus_onset
1	5	freeviewing	9	72	13253292	view_stimuli/tolcam_face_24.png_right	-481	272	-1	-1	stimulus_onset
1	5	freeviewing	9	73	13253324	view_stimuli/tolcam_face_24.png_right	-329	295	-1	-1	stimulus_onset
1	5	freeviewing	9	74	13253356	view_stimuli/tolcam_face_24.png_right	-159	62	-1	-1	stimulus_onset
1	5	freeviewing	9	75	13253388	view_stimuli/tolcam_face_24.png_right	-194	182	-1	-1	stimulus_onset
1	5	freeviewing	9	76	13253418	view_stimuli/tolcam_face_24.png_right	-94	121	-1	-1	stimulus_onset
1	5	freeviewing	9	77	13253449	view_stimuli/tolcam_face_24.png_right	-253	269	-1	-1	stimulus_onset
1	5	freeviewing	9	78	13253481	view_stimuli/tolcam_face_24.png_right	-372	178	-1	-1	stimulus_onset
1	5	freeviewing	9	79	13253515	view_stimuli/tolcam_face_24.png_right	-372	178	-1	-1	stimulus_onset
1	5	freeviewing	9	80	13253549	view_stimuli/tolcam_face_24.png_right	-227	87	-1	-1	stimulus_onset
1	5	freeviewing	9	81	13253580	view_stimuli/tolcam_face_24.png_right	-68	815	-1	-1	stimulus_onset
1	5	freeviewing	9	82	13253610	view_stimuli/tolcam_face_24.png_right	16	850	-1	-1	stimulus_onset
1	5	freeviewing	9	83	13253640	view_stimuli/tolcam_face_24.png_right	-88	857	-1	-1	stimulus_onset
1	5	freeviewing	9	84	13253674	view_stimuli/tolcam_face_24.png_right	-88	857	-1	-1	stimulus_onset
1	5	freeviewing	9	85	13253708	view_stimuli/tolcam_face_24.png_right	-41	914	-1	-1	stimulus_onset
1	5	freeviewing	9	86	13253740	view_stimuli/tolcam_face_24.png_right	-224	915	-1	-1	stimulus_onset
1	5	freeviewing	9	87	13253772	view_stimuli/tolcam_face_24.png_right	92	408	-1	-1	stimulus_onset
1	5	freeviewing	9	88	13253804	view_stimuli/tolcam_face_24.png_right	83	468	-1	-1	stimulus_onset
1	5	freeviewing	9	89	13253839	view_stimuli/tolcam_face_24.png_right	-28	476	-1	-1	stimulus_onset
1	5	freeviewing	9	90	13253873	view_stimuli/tolcam_face_24.png_right	-103	480	-1	-1	stimulus_onset
