subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	2	2	1	261125	545	1158	1254	262	1142	20
1	2	2	2	261154	490	1150	1254	262	1171	20
1	2	2	3	261180	500	1187	1254	262	1193	20
1	2	2	4	261209	429	1180	1254	262	1234	20
1	2	2	5	261236	472	1140	1254	262	1175	20
1	2	2	6	261261	551	1168	1254	262	1146	20
1	2	2	7	261286	567	1163	1254	262	1133	20
1	2	2	8	261432	804	614	1254	262	571	20
1	2	2	9	261458	884	797	1254	262	650	20
1	2	2	10	261485	746	710	1254	262	677	20
1	2	2	11	261512	702	805	1254	262	774	20
1	2	2	12	261539	646	875	1254	262	863	20
1	2	2	13	261569	705	807	1254	262	773	20
1	2	2	14	261598	844	869	1254	262	732	20
1	2	2	15	261630	675	1007	1254	262	943	20
1	2	2	16	261663	661	728	1254	262	754	20
1	2	2	17	261693	828	706	1254	262	615	20
1	2	2	18	261718	1611	683	1254	262	551	20
1	2	2	19	261744	1410	549	1254	262	326	20
1	2	2	20	261773	1293	355	1254	262	100	20
1	2	2	21	261799	1514	121	1254	262	295	20
1	2	2	22	261825	1406	134	1254	262	198	20
1	2	2	23	261853	1302	184	1254	262	91	20
1	2	2	24	261885	1385	60	1254	262	240	19
1	2	2	25	261912	1246	99	1254	262	163	19
1	2	2	26	261938	1185	95	1254	262	180	19
1	2	2	27	261964	1185	95	1254	262	180	19
1	2	2	28	261992	1160	118	1254	262	171	19
1	2	2	29	262024	1061	338	1254	262	207	18
1	2	2	30	262050	1042	336	1254	262	224	18
1	2	2	31	262075	1232	159	1254	262	105	18
1	2	2	32	262101	1080	257	1254	262	174	18
1	2	2	33	262128	1262	92	1254	262	170	18
1	2	2	34	262158	1246	157	1254	262	105	17
1	2	2	35	262184	1289	170	1254	262	98	17
1	2	2	36	262209	1215	141	1254	262	127	17
1	2	2	37	262234	1215	141	1254	262	127	17
1	2	2	38	262260	1259	153	1254	262	109	17
1	2	2	39	262292	1194	197	1254	262	88	16
1	2	2	40	262319	1232	153	1254	262	111	16
1	2	2	41	262346	1161	130	1254	262	161	16
1	2	2	42	262371	1150	142	1254	262	158	16
1	2	2	43	262396	1150	142	1254	262	158	16
1	2	2	44	262527	1324	371	1254	262	129	15
1	2	2	45	262555	919	450	1254	262	384	15
1	2	2	46	262588	1318	429	1254	262	178	14
1	2	2	47	262613	1444	399	1254	262	234	14
1	2	2	48	262640	1564	400	1254	262	339	14
1	2	2	49	262666	1297	267	1254	262	43	14
1	2	2	50	262691	1422	506	1254	262	296	14
1	2	2	51	262721	1370	306	1254	262	124	13
1	2	2	52	262747	1438	354	1254	262	205	13
1	2	2	53	262775	1415	220	1254	262	166	13
1	2	2	54	262801	1341	217	1254	262	97	13
1	2	2	55	262826	1341	217	1254	262	97	13
1	2	2	56	262859	1449	337	1254	262	208	12
1	2	2	57	262886	1458	390	1254	262	240	12
1	2	2	58	262912	1378	371	1254	262	165	12
1	2	2	59	262938	1378	371	1254	262	165	12
1	2	2	60	262962	1464	453	1254	262	283	12
1	2	2	61	262993	1455	249	1254	262	201	11
1	2	2	62	263018	1233	173	1254	262	91	11
1	2	2	63	263044	1570	305	1254	262	318	11
1	2	2	64	263071	1277	283	1254	262	31	11
1	2	2	65	263097	1277	283	1254	262	31	11
1	2	2	66	263129	1235	235	1254	262	33	10
1	2	2	67	263156	1368	274	1254	262	114	10
1	2	2	68	263182	1390	285	1254	262	137	10
1	2	2	69	263210	1390	285	1254	262	137	10
1	2	2	70	263235	1414	379	1254	262	198	10
1	2	2	71	263268	1308	307	1254	262	70	9
1	2	2	72	263295	1237	235	1254	262	31	9
1	2	2	73	263321	890	104	1254	262	396	9
1	2	2	74	263347	1264	216	1254	262	47	9
1	2	2	75	263380	1282	237	1254	262	37	8
1	2	2	76	263407	1286	343	1254	262	87	8
1	2	2	77	263550	1193	339	1254	262	98	8
1	2	2	78	263577	1146	249	1254	262	108	8
1	2	2	79	263611	1160	164	1254	262	135	7
1	2	2	80	263638	976	113	1254	262	315	7
1	2	2	81	263665	1273	329	1254	262	69	7
1	2	2	82	263691	1225	277	1254	262	32	7
1	2	2	83	263717	1553	436	1254	262	345	7
1	2	2	84	263750	1310	277	1254	262	57	6
1	2	2	85	263777	1395	355	1254	262	168	6
1	2	2	86	263803	1395	355	1254	262	168	6
1	2	2	87	263829	1318	398	1254	262	150	6
1	2	2	88	263856	1438	314	1254	262	191	6
1	2	2	89	263889	1383	308	1254	262	136	5
1	2	2	90	263914	1321	172	1254	262	112	5
1	2	2	91	263941	1333	306	1254	262	90	5
1	2	2	92	263967	1290	305	1254	262	56	5
1	2	2	93	263993	1290	305	1254	262	56	5
1	2	2	94	264026	1317	295	1254	262	71	4
1	2	2	95	264053	1355	321	1254	262	116	4
1	2	2	96	264078	1295	282	1254	262	45	4
1	2	2	97	264105	1295	282	1254	262	45	4
1	2	2	98	264137	1349	262	1254	262	95	3
1	2	2	99	264162	1392	312	1254	262	146	3
1	2	2	100	264188	1204	268	1254	262	50	3
1	2	2	101	264215	1309	477	1254	262	221	3
1	2	2	102	264241	1236	865	1254	262	603	3
1	2	2	103	264274	872	491	1254	262	445	2
1	2	2	104	264301	977	440	1254	262	329	2
1	2	2	105	264330	1250	607	1254	262	345	2
1	2	2	106	264355	1473	609	1254	262	410	2
1	2	2	107	264388	1559	328	1254	262	312	1
1	2	2	108	264414	1422	422	1254	262	232	1
1	2	2	109	264440	1422	422	1254	262	232	1
1	2	2	110	264583	1482	463	1254	262	303	1
1	2	2	111	264610	1351	228	1254	262	102	1
