subject	block	calibration_no	datapoint	time	x	y	cx	cy	distance	calibration_count
1	3	10	1	2892922	847	556	1638	478	794	20
1	3	10	2	2892954	847	556	1638	478	794	20
1	3	10	3	2892984	805	285	1638	478	855	20
1	3	10	4	2893015	671	590	1638	478	973	20
1	3	10	5	2893048	477	556	1638	478	1163	20
1	3	10	6	2893079	427	475	1638	478	1211	20
1	3	10	7	2893109	551	453	1638	478	1087	20
1	3	10	8	2893141	551	453	1638	478	1087	20
1	3	10	9	2893177	521	439	1638	478	1117	20
1	3	10	10	2893211	1588	621	1638	478	151	20
1	3	10	11	2893242	2361	660	1638	478	745	20
1	3	10	12	2893272	2080	1263	1638	478	900	20
1	3	10	13	2893303	1991	788	1638	478	469	20
1	3	10	14	2893335	1265	523	1638	478	375	20
1	3	10	15	2893368	1348	334	1638	478	323	20
1	3	10	16	2893400	1821	675	1638	478	268	20
1	3	10	17	2893433	1821	675	1638	478	268	20
1	3	10	18	2893466	2010	822	1638	478	506	20
1	3	10	19	2893499	1363	557	1638	478	286	20
1	3	10	20	2893533	1589	727	1638	478	253	20
1	3	10	21	2893568	1364	480	1638	478	274	20
1	3	10	22	2893602	1319	747	1638	478	417	20
1	3	10	23	2893633	1528	480	1638	478	110	20
1	3	10	24	2893666	1260	701	1638	478	438	20
1	3	10	25	2893699	1630	563	1638	478	85	20
1	3	10	26	2893738	1788	510	1638	478	153	19
1	3	10	27	2893770	1852	432	1638	478	218	19
1	3	10	28	2893804	1835	248	1638	478	302	19
1	3	10	29	2893840	1866	349	1638	478	261	19
1	3	10	30	2893874	1629	309	1638	478	169	19
1	3	10	31	2893911	1680	104	1638	478	376	18
1	3	10	32	2893942	1781	446	1638	478	146	18
1	3	10	33	2893974	1636	117	1638	478	361	18
1	3	10	34	2894006	1687	470	1638	478	49	18
1	3	10	35	2894042	1636	117	1638	478	361	18
1	3	10	36	2894081	1484	86	1638	478	421	17
1	3	10	37	2894115	1788	263	1638	478	262	17
1	3	10	38	2894148	1436	335	1638	478	247	17
1	3	10	39	2894183	1538	366	1638	478	150	17
1	3	10	40	2894222	1352	565	1638	478	298	16
1	3	10	41	2894256	1512	580	1638	478	162	16
1	3	10	42	2894289	1941	756	1638	478	411	16
1	3	10	43	2894324	1730	453	1638	478	95	16
1	3	10	44	2894357	1478	723	1638	478	292	16
1	3	10	45	2894394	778	195	1638	478	905	15
1	3	10	46	2894425	1687	651	1638	478	179	15
1	3	10	47	2894458	1658	866	1638	478	388	15
1	3	10	48	2894493	1366	714	1638	478	360	15
1	3	10	49	2894525	1681	636	1638	478	163	15
1	3	10	50	2894562	1614	715	1638	478	238	14
1	3	10	51	2894596	1760	881	1638	478	421	14
1	3	10	52	2894630	1689	638	1638	478	167	14
1	3	10	53	2894665	1537	654	1638	478	202	14
1	3	10	54	2894699	1977	483	1638	478	339	14
1	3	10	55	2894737	1653	393	1638	478	86	13
1	3	10	56	2894771	2265	327	1638	478	644	13
1	3	10	57	2894804	1795	444	1638	478	160	13
1	3	10	58	2894838	2061	317	1638	478	452	13
1	3	10	59	2894871	1987	424	1638	478	353	13
1	3	10	60	2894910	1942	308	1638	478	348	12
1	3	10	61	2894944	1701	366	1638	478	128	12
1	3	10	62	2894979	1883	416	1638	478	252	12
1	3	10	63	2895013	1641	379	1638	478	99	12
1	3	10	64	2895053	1670	492	1638	478	34	11
1	3	10	65	2895085	1770	352	1638	478	182	11
1	3	10	66	2895117	1695	455	1638	478	61	11
1	3	10	67	2895151	1717	453	1638	478	82	11
1	3	10	68	2895186	1903	435	1638	478	268	11
1	3	10	69	2895223	2056	402	1638	478	424	10
1	3	10	70	2895256	1948	545	1638	478	317	10
1	3	10	71	2895287	1680	485	1638	478	42	10
1	3	10	72	2895320	2117	311	1638	478	507	10
1	3	10	73	2895355	1882	390	1638	478	259	10
1	3	10	74	2895393	2053	432	1638	478	417	9
1	3	10	75	2895426	1691	341	1638	478	146	9
1	3	10	76	2895459	2084	386	1638	478	455	9
1	3	10	77	2895493	1699	366	1638	478	127	9
1	3	10	78	2895529	1681	338	1638	478	146	9
1	3	10	79	2895566	1670	472	1638	478	32	8
1	3	10	80	2895599	1720	416	1638	478	102	8
1	3	10	81	2895633	1716	353	1638	478	147	8
1	3	10	82	2895665	1606	521	1638	478	53	8
1	3	10	83	2895697	1738	509	1638	478	104	8
1	3	10	84	2895735	1665	395	1638	478	87	7
1	3	10	85	2895767	1712	415	1638	478	97	7
1	3	10	86	2895801	1794	588	1638	478	190	7
1	3	10	87	2895837	1714	291	1638	478	201	7
1	3	10	88	2895874	1553	390	1638	478	122	6
1	3	10	89	2895907	1734	363	1638	478	149	6
1	3	10	90	2895940	1636	374	1638	478	104	6
1	3	10	91	2895974	1577	400	1638	478	99	6
1	3	10	92	2896009	1746	476	1638	478	108	6
1	3	10	93	2896047	1746	800	1638	478	339	5
1	3	10	94	2896081	1739	542	1638	478	119	5
1	3	10	95	2896113	1267	649	1638	478	408	5
1	3	10	96	2896147	931	610	1638	478	719	5
1	3	10	97	2896183	1045	565	1638	478	599	5
1	3	10	98	2896235	1820	768	1638	478	342	4
1	3	10	99	2896268	1891	713	1638	478	345	4
1	3	10	100	2896302	2064	234	1638	478	490	4
1	3	10	101	2896335	1897	397	1638	478	271	4
1	3	10	102	2896368	1725	558	1638	478	118	4
1	3	10	103	2896406	2055	268	1638	478	466	3
1	3	10	104	2896440	1764	593	1638	478	170	3
1	3	10	105	2896473	1924	542	1638	478	293	3
1	3	10	106	2896508	1719	529	1638	478	95	3
1	3	10	107	2896547	1795	446	1638	478	160	2
1	3	10	108	2896580	1804	209	1638	478	316	2
1	3	10	109	2896612	1550	757	1638	478	292	2
1	3	10	110	2896647	1813	480	1638	478	175	2
1	3	10	111	2896682	1969	543	1638	478	337	2
1	3	10	112	2896720	1562	651	1638	478	188	1
1	3	10	113	2896752	1562	651	1638	478	188	1
1	3	10	114	2896784	1768	548	1638	478	147	1
1	3	10	115	2896818	1692	593	1638	478	127	1
1	3	10	116	2896853	1732	476	1638	478	94	1
