subject	block	task	trial_no	datapoint	time	condition	x	y	tx	ty	status
1	6	simple	18	1	14383534	dot_80%_50%	831	648	0	0	fixation_onset
1	6	simple	18	2	14383579	dot_80%_50%	580	1237	0	0	fixation_onset
1	6	simple	18	3	14383621	dot_80%_50%	689	710	0	0	fixation_onset
1	6	simple	18	4	14383652	dot_80%_50%	547	849	0	0	fixation_onset
1	6	simple	18	5	14383684	dot_80%_50%	525	810	0	0	fixation_onset
1	6	simple	18	6	14383717	dot_80%_50%	490	798	0	0	fixation_onset
1	6	simple	18	7	14383753	dot_80%_50%	1004	907	0	0	fixation_onset
1	6	simple	18	8	14383785	dot_80%_50%	947	1125	0	0	fixation_onset
1	6	simple	18	9	14383817	dot_80%_50%	830	718	0	0	fixation_onset
1	6	simple	18	10	14383849	dot_80%_50%	853	853	0	0	fixation_onset
1	6	simple	18	11	14383882	dot_80%_50%	786	952	0	0	fixation_onset
1	6	simple	18	12	14383917	dot_80%_50%	643	1050	0	0	fixation_onset
1	6	simple	18	13	14383950	dot_80%_50%	1277	963	0	0	fixation_onset
1	6	simple	18	14	14383983	dot_80%_50%	1085	1050	0	0	fixation_onset
1	6	simple	18	15	14384016	dot_80%_50%	764	834	0	0	fixation_onset
1	6	simple	18	16	14384049	dot_80%_50%	872	859	0	0	fixation_onset
1	6	simple	18	17	14384084	dot_80%_50%	853	788	0	0	fixation_onset
1	6	simple	18	18	14384118	dot_80%_50%	774	1086	0	0	fixation_onset
1	6	simple	18	19	14384151	dot_80%_50%	864	721	0	0	fixation_onset
1	6	simple	18	20	14384183	dot_80%_50%	717	790	0	0	fixation_onset
1	6	simple	18	21	14384216	dot_80%_50%	895	859	0	0	fixation_onset
1	6	simple	18	22	14384250	dot_80%_50%	692	769	0	0	fixation_onset
1	6	simple	18	23	14384283	dot_80%_50%	720	1018	0	0	fixation_onset
1	6	simple	18	24	14384315	dot_80%_50%	621	1098	0	0	fixation_onset
1	6	simple	18	25	14384347	dot_80%_50%	543	961	0	0	fixation_onset
1	6	simple	18	26	14384378	dot_80%_50%	1002	775	0	0	fixation_onset
